cmd,voltage_V,force_x_N,force_y_N,force_z_N,torque_x_Nm,torque_y_Nm,torque_z_Nm,rpm_motor1,rpm_motor2,rpm_motor3,rpm_motor4
0.055,15.5,11.968677520751953,13.245329856872559,0.5004315012097803,0.25189104676246643,-0.18450702726840973,0.2355770319700241,4.0,0.0,0.0,0.0
0.055,15.5,11.141338348388672,13.014082908630371,0.5937327378392664,0.24530506134033203,-0.17085202038288116,0.2315620332956314,4.0,0.0,0.0,0.0
0.055,15.5,12.610602378845215,12.543142318725586,0.49455555611853275,0.23477903008460999,-0.20342501997947693,0.2371150404214859,3.871000051498413,0.0,0.0,0.0
0.055,15.5,11.781728744506836,13.286038398742676,0.536218606770083,0.2515600323677063,-0.18067502975463867,0.23597502708435059,3.941999912261963,0.0,0.0,0.0
0.055,15.5,11.405506134033203,13.139578819274902,0.4967345827222315,0.24687102437019348,-0.17804300785064697,0.2362450361251831,3.984999895095825,0.0,0.0,0.0
0.055,15.5,13.007918357849121,12.687591552734375,0.555650615036532,0.23862303793430328,-0.21205002069473267,0.23333103954792023,3.984999895095825,0.0,0.0,0.0
0.055,15.5,12.024057388305664,13.1576566696167,0.4990316265225855,0.2499980330467224,-0.18499702215194702,0.23458003997802734,3.984999895095825,0.0,0.0,0.0
0.0,15.5,11.814645767211914,13.044464111328125,0.21747054988150272,0.2512650489807129,-0.17507702112197876,0.23870402574539185,2.4000000953674316,0.17100000381469727,0.0,0.0
0.0,15.5,12.78074836730957,12.631115913391113,0.18494656020407352,0.23921704292297363,-0.19980701804161072,0.24185003340244293,2.4000000953674316,0.17100000381469727,0.0,0.0
0.0,15.5,12.583526611328125,12.476914405822754,0.18289568358664188,0.22914302349090576,-0.20503102242946625,0.24449002742767334,2.4000000953674316,0.17100000381469727,0.0,0.0
0.0,15.5,11.758352279663086,13.261499404907227,0.2028025620580164,0.24497303366661072,-0.19157302379608154,0.23906603455543518,2.3570001125335693,0.15700000524520874,0.0,0.0
0.0,15.5,10.989185333251953,13.457939147949219,0.11411073142294559,0.2562100291252136,-0.16842302680015564,0.240526020526886,2.3570001125335693,0.15700000524520874,0.0,0.0
0.0,15.5,11.437309265136719,13.242475509643555,0.19323363238577518,0.25632205605506897,-0.16798502206802368,0.24261903762817383,2.3570001125335693,0.15700000524520874,0.0,0.0
0.0,15.5,12.698444366455078,12.546957969665527,0.1819215052724329,0.23863203823566437,-0.19607101380825043,0.2409370392560959,2.384999990463257,0.15700000524520874,0.0,0.0
0.0,15.5,12.706781387329102,12.5648193359375,0.12660052710776004,0.23222105205059052,-0.2042030394077301,0.2405480444431305,2.384999990463257,0.15700000524520874,0.0,0.0
0.0,15.5,12.706781387329102,12.5648193359375,0.12660052710776004,0.23222105205059052,-0.2042030394077301,0.2405480444431305,2.384999990463257,0.15700000524520874,0.0,0.0
0.0,15.5,12.559307098388672,12.523479461669922,0.159108661949679,0.23975005745887756,-0.19222503900527954,0.24329304695129395,2.3420000076293945,0.17100000381469727,0.0,1.2000000476837158
0.0,15.5,12.87917709350586,12.513028144836426,0.21767463618521365,0.23167502880096436,-0.20897501707077026,0.24215903878211975,2.3420000076293945,0.17100000381469727,0.0,1.2000000476837158
0.0,15.5,12.404043197631836,12.919326782226562,0.19000174933676395,0.2374650239944458,-0.20537003874778748,0.24331504106521606,2.313999891281128,0.2280000001192093,0.0,0.21400000154972076
0.0,15.5,11.16828441619873,13.493038177490234,0.1977765792012659,0.25279903411865234,-0.17513900995254517,0.2413310408592224,2.313999891281128,0.2280000001192093,0.0,0.21400000154972076
0.0,15.5,11.305301666259766,13.527204513549805,0.06747367316488895,0.2612740397453308,-0.16759702563285828,0.2386290431022644,2.328000068664551,0.47099998593330383,0.0,0.38499999046325684
0.0,15.5,12.118789672851562,12.57186508178711,0.27515473300223026,0.24057602882385254,-0.18209001421928406,0.24309203028678894,2.328000068664551,0.47099998593330383,0.0,0.38499999046325684
0.0,15.5,12.985179901123047,12.496260643005371,0.1813656323552576,0.23358602821826935,-0.2065790295600891,0.2429000437259674,2.328000068664551,0.47099998593330383,0.0,0.38499999046325684
0.0,15.5,12.690841674804688,12.750130653381348,0.19247748786215457,0.23367902636528015,-0.2103840410709381,0.24037803709506989,2.328000068664551,1.399999976158142,0.0,0.15700000524520874
0.0,15.5,11.529327392578125,13.510936737060547,0.18694653445486697,0.2524830102920532,-0.18483301997184753,0.24241602420806885,2.328000068664551,1.399999976158142,0.0,0.15700000524520874
0.0,15.5,11.358792304992676,13.50139045715332,0.10884251528982791,0.25923705101013184,-0.1720600128173828,0.24035602807998657,2.2850000858306885,0.1420000046491623,0.0,0.20000000298023224
0.0,15.5,11.852899551391602,13.011292457580566,0.17488851481680545,0.2505990266799927,-0.17602501809597015,0.23941004276275635,2.2850000858306885,0.1420000046491623,0.0,0.20000000298023224
0.0,15.5,13.012848854064941,12.548149108886719,0.14456655913595828,0.2365410327911377,-0.20511400699615479,0.24230703711509705,2.3420000076293945,0.527999997138977,0.0,0.21400000154972076
0.0,15.5,12.614995002746582,12.51142692565918,0.2277225487828699,0.22979801893234253,-0.2065170258283615,0.241969034075737,2.371000051498413,0.15700000524520874,0.0,0.30000001192092896
0.0,15.5,11.756088256835938,13.400321960449219,0.18660452300314578,0.24840104579925537,-0.1910950243473053,0.23880404233932495,2.371000051498413,0.15700000524520874,0.0,0.30000001192092896
0.0,15.5,13.027627944946289,12.542024612426758,0.2323166363835779,0.23735803365707397,-0.20423102378845215,0.24096503853797913,2.3420000076293945,0.20000000298023224,0.0,0.699999988079071
0.0,15.5,12.687179565429688,12.471569061279297,0.14121463233236942,0.22826704382896423,-0.2072860300540924,0.2436310350894928,2.3420000076293945,0.20000000298023224,0.0,0.699999988079071
0.05263157894736842,15.5,11.420205116271973,13.32217788696289,0.5737937920690027,0.25418704748153687,-0.17316702008247375,0.23984503746032715,3.8420000076293945,0.0,0.25699999928474426,0.0
0.05263157894736842,15.5,10.978249549865723,12.943782806396484,0.47809257441763553,0.24306905269622803,-0.16815900802612305,0.23474004864692688,3.8420000076293945,0.0,0.25699999928474426,0.0
0.05263157894736842,15.5,12.38196849822998,12.491438865661621,0.4871605270505396,0.23413601517677307,-0.19863900542259216,0.2389470338821411,3.756999969482422,0.0,0.1420000046491623,0.0
0.05263157894736842,15.5,12.153680801391602,13.28511905670166,0.5913887255788294,0.25209707021713257,-0.18764302134513855,0.23614904284477234,3.756999969482422,0.0,0.1420000046491623,0.0
0.05263157894736842,15.5,11.473703384399414,13.235074996948242,0.3296565645337549,0.2487860471010208,-0.1782650202512741,0.2360600233078003,3.742000102996826,0.0,0.17100000381469727,0.0
0.05263157894736842,15.5,12.456881523132324,12.591851234436035,0.5780226224065271,0.235880047082901,-0.20255601406097412,0.23701903223991394,3.742000102996826,0.0,0.17100000381469727,0.0
0.05263157894736842,15.5,11.21004581451416,13.097177505493164,0.4674905174375025,0.24599602818489075,-0.17225302755832672,0.23453204333782196,3.742000102996826,0.0,0.17100000381469727,0.0
0.05263157894736842,15.5,12.312978744506836,12.718040466308594,0.5768236749768701,0.23838603496551514,-0.19788601994514465,0.2386930286884308,3.828000068664551,0.0,0.38499999046325684,0.0
0.05263157894736842,15.5,10.809633255004883,13.294647216796875,0.4425946109891382,0.25168007612228394,-0.16078701615333557,0.23430603742599487,3.828000068664551,0.0,0.38499999046325684,0.0
0.05263157894736842,15.5,12.248544692993164,12.692331314086914,0.5088675850034204,0.2375280261039734,-0.19652502238750458,0.23604503273963928,3.828000068664551,0.0,0.38499999046325684,0.0
0.05263157894736842,15.5,12.242040634155273,12.80315113067627,0.4885086053014246,0.23878005146980286,-0.19780102372169495,0.23462703824043274,3.8570001125335693,0.0,0.25699999928474426,0.0
0.05263157894736842,15.5,12.621541976928711,12.78822135925293,0.4861447446942774,0.24270305037498474,-0.19914501905441284,0.2389170229434967,3.828000068664551,0.0,0.25699999928474426,0.0
0.05263157894736842,15.5,11.106855392456055,13.441219329833984,0.4784254663587061,0.25520503520965576,-0.16590702533721924,0.2370920330286026,3.7850000858306885,0.0,0.6710000038146973,0.0
0.05263157894736842,15.5,13.01078987121582,12.896707534790039,0.6514675253034082,0.24492305517196655,-0.20813702046871185,0.2388230264186859,3.7850000858306885,0.0,0.6710000038146973,0.0
0.05263157894736842,15.5,13.01078987121582,12.896707534790039,0.6514675253034082,0.24492305517196655,-0.20813702046871185,0.2388230264186859,3.7850000858306885,0.0,0.17100000381469727,0.0
0.05263157894736842,15.5,11.889293670654297,12.6946382522583,0.47769554787878665,0.2379610240459442,-0.18940003216266632,0.2374500334262848,3.7850000858306885,0.0,0.17100000381469727,0.0
0.05263157894736842,15.5,11.889293670654297,12.6946382522583,0.47769554787878665,0.2379610240459442,-0.18940003216266632,0.2374500334262848,3.7850000858306885,0.0,0.17100000381469727,0.0
0.05263157894736842,15.5,11.376002311706543,13.403873443603516,0.44338842564825687,0.2549630403518677,-0.1705850213766098,0.23494203388690948,3.7709999084472656,0.0,0.25699999928474426,0.0
0.05263157894736842,15.5,11.299636840820312,12.962968826293945,0.4457946651578394,0.24360504746437073,-0.17438402771949768,0.2362070381641388,3.7709999084472656,0.0,0.25699999928474426,0.0
0.05263157894736842,15.5,11.431539535522461,13.233831405639648,0.41485258275274906,0.2491140514612198,-0.1776060163974762,0.23405103385448456,3.7709999084472656,0.0,0.25699999928474426,0.0
0.05263157894736842,15.5,12.774081230163574,12.375494003295898,0.5391296976209131,0.2317800223827362,-0.2081790268421173,0.24220702052116394,3.9000000953674316,0.0,0.17100000381469727,0.0
0.05263157894736842,15.5,11.347379684448242,13.160974502563477,0.47518953019385013,0.2480340451002121,-0.17497101426124573,0.23475003242492676,3.9000000953674316,0.0,0.17100000381469727,0.0
0.05263157894736842,15.5,12.74542236328125,12.433460235595703,0.5154087775350061,0.23170804977416992,-0.2079940140247345,0.23627403378486633,3.9000000953674316,0.0,0.17100000381469727,0.0
0.05263157894736842,15.5,12.139272689819336,13.012672424316406,0.4989415042996851,0.24721603095531464,-0.18789103627204895,0.23680703341960907,3.9140000343322754,0.0,0.2280000001192093,0.0
0.05263157894736842,15.5,10.691247940063477,13.012964248657227,0.4325505130887476,0.24642503261566162,-0.15992701053619385,0.2379460334777832,3.9140000343322754,0.0,0.2280000001192093,0.0
0.10526315789473684,15.5,16.69874382019043,12.681737899780273,1.0877098076940026,0.23462505638599396,-0.29211103916168213,0.22752702236175537,5.242000102996826,0.0,0.0,0.0
0.10526315789473684,15.5,14.139156341552734,12.37765121459961,1.0709889166951623,0.23026102781295776,-0.24136503040790558,0.23469102382659912,5.242000102996826,0.0,0.0,0.0
0.10526315789473684,15.5,14.139156341552734,12.37765121459961,1.0709889166951623,0.23026102781295776,-0.24136503040790558,0.23469102382659912,5.142000198364258,0.0,0.0,0.0
0.10526315789473684,15.5,14.139156341552734,12.37765121459961,1.0709889166951623,0.23026102781295776,-0.24136503040790558,0.23469102382659912,5.142000198364258,0.0,0.0,0.0
0.10526315789473684,15.5,13.624771118164062,12.99000358581543,1.0309786432385888,0.24469703435897827,-0.21823902428150177,0.22907403111457825,5.270999908447266,0.0,0.0,0.0
0.10526315789473684,15.5,16.623920440673828,12.720782279968262,1.1916897826791253,0.23411303758621216,-0.29223501682281494,0.23428703844547272,5.270999908447266,0.0,0.0,0.0
0.10526315789473684,15.5,12.250401496887207,12.180985450744629,0.904869639217898,0.2283250391483307,-0.20064401626586914,0.22975802421569824,5.270999908447266,0.0,0.0,0.0
0.10526315789473684,15.5,6.97981595993042,13.34122085571289,0.7662745350003687,0.25717103481292725,-0.0786060020327568,0.23113402724266052,5.171000003814697,0.0,0.0,0.0
0.10526315789473684,15.5,8.978280067443848,13.74350357055664,0.9019454949498621,0.2654930353164673,-0.1167060136795044,0.22754903137683868,5.171000003814697,0.0,0.0,0.0
0.10526315789473684,15.5,15.784537315368652,12.679865837097168,1.1026756995320763,0.23522405326366425,-0.2661120295524597,0.23473504185676575,5.214000225067139,0.0,0.0,0.0
0.10526315789473684,15.5,16.96682357788086,12.613722801208496,1.1394448512196984,0.23360401391983032,-0.30302903056144714,0.23263703286647797,5.214000225067139,0.0,0.0,0.0
0.10526315789473684,15.5,11.06439208984375,12.566566467285156,0.9167447322011438,0.23357100784778595,-0.17464402318000793,0.22940003871917725,5.184999942779541,0.0,0.0,0.0
0.10526315789473684,15.5,7.199561595916748,13.05390453338623,0.8106136553883997,0.25303804874420166,-0.08154600113630295,0.22743503749370575,5.184999942779541,0.0,0.0,0.0
0.10526315789473684,15.5,11.288156509399414,13.642038345336914,1.0691456430554833,0.2599000334739685,-0.16778701543807983,0.23165704309940338,5.127999782562256,0.0,0.0,0.0
0.10526315789473684,15.5,17.155616760253906,12.81701946258545,1.1700686746240105,0.23744402825832367,-0.3004370331764221,0.23486903309822083,5.127999782562256,0.0,0.0,0.0
0.10526315789473684,15.5,15.568339347839355,12.200508117675781,1.1078226500153985,0.22572705149650574,-0.27418601512908936,0.2341730296611786,5.127999782562256,0.0,0.0,0.0
0.10526315789473684,15.5,8.797260284423828,13.309762954711914,0.8829035394788233,0.25510406494140625,-0.12244301289319992,0.22605903446674347,5.256999969482422,0.0,0.0,0.0
0.10526315789473684,15.5,7.3389105796813965,13.363335609436035,0.8601395719647852,0.2564510703086853,-0.08395800739526749,0.2296380251646042,5.256999969482422,0.0,0.0,0.0
0.10526315789473684,15.5,13.542203903198242,13.278545379638672,1.081423603832766,0.25146305561065674,-0.21442002058029175,0.23210203647613525,5.256999969482422,0.0,0.0,0.0
0.10526315789473684,15.5,16.84955596923828,12.813314437866211,1.1408927076459374,0.23779001832008362,-0.29753902554512024,0.22888502478599548,5.184999942779541,0.0,0.0,0.0
0.10526315789473684,15.5,16.024349212646484,12.153319358825684,1.0343738430142846,0.22509101033210754,-0.28128302097320557,0.23166203498840332,5.184999942779541,0.0,0.0,0.0
0.10526315789473684,15.5,8.929910659790039,12.59903335571289,0.9042525523305384,0.23828601837158203,-0.12634901702404022,0.231842041015625,5.242000102996826,0.0,0.0,0.0
0.10526315789473684,15.5,6.546828746795654,13.519244194030762,0.8013155692220179,0.26136302947998047,-0.06593900173902512,0.22846803069114685,5.242000102996826,0.0,0.0,0.0
0.10526315789473684,15.5,11.626051902770996,13.471294403076172,1.0759057038426842,0.25722503662109375,-0.17361003160476685,0.23255804181098938,5.270999908447266,0.0,0.0,0.0
0.10526315789473684,15.5,17.50525665283203,12.957185745239258,1.2495149009824242,0.240431010723114,-0.3084230422973633,0.23347902297973633,5.270999908447266,0.0,0.0,0.0
0.15789473684210525,15.5,13.514655113220215,12.475509643554688,1.8365096681714501,0.23546604812145233,-0.23866704106330872,0.2235710322856903,6.613999843597412,0.0,0.0,0.0
0.15789473684210525,15.5,2.0512313842773438,12.223592758178711,1.3422844641805138,0.23894605040550232,0.029638007283210754,0.2138500213623047,6.613999843597412,0.0,0.0,0.0
0.15789473684210525,15.5,12.218692779541016,13.905407905578613,1.5991438263059106,0.2672240138053894,-0.17841902375221252,0.21688403189182281,6.557000160217285,0.24199999868869781,0.0,0.0
0.15789473684210525,15.5,23.30585479736328,13.744373321533203,2.0736008518338647,0.24765002727508545,-0.43799203634262085,0.23031704127788544,6.557000160217285,0.24199999868869781,0.0,0.0
0.15789473684210525,15.5,12.408517837524414,12.198408126831055,1.7504548662305321,0.22950902581214905,-0.21333202719688416,0.2211800217628479,6.599999904632568,0.17100000381469727,0.0,0.0
0.15789473684210525,15.5,2.3045411109924316,11.818242073059082,1.2747588091493096,0.2311660349369049,0.025285005569458008,0.21704304218292236,6.599999904632568,0.17100000381469727,0.0,0.0
0.15789473684210525,15.5,13.795133590698242,13.843727111816406,1.6872416966557946,0.2650250196456909,-0.2155970185995102,0.2195570468902588,6.599999904632568,0.17100000381469727,0.0,0.0
0.15789473684210525,15.5,21.574817657470703,13.951759338378906,2.073213898479983,0.2529430389404297,-0.4045410752296448,0.2277260273694992,6.4710001945495605,0.2849999964237213,0.0,0.21400000154972076
0.15789473684210525,15.5,8.890279769897461,12.193292617797852,1.6926627987027612,0.2326280176639557,-0.13416802883148193,0.22736403346061707,6.4710001945495605,0.2849999964237213,0.0,0.21400000154972076
0.15789473684210525,15.5,1.9979190826416016,11.975190162658691,1.2669146888852563,0.2336450219154358,0.03637997806072235,0.21518203616142273,6.599999904632568,0.17100000381469727,0.0,0.2709999978542328
0.15789473684210525,15.5,14.868741989135742,13.699273109436035,1.7318476074338403,0.2597430348396301,-0.2378840297460556,0.2243480384349823,6.456999778747559,0.25699999928474426,0.0,0.20000000298023224
0.15789473684210525,15.5,20.53742218017578,13.908965110778809,1.9672018521428551,0.2572750151157379,-0.38466203212738037,0.22681303322315216,6.456999778747559,0.25699999928474426,0.0,0.20000000298023224
0.15789473684210525,15.5,7.125216484069824,12.177669525146484,1.5715196364522424,0.23106802999973297,-0.09848601371049881,0.22104303538799286,6.784999847412109,0.7570000290870667,0.0,1.4570000171661377
0.15789473684210525,15.5,3.4248714447021484,11.728279113769531,1.266516559660479,0.23146604001522064,0.00751398503780365,0.21874403953552246,6.784999847412109,0.7570000290870667,0.0,1.4570000171661377
0.15789473684210525,15.5,18.493114471435547,14.354000091552734,1.8304439418912377,0.26879405975341797,-0.31764906644821167,0.21826902031898499,6.571000099182129,1.8140000104904175,0.0,0.21400000154972076
0.15789473684210525,15.5,20.787630081176758,14.029764175415039,1.9613848560452904,0.2614770531654358,-0.3915100395679474,0.22699002921581268,6.571000099182129,1.8140000104904175,0.0,0.21400000154972076
0.15789473684210525,15.5,6.541087627410889,12.369180679321289,1.5947156184316125,0.23259902000427246,-0.07968801259994507,0.21787703037261963,6.571000099182129,1.8140000104904175,0.0,0.21400000154972076
0.15789473684210525,15.5,5.653430938720703,11.76138973236084,1.3936916225553002,0.22953203320503235,-0.040706999599933624,0.21632201969623566,6.613999843597412,0.0,0.0,0.3140000104904175
0.15789473684210525,15.5,12.08885669708252,13.52569580078125,1.5377817385793175,0.25805702805519104,-0.1755860298871994,0.2155730426311493,6.613999843597412,0.0,0.0,0.3140000104904175
0.15789473684210525,15.5,21.400428771972656,13.418086051940918,1.9058431022763695,0.24381503462791443,-0.39994704723358154,0.22648502886295319,6.456999778747559,0.0,0.0,0.7139999866485596
0.15789473684210525,15.5,11.391846656799316,12.420305252075195,1.7910617821813073,0.23441103100776672,-0.1909560263156891,0.2219710350036621,6.456999778747559,0.0,0.0,0.7139999866485596
0.15789473684210525,15.5,2.082400321960449,12.24948501586914,1.2843047016263451,0.24171903729438782,0.03134201467037201,0.2166990339756012,6.627999782562256,0.0,0.0,0.0
0.15789473684210525,15.5,13.852119445800781,13.937270164489746,1.6420955293775048,0.2644330561161041,-0.2129250317811966,0.221979022026062,6.627999782562256,0.0,0.0,0.0
0.15789473684210525,15.5,22.164012908935547,14.033023834228516,2.0388609998822655,0.25857704877853394,-0.4182330369949341,0.2305290400981903,6.627999782562256,0.0,0.0,0.0
0.15789473684210525,15.5,10.337135314941406,12.117486953735352,1.6079467170834985,0.2314540296792984,-0.16962900757789612,0.22550402581691742,6.456999778747559,0.0,0.0,0.0
0.21052631578947367,15.5,10.129340171813965,12.83897590637207,2.4659627311826195,0.2442440390586853,-0.1352970004081726,0.20744001865386963,7.914000034332275,0.0,0.0,0.0
0.21052631578947367,15.5,8.967049598693848,11.944271087646484,2.2979377143979516,0.22397904098033905,-0.12913700938224792,0.20645003020763397,7.914000034332275,0.0,0.0,0.0
0.21052631578947367,15.5,14.136260032653809,13.15636920928955,2.5717078083157983,0.2547190487384796,-0.24606503546237946,0.21760603785514832,7.914000034332275,0.0,0.0,0.0
0.21052631578947367,15.5,13.736751556396484,13.80376148223877,2.6144989364743676,0.2591380476951599,-0.21162301301956177,0.20930102467536926,8.057000160217285,0.0,0.0,0.0
0.21052631578947367,15.5,8.946544647216797,11.940339088439941,2.4816926353574242,0.23106703162193298,-0.11624601483345032,0.21013402938842773,8.057000160217285,0.0,0.0,0.0
0.21052631578947367,15.5,11.194887161254883,12.381340026855469,2.43054898911719,0.23516404628753662,-0.18830502033233643,0.21294903755187988,8.057000160217285,0.0,0.0,0.0
0.21052631578947367,15.5,15.112829208374023,13.660212516784668,2.602997624218508,0.2604350447654724,-0.2589280307292938,0.21104001998901367,7.6570000648498535,0.0,0.0,0.0
0.21052631578947367,15.5,11.057699203491211,13.258810043334961,2.4970980518460717,0.24869604408740997,-0.15477602183818817,0.20869603753089905,7.6570000648498535,0.0,0.0,0.0
0.21052631578947367,15.5,9.019944190979004,12.036598205566406,2.41917785340552,0.23010103404521942,-0.12951001524925232,0.20987102389335632,7.941999912261963,0.0,0.0,0.0
0.21052631578947367,15.5,13.408832550048828,13.017638206481934,2.515458905041262,0.2480190396308899,-0.2330920249223709,0.21008503437042236,8.142000198364258,0.0,0.0,0.0
0.21052631578947367,15.5,12.421016693115234,13.893257141113281,2.5669037931561913,0.2654770314693451,-0.1861870288848877,0.21097102761268616,8.142000198364258,0.0,0.0,0.0
0.21052631578947367,15.5,8.759727478027344,12.577425003051758,2.4244819515347924,0.2417350560426712,-0.11099901795387268,0.2064170241355896,7.814000129699707,0.0,0.0,0.0
0.21052631578947367,15.5,11.178922653198242,12.244290351867676,2.43854185277228,0.23789003491401672,-0.1872900128364563,0.21334902942180634,7.814000129699707,0.0,0.0,0.0
0.21052631578947367,15.5,15.003538131713867,13.782694816589355,2.615237914860293,0.25911304354667664,-0.25380605459213257,0.21324202418327332,8.057000160217285,0.0,0.0,0.0
0.21052631578947367,15.5,10.437654495239258,12.562532424926758,2.4456349247098412,0.2384830266237259,-0.14217501878738403,0.20825102925300598,8.057000160217285,0.0,0.0,0.0
0.21052631578947367,15.5,8.809337615966797,12.07504653930664,2.382934891521975,0.22687102854251862,-0.12427601218223572,0.20852601528167725,8.057000160217285,0.0,0.0,0.0
0.21052631578947367,15.5,11.536151885986328,13.246628761291504,2.4970938795209374,0.2514210343360901,-0.16614101827144623,0.20959603786468506,7.756999969482422,0.0,0.0,0.0
0.21052631578947367,15.5,8.911270141601562,12.073282241821289,2.4714418285489526,0.22712302207946777,-0.12362001836299896,0.20660202205181122,7.8420000076293945,0.0,0.0,0.0
0.21052631578947367,15.5,12.670976638793945,12.846096992492676,2.5250609748959985,0.2515920400619507,-0.21523602306842804,0.21084502339363098,7.8420000076293945,0.0,0.0,0.0
0.21052631578947367,15.5,14.50658893585205,14.17646598815918,2.501674854099795,0.26744407415390015,-0.2321750372648239,0.20943303406238556,8.027999877929688,0.0,1.3569999933242798,0.0
0.21052631578947367,15.5,10.950124740600586,12.502090454101562,2.4507708185315575,0.24222904443740845,-0.15659600496292114,0.2128230333328247,8.027999877929688,0.0,1.3569999933242798,0.0
0.21052631578947367,15.5,11.45742130279541,12.060556411743164,2.5255778663754906,0.22454804182052612,-0.18926502764225006,0.2132810354232788,7.941999912261963,0.0,0.42800000309944153,0.0
0.21052631578947367,15.5,15.334254264831543,13.673103332519531,2.7880749338269677,0.26288604736328125,-0.26829302310943604,0.21172203123569489,7.941999912261963,0.0,0.42800000309944153,0.0
0.21052631578947367,15.5,11.745594024658203,13.400146484375,2.478776776135012,0.2514180541038513,-0.16888602077960968,0.20871403813362122,8.11400032043457,0.0,0.414000004529953,0.0
0.21052631578947367,15.5,9.877737998962402,11.949711799621582,2.4166787498593774,0.2262270450592041,-0.14845800399780273,0.21027103066444397,8.11400032043457,0.0,0.414000004529953,0.0
0.2631578947368421,15.5,12.657506942749023,13.325021743774414,3.3939650886655297,0.25337302684783936,-0.19953003525733948,0.1974870264530182,9.11400032043457,0.0,0.0,0.0
0.2631578947368421,15.5,12.21550178527832,12.390745162963867,3.5504001014829125,0.24346403777599335,-0.20511001348495483,0.20360803604125977,9.142000198364258,0.0,0.0,0.0
0.2631578947368421,15.5,11.263833999633789,13.137003898620605,3.4417808883786645,0.25222304463386536,-0.18209102749824524,0.20044201612472534,9.170999526977539,0.0,0.0,0.0
0.2631578947368421,15.5,10.75140380859375,11.872474670410156,3.395995938122317,0.2293090522289276,-0.1727900207042694,0.19883203506469727,9.170999526977539,0.0,0.0,0.0
0.2631578947368421,15.5,10.72174072265625,12.195566177368164,3.4302528732419457,0.22165203094482422,-0.1521730273962021,0.19924503564834595,9.170999526977539,0.0,0.0,0.0
0.2631578947368421,15.5,11.789939880371094,13.185047149658203,3.5310760372281518,0.25007903575897217,-0.17101401090621948,0.19932003319263458,9.156999588012695,0.0,0.0,0.0
0.2631578947368421,15.5,12.47254753112793,14.331485748291016,3.5592780941129174,0.2720230221748352,-0.18131402134895325,0.19478502869606018,9.156999588012695,0.0,0.0,0.0
