0.034970,0.089671,0.139494,0.184623,0.225329,0.261954,0.294895,0.324584,0.351473,0.376017,0.398658,0.419809,0.439847,0.459101,0.477848,0.496309,0.514648,0.532976,0.551356,0.569806,0.588310,0.606828,0.625300,0.643659,0.661839,0.679779,0.697433,0.714769,0.731777,0.748461,0.764845,0.780968,0.796874,0.812614,0.828233,0.843767,0.859235,0.874634,0.889930,0.905061,0.919928,0.934396,0.948298,0.961432,0.973570,0.984462,0.993840,1.001432,1.006965,1.010175
0.032586,0.087197,0.136930,0.181968,0.222584,0.259120,0.291974,0.321579,0.348387,0.372854,0.395422,0.416506,0.436481,0.455678,0.474373,0.492787,0.511083,0.529374,0.547720,0.566139,0.584617,0.603109,0.621559,0.639897,0.658057,0.675979,0.693615,0.710935,0.727926,0.744595,0.760966,0.777076,0.792973,0.808706,0.824322,0.839857,0.855331,0.870741,0.886055,0.901212,0.916112,0.930622,0.944574,0.957768,0.969975,0.980944,0.990410,0.998097,1.003734,1.007056
0.030273,0.084795,0.134437,0.179384,0.219910,0.256357,0.289123,0.318643,0.345371,0.369761,0.392256,0.413271,0.433184,0.452323,0.470964,0.489330,0.507583,0.525834,0.544144,0.562531,0.580979,0.599445,0.617869,0.636184,0.654321,0.672222,0.689837,0.707137,0.724108,0.740759,0.757113,0.773208,0.789092,0.804814,0.820423,0.835956,0.851432,0.866851,0.882181,0.897359,0.912289,0.926838,0.940838,0.954088,0.966361,0.977406,0.986956,0.994737,1.000476,1.003909
0.028031,0.082463,0.132014,0.176871,0.217306,0.253663,0.286342,0.315778,0.342424,0.366737,0.389159,0.410106,0.429955,0.449035,0.467622,0.485938,0.504146,0.522356,0.540629,0.558981,0.577398,0.595834,0.614231,0.632519,0.650632,0.668508,0.686099,0.703376,0.720325,0.736954,0.753287,0.769364,0.785231,0.800940,0.816539,0.832065,0.847541,0.862965,0.878306,0.893504,0.908461,0.923046,0.937090,0.950394,0.962731,0.973848,0.983481,0.991353,0.997192,1.000733
0.025861,0.080203,0.129663,0.174428,0.214773,0.251041,0.283633,0.312984,0.339549,0.363784,0.386133,0.407011,0.426795,0.445815,0.464348,0.482613,0.500774,0.518941,0.537175,0.555491,0.573874,0.592278,0.610645,0.628905,0.646989,0.664838,0.682402,0.699652,0.716576,0.733180,0.749490,0.765544,0.781392,0.797084,0.812669,0.828186,0.843658,0.859084,0.874434,0.889647,0.904628,0.919245,0.933331,0.946686,0.959083,0.970271,0.979984,0.987945,0.993883,0.997530
0.023763,0.078015,0.127384,0.172058,0.212312,0.248491,0.280995,0.310262,0.336745,0.360903,0.383177,0.403986,0.423705,0.442665,0.461141,0.479354,0.497468,0.515591,0.533783,0.552061,0.570408,0.588778,0.607112,0.625340,0.643394,0.661212,0.678747,0.695968,0.712862,0.729438,0.745721,0.761750,0.777574,0.793246,0.808814,0.824319,0.839784,0.855207,0.870563,0.885789,0.900791,0.915437,0.929562,0.942965,0.955420,0.966676,0.976466,0.984514,0.990548,0.994300
0.021738,0.075899,0.125177,0.169760,0.209923,0.246012,0.278430,0.307611,0.334013,0.358092,0.380293,0.401032,0.420685,0.439584,0.458003,0.476163,0.494227,0.512304,0.530454,0.548692,0.567000,0.585334,0.603633,0.621827,0.639847,0.657632,0.675134,0.692322,0.709184,0.725729,0.741982,0.757982,0.773779,0.789427,0.804975,0.820464,0.835918,0.851337,0.866694,0.881930,0.896949,0.911622,0.925782,0.939231,0.951741,0.963062,0.972927,0.981060,0.987188,0.991043
0.019786,0.073857,0.123043,0.167534,0.207606,0.243607,0.275937,0.305033,0.331353,0.355355,0.377481,0.398149,0.417737,0.436573,0.454934,0.473040,0.491053,0.509083,0.527187,0.545383,0.563651,0.581947,0.600208,0.618364,0.636348,0.654097,0.671563,0.688716,0.705543,0.722053,0.738272,0.754240,0.770008,0.785628,0.801153,0.816622,0.832062,0.847473,0.862829,0.878070,0.893104,0.907801,0.921994,0.935485,0.948047,0.959431,0.969368,0.977584,0.983804,0.987760
0.017908,0.071887,0.120982,0.165382,0.205363,0.241274,0.273517,0.302529,0.328767,0.352690,0.374741,0.395339,0.414859,0.433632,0.451934,0.469985,0.487946,0.505927,0.523985,0.542137,0.560362,0.578616,0.596837,0.614954,0.632899,0.650609,0.668036,0.685150,0.701938,0.718411,0.734593,0.750525,0.766260,0.781850,0.797347,0.812794,0.828216,0.843615,0.858967,0.874211,0.889257,0.903973,0.918196,0.931727,0.944339,0.955782,0.965790,0.974086,0.980395,0.984451
0.016104,0.069992,0.118995,0.163303,0.203193,0.239015,0.271170,0.300097,0.326254,0.350098,0.372075,0.392601,0.412053,0.430763,0.449005,0.466999,0.484907,0.502837,0.520847,0.538952,0.557133,0.575344,0.593522,0.611597,0.629499,0.647167,0.664553,0.681624,0.698371,0.714803,0.730944,0.746838,0.762536,0.778092,0.793559,0.808980,0.824381,0.839766,0.855109,0.870353,0.885407,0.900140,0.914390,0.927957,0.940617,0.952117,0.962193,0.970567,0.976964,0.981116
0.014374,0.068170,0.117081,0.161297,0.201097,0.236830,0.268897,0.297740,0.323814,0.347580,0.369481,0.389935,0.409320,0.427965,0.446147,0.464083,0.481936,0.499813,0.517773,0.535831,0.553965,0.572130,0.590263,0.608293,0.626150,0.643773,0.661114,0.678140,0.694843,0.711229,0.727328,0.743180,0.758837,0.774356,0.789789,0.805180,0.820557,0.835924,0.851256,0.866497,0.881555,0.896303,0.910576,0.924177,0.936881,0.948436,0.958577,0.967027,0.973509,0.977757
0.012718,0.066423,0.115242,0.159367,0.199076,0.234719,0.266699,0.295457,0.321449,0.345136,0.366961,0.387344,0.406660,0.425240,0.443359,0.461236,0.479033,0.496857,0.514765,0.532772,0.550858,0.568974,0.587059,0.605042,0.622852,0.640427,0.657720,0.674698,0.691353,0.707692,0.723743,0.739549,0.755163,0.770641,0.786037,0.801396,0.816745,0.832090,0.847408,0.862642,0.877702,0.892461,0.906755,0.920387,0.933132,0.944740,0.954943,0.963466,0.970032,0.974373
0.011137,0.064750,0.113477,0.157510,0.197129,0.232683,0.264576,0.293248,0.319159,0.342766,0.364516,0.384826,0.404073,0.422587,0.440643,0.458460,0.476200,0.493968,0.511823,0.529778,0.547812,0.565878,0.583913,0.601846,0.619605,0.637130,0.654371,0.671299,0.687902,0.704190,0.720191,0.735949,0.751516,0.766950,0.782305,0.797627,0.812946,0.828266,0.843565,0.858790,0.873849,0.888615,0.902927,0.916587,0.929371,0.941028,0.951291,0.959886,0.966533,0.970966
0.009631,0.063152,0.111787,0.155729,0.195257,0.230721,0.262527,0.291115,0.316943,0.340472,0.362145,0.382382,0.401559,0.420007,0.437999,0.455755,0.473436,0.491147,0.508947,0.526848,0.544828,0.562842,0.580824,0.598704,0.616410,0.633881,0.651069,0.667942,0.684490,0.700724,0.716672,0.732378,0.747894,0.763281,0.778592,0.793875,0.809159,0.824451,0.839730,0.854941,0.869995,0.884766,0.899093,0.912778,0.925598,0.937301,0.947623,0.956286,0.963013,0.967535
0.008201,0.061630,0.110173,0.154023,0.193460,0.228835,0.260554,0.289057,0.314803,0.338252,0.359850,0.380013,0.399120,0.417500,0.435428,0.453121,0.470742,0.488395,0.506137,0.523982,0.541908,0.559866,0.577793,0.595617,0.613268,0.630682,0.647812,0.664628,0.681119,0.697296,0.713187,0.728837,0.744300,0.759636,0.774900,0.790140,0.805386,0.820646,0.835901,0.851095,0.866142,0.880915,0.895253,0.908960,0.921813,0.933561,0.943938,0.952667,0.959471,0.964081
0.006846,0.060183,0.108634,0.152392,0.191738,0.227025,0.258657,0.287075,0.312739,0.336109,0.357630,0.377719,0.396755,0.415067,0.432929,0.450559,0.468118,0.485711,0.503395,0.521182,0.539050,0.556950,0.574820,0.592586,0.610178,0.627533,0.644603,0.661358,0.677788,0.693904,0.709736,0.725327,0.740733,0.756015,0.771228,0.786422,0.801627,0.816852,0.832079,0.847254,0.862289,0.877061,0.891408,0.905135,0.918018,0.929807,0.940237,0.949030,0.955909,0.960604
0.005568,0.058812,0.107170,0.150837,0.190093,0.225291,0.256836,0.285169,0.310751,0.334041,0.355485,0.375501,0.394465,0.412708,0.430503,0.448069,0.465565,0.483097,0.500720,0.518447,0.536255,0.554096,0.571905,0.589611,0.607141,0.624434,0.641441,0.658133,0.674499,0.690551,0.706319,0.721848,0.737194,0.752418,0.767577,0.782721,0.797882,0.813070,0.828265,0.843417,0.858438,0.873206,0.887558,0.901301,0.914212,0.926040,0.936520,0.945375,0.952327,0.957106
0.004365,0.057517,0.105783,0.149358,0.188524,0.223633,0.255091,0.283340,0.308839,0.332049,0.353416,0.373358,0.392250,0.410423,0.428151,0.445651,0.463083,0.480552,0.498113,0.515778,0.533524,0.551303,0.569050,0.586692,0.604158,0.621386,0.638327,0.654952,0.671251,0.687236,0.702937,0.718401,0.733684,0.748847,0.763948,0.779039,0.794152,0.809298,0.824460,0.839585,0.854590,0.869349,0.883704,0.897461,0.910396,0.922261,0.932788,0.941703,0.948725,0.953586
0.003238,0.056297,0.104471,0.147955,0.187031,0.222051,0.253422,0.281587,0.307004,0.330135,0.351424,0.371291,0.390111,0.408214,0.425873,0.443306,0.460673,0.478077,0.495574,0.513175,0.530857,0.548572,0.566254,0.583830,0.601229,0.618389,0.635261,0.651816,0.668045,0.683960,0.699591,0.714986,0.730202,0.745301,0.760342,0.775376,0.790438,0.805539,0.820663,0.835759,0.850743,0.865492,0.879847,0.893614,0.906571,0.918469,0.929042,0.938013,0.945104,0.950044
0.002188,0.055155,0.103236,0.146628,0.185614,0.220546,0.251831,0.279911,0.305246,0.328296,0.349509,0.369300,0.388047,0.406079,0.423669,0.441034,0.458334,0.475672,0.493103,0.510639,0.528255,0.545903,0.563517,0.581025,0.598354,0.615443,0.632243,0.648725,0.664881,0.680722,0.696281,0.711604,0.726750,0.741781,0.756758,0.771732,0.786740,0.801793,0.816876,0.831940,0.846900,0.861635,0.875986,0.889761,0.902737,0.914666,0.925282,0.934307,0.941465,0.946482
0.001215,0.054088,0.102077,0.145378,0.184274,0.219118,0.250316,0.278312,0.303565,0.326535,0.347670,0.367386,0.386059,0.404019,0.421539,0.438836,0.456067,0.473338,0.490702,0.508170,0.525718,0.543297,0.560841,0.578277,0.595534,0.612549,0.629275,0.645681,0.661760,0.677525,0.693007,0.708255,0.723327,0.738287,0.753196,0.768108,0.783058,0.798060,0.813099,0.828126,0.843060,0.857778,0.872123,0.885902,0.898895,0.910852,0.921508,0.930586,0.937807,0.942900
0.000318,0.053098,0.100995,0.144205,0.183011,0.217767,0.248879,0.276790,0.301961,0.324852,0.345908,0.365548,0.384148,0.402035,0.419484,0.436711,0.453873,0.471074,0.488369,0.505768,0.523246,0.540754,0.558225,0.575588,0.592769,0.609708,0.626355,0.642683,0.658682,0.674367,0.689770,0.704939,0.719934,0.734820,0.749659,0.764504,0.779393,0.794340,0.809332,0.824320,0.839224,0.853922,0.868257,0.882039,0.895045,0.907027,0.917721,0.926848,0.934131,0.939298
-0.000503,0.052185,0.099990,0.143109,0.181825,0.216493,0.247519,0.275346,0.300434,0.323245,0.344224,0.363788,0.382313,0.400127,0.417504,0.434660,0.451751,0.468882,0.486106,0.503433,0.520839,0.538273,0.555670,0.572956,0.590060,0.606919,0.623486,0.639731,0.655648,0.671250,0.686570,0.701657,0.716573,0.731381,0.746145,0.760921,0.775745,0.790635,0.805575,0.820522,0.835392,0.850067,0.864390,0.878171,0.891187,0.903192,0.913921,0.923096,0.930439,0.935676
-0.001246,0.051349,0.099062,0.142089,0.180716,0.215296,0.246236,0.273979,0.298986,0.321716,0.342617,0.362104,0.380554,0.398295,0.415600,0.432683,0.449702,0.466761,0.483912,0.501166,0.518498,0.535856,0.553176,0.570383,0.587406,0.604183,0.620666,0.636827,0.652658,0.668173,0.683408,0.698410,0.713242,0.727969,0.742656,0.757359,0.772116,0.786944,0.801831,0.816731,0.831565,0.846214,0.860522,0.874298,0.887323,0.899348,0.910109,0.919329,0.926729,0.932036
-0.001912,0.050590,0.098210,0.141147,0.179684,0.214176,0.245031,0.272690,0.297615,0.320265,0.341088,0.360498,0.378873,0.396539,0.413770,0.430780,0.447726,0.464712,0.481789,0.498967,0.516222,0.533503,0.550743,0.567869,0.584809,0.601500,0.617897,0.633969,0.649712,0.665138,0.680283,0.695197,0.709942,0.724585,0.739192,0.753818,0.768504,0.783268,0.798097,0.812950,0.827744,0.842363,0.856653,0.870422,0.883452,0.895495,0.906286,0.915548,0.923003,0.928378
-0.002502,0.049907,0.097436,0.140282,0.178730,0.213135,0.243903,0.271479,0.296322,0.318892,0.339636,0.358969,0.377268,0.394860,0.412016,0.428951,0.445823,0.462734,0.479735,0.496837,0.514013,0.531214,0.548372,0.565413,0.582267,0.598871,0.615178,0.631160,0.646810,0.662144,0.677197,0.692019,0.706674,0.721230,0.735753,0.750299,0.764911,0.779607,0.794376,0.809177,0.823929,0.838516,0.852783,0.866543,0.879575,0.891632,0.902451,0.911754,0.919261,0.924701
-0.003015,0.049301,0.096738,0.139494,0.177853,0.212170,0.242854,0.270346,0.295107,0.317597,0.338262,0.357518,0.375741,0.393257,0.410337,0.427198,0.443994,0.460828,0.477752,0.494775,0.511871,0.528989,0.546062,0.563017,0.579783,0.596296,0.612510,0.628398,0.643953,0.659192,0.674149,0.688877,0.703439,0.717904,0.732339,0.746803,0.761337,0.775962,0.790668,0.805413,0.820120,0.834671,0.848914,0.862661,0.875693,0.887762,0.898605,0.907946,0.915504,0.921007
-0.003450,0.048773,0.096118,0.138783,0.177053,0.211284,0.241882,0.269290,0.293970,0.316380,0.336966,0.356145,0.374291,0.391730,0.408735,0.425519,0.442238,0.458994,0.475839,0.492781,0.509794,0.526828,0.543815,0.560681,0.577355,0.593774,0.609893,0.625684,0.641142,0.656281,0.671140,0.685770,0.700235,0.714607,0.728951,0.743329,0.757783,0.772333,0.786973,0.801660,0.816317,0.830830,0.845046,0.858778,0.871805,0.883884,0.894750,0.904126,0.911732,0.917297
-0.003809,0.048321,0.095574,0.138149,0.176331,0.210475,0.240988,0.268313,0.292911,0.315241,0.335749,0.354849,0.372918,0.390280,0.407208,0.423914,0.440556,0.457233,0.473997,0.490856,0.507785,0.524732,0.541629,0.558404,0.574984,0.591307,0.607328,0.623019,0.638375,0.653413,0.668170,0.682699,0.697065,0.711339,0.725590,0.739878,0.754248,0.768722,0.783291,0.797917,0.812522,0.826993,0.841179,0.854892,0.867913,0.879999,0.890884,0.900293,0.907946,0.913569
-0.004091,0.047946,0.095108,0.137593,0.175686,0.209743,0.240172,0.267414,0.291930,0.314180,0.334609,0.353631,0.371622,0.388907,0.405757,0.422385,0.438947,0.455543,0.472225,0.489000,0.505842,0.522700,0.539506,0.556186,0.572670,0.588895,0.604814,0.620403,0.635655,0.650588,0.665240,0.679664,0.693928,0.708102,0.722256,0.736451,0.750734,0.765127,0.779623,0.794184,0.808735,0.823161,0.837314,0.851005,0.864018,0.876107,0.887010,0.896449,0.904146,0.909826
-0.004296,0.047648,0.094718,0.137113,0.175119,0.209090,0.239433,0.266593,0.291028,0.313198,0.333547,0.352491,0.370404,0.387611,0.404382,0.420931,0.437412,0.453926,0.470524,0.487213,0.503966,0.520733,0.537445,0.554029,0.570413,0.586536,0.602352,0.617835,0.632980,0.647805,0.662349,0.676667,0.690824,0.704894,0.718948,0.733048,0.747241,0.761549,0.775969,0.790463,0.804955,0.819334,0.833450,0.847117,0.860118,0.872209,0.883126,0.892593,0.900332,0.906067
-0.004424,0.047427,0.094406,0.136711,0.174629,0.208513,0.238773,0.265850,0.290203,0.312293,0.332563,0.351429,0.369263,0.386391,0.403083,0.419552,0.435951,0.452382,0.468894,0.485495,0.502158,0.518831,0.535447,0.551932,0.568214,0.584233,0.599942,0.615317,0.630352,0.645066,0.659499,0.673706,0.687754,0.701718,0.715668,0.729669,0.743768,0.757990,0.772330,0.786753,0.801184,0.815513,0.829589,0.843229,0.856215,0.868305,0.879234,0.888727,0.896505,0.902292
-0.004476,0.047282,0.094170,0.136386,0.174216,0.208015,0.238190,0.265184,0.289457,0.311467,0.331658,0.350444,0.368199,0.385248,0.401860,0.418247,0.434564,0.450910,0.467335,0.483846,0.500416,0.516994,0.533512,0.549895,0.566073,0.581985,0.597585,0.612847,0.627769,0.642370,0.656689,0.670782,0.684718,0.698572,0.712416,0.726315,0.740317,0.754448,0.768707,0.783055,0.797422,0.811697,0.825731,0.839341,0.852310,0.864396,0.875334,0.884851,0.892665,0.898503
-0.004451,0.047215,0.094011,0.136137,0.173880,0.207593,0.237685,0.264597,0.288788,0.310718,0.330830,0.349537,0.367213,0.384182,0.400714,0.417018,0.433251,0.449510,0.465846,0.482266,0.498742,0.515222,0.531639,0.547918,0.563990,0.579792,0.595279,0.610428,0.625234,0.639717,0.653919,0.667895,0.681716,0.695457,0.709191,0.722985,0.736888,0.750926,0.765098,0.779370,0.793670,0.807888,0.821877,0.835454,0.848403,0.860481,0.871427,0.880964,0.888814,0.894700
-0.004349,0.047223,0.093928,0.135966,0.173621,0.207249,0.237257,0.264087,0.288198,0.310048,0.330080,0.348708,0.366305,0.383193,0.399643,0.415864,0.432011,0.448183,0.464429,0.480755,0.497135,0.513515,0.529829,0.546002,0.561964,0.577654,0.593027,0.608058,0.622745,0.637109,0.651190,0.665047,0.678749,0.692374,0.705995,0.719681,0.733480,0.747422,0.761506,0.775697,0.789927,0.804085,0.818026,0.831567,0.844493,0.856563,0.867513,0.877068,0.884950,0.890883
-0.004172,0.047308,0.093922,0.135871,0.173439,0.206983,0.236907,0.263656,0.287686,0.309456,0.329408,0.347957,0.365473,0.382281,0.398648,0.414785,0.430846,0.446929,0.463083,0.479314,0.495595,0.511874,0.528082,0.544147,0.559997,0.575571,0.590826,0.605737,0.620303,0.634544,0.648502,0.662236,0.675817,0.689322,0.702828,0.716402,0.730095,0.743938,0.757929,0.772038,0.786194,0.800290,0.814180,0.827682,0.840583,0.852640,0.863592,0.873163,0.881076,0.887053
-0.003918,0.047468,0.093992,0.135852,0.173334,0.206793,0.236635,0.263301,0.287251,0.308941,0.328814,0.347283,0.364719,0.381445,0.397729,0.413781,0.429754,0.445747,0.461807,0.477942,0.494123,0.510298,0.526398,0.542352,0.558087,0.573544,0.588679,0.603467,0.617908,0.632023,0.645855,0.659463,0.672920,0.686303,0.699690,0.713149,0.726733,0.740473,0.754370,0.768392,0.782472,0.796502,0.810338,0.823799,0.836671,0.848714,0.859665,0.869250,0.877190,0.883210
-0.003589,0.047705,0.094138,0.135910,0.173306,0.206680,0.236439,0.263024,0.286893,0.308504,0.328297,0.346686,0.364041,0.380685,0.396885,0.412852,0.428736,0.444637,0.460602,0.476639,0.492717,0.508786,0.524777,0.540617,0.556236,0.571573,0.586584,0.601247,0.615560,0.629547,0.643249,0.656729,0.670058,0.683316,0.696580,0.709922,0.723394,0.737028,0.750827,0.764760,0.778760,0.792722,0.806501,0.819918,0.832759,0.844784,0.855732,0.865329,0.873295,0.879354
-0.003184,0.048018,0.094360,0.136044,0.173354,0.206644,0.236320,0.262824,0.286613,0.308144,0.327858,0.346167,0.363441,0.380002,0.396118,0.411997,0.427792,0.443600,0.459469,0.475405,0.491379,0.507340,0.523219,0.538944,0.554443,0.569657,0.584542,0.599076,0.613260,0.627115,0.640685,0.654033,0.667231,0.680361,0.693501,0.706721,0.720078,0.733603,0.747301,0.761142,0.775060,0.788951,0.802670,0.816040,0.828847,0.840852,0.851794,0.861400,0.869389,0.875487
-0.002704,0.048405,0.094658,0.136254,0.173478,0.206684,0.236278,0.262702,0.286411,0.307862,0.327496,0.345724,0.362917,0.379395,0.395426,0.411217,0.426921,0.442634,0.458405,0.474239,0.490108,0.505959,0.521724,0.537330,0.552708,0.567796,0.582553,0.596956,0.611007,0.624727,0.638163,0.651376,0.664441,0.677439,0.690450,0.703547,0.716786,0.730199,0.743793,0.757539,0.771372,0.785188,0.798845,0.812164,0.824935,0.836918,0.847852,0.857464,0.865474,0.871608
-0.002149,0.048868,0.095031,0.136539,0.173678,0.206800,0.236313,0.262655,0.286285,0.307657,0.327211,0.345359,0.362470,0.378864,0.394809,0.410511,0.426123,0.441741,0.457413,0.473143,0.488904,0.504643,0.520292,0.535778,0.551031,0.565991,0.580617,0.594887,0.608801,0.622384,0.635682,0.648757,0.661686,0.674550,0.687430,0.700400,0.713517,0.726816,0.740303,0.753951,0.767696,0.781434,0.795026,0.808293,0.821024,0.832982,0.843905,0.853521,0.861550,0.867717
