x,y
0.0033152497084447,2.310193381095039
0.0033825711414541,2.310017673594955
0.0034719415385752,2.309947662665749
0.0035484284177764,2.309725665788669
0.0037449548526406,2.309503318528343
0.0039281655145237,2.309367598185397
0.0041718308237556,2.30911024975003
0.0044842326545469,2.3088651396136504
0.0048892916076909,2.308614502467228
0.0052940764651222,2.308269124262094
0.00582763064174,2.3079530947288074
0.0064529855322949,2.307627429154762
0.0071400411933516,2.3072459452271388
0.0079793969616815,2.306899486005441
0.0089011489251965,2.306493578798909
0.009935236407713,2.3061243690206013
0.0110748051510933,2.3056578897457918
0.0123663927822517,2.305166903947266
0.0137580016243865,2.304807134535791
0.0152261680616396,2.3043458940910404
0.016845553790834,2.30390021104616
0.018776794007992,2.3035025538472857
0.0207552774578569,2.3030092701017413
0.0226703732334232,2.302600359094284
0.0249802034990098,2.302250865732532
0.0273983881342783,2.3018105364047354
0.0300469716622182,2.3013984746080864
0.0327764378756341,2.300982739624878
0.035737233508446,2.300541888485386
0.0388668782211216,2.300261807810926
0.0422039897608892,2.299813626738197
0.0457135497611025,2.299465993115529
0.0495031506872865,2.299116576668172
0.0534769043888406,2.2986658887227294
0.0576489210346287,2.298327466373064
0.062019827919118,2.298022209347712
0.0667497721624516,2.297551203690774
0.0717281121721555,2.297214919097778
0.076843050493743,2.296799641516102
0.0822122118688691,2.2963989718023803
0.0877460696218521,2.2963719789082733
0.0936475084258834,2.2959116460890887
0.0995031189649223,2.295712962886986
0.1061108891909248,2.2954057636965266
0.1129116353890015,2.294879054999341
0.1199906847355893,2.2944673020945343
0.1272731588693496,2.2932741273412955
0.1348015987383054,2.292715927415612
0.1426756872356564,2.2921203540020376
0.1507728204463239,2.291475848902245
0.1592063123711595,2.2909489023611576
0.1680823268416626,2.290303517794104
0.1771495938903101,2.289565080885298
0.1866460778555531,2.288794856863695
0.1963700267794331,2.287951249267555
0.206422701936023,2.2870403950659384
0.2167644208327902,2.2861772475369038
0.227490429771298,2.2851035128436044
0.2386811730533811,2.284021722513757
0.2498419847144526,2.282909183937502
0.2612742301499072,2.281996286572939
0.2732002676853158,2.280783316916263
0.2855443585307896,2.279430520596305
0.297472974198666,2.2781892380432054
0.3108650751631294,2.2764362362536428
0.3240224190236004,2.274739524234136
0.3375341091727928,2.2731105373873577
0.3514717150394401,2.2712782545289865
0.3656874863750954,2.269148224417445
0.380131908741145,2.267176079087262
0.3950357575741779,2.264852365156189
0.4101672419097339,2.2623784175726
0.4256156992678909,2.259845742572194
0.4413466860165217,2.2570062494014054
0.4574652264458849,2.2541298534665275
0.4739146061645168,2.250999208307134
0.4907111315220528,2.2477314528492367
0.5077126600556452,2.2440646960549318
0.5247832340075025,2.2407346829983954
0.5423356804583778,2.2367135090485792
0.5602591962162313,2.232552255481657
0.5789305986034095,2.2280474361971216
0.5972425480846267,2.223366066933016
0.6152311321642714,2.218459316426932
0.6343142623205126,2.2125693259917307
0.6535832393615497,2.20706573852172
0.6736485361018236,2.2009946277310277
0.6930079792610931,2.1949144386632
0.712783413753388,2.188378493142857
0.732727796543257,2.181597870653239
0.7528408588432803,2.1744164923550677
0.7732103200817317,2.1669736066094702
0.7936380815116809,2.1591887903783338
0.8143097734183339,2.1509459671604425
0.8350468023951241,2.1424726862108066
0.8559983375744415,2.1335638889133675
0.8767919797182274,2.1245177665266666
0.8974806317909567,2.114953765145768
