time,roll_measured,roll_reference,pitch_measured,pitch_reference,yaw_measured,yaw_reference
3.585689586,65.06740334162197,74.58445264133121,11.104033119875291,11.098234232638235,-52.7200644629102,-44.70630377317264
3.58904934,65.06740334162197,74.34851245412753,11.104033119875291,11.267877820005667,-52.7200644629102,-44.84143133513767
3.590313963,65.81715976834091,74.34851245412753,10.104586051478044,11.267877820005667,-54.32509257127888,-44.84143133513767
3.592454978,65.81715976834091,73.9687278296211,10.104586051478044,11.30172155810004,-54.32509257127888,-47.193777397538746
3.59570206,65.81715976834091,73.7395484214005,10.104586051478044,11.480459341143623,-54.32509257127888,-47.180194052962754
3.599100991,65.81715976834091,73.56030469403112,10.104586051478044,11.602823216999925,-54.32509257127888,-47.31539579307029
3.600271334,66.53857040130633,73.56030469403112,9.337359664195526,11.602823216999925,-55.75040124309999,-47.31539579307029
3.602439291,66.53857040130633,73.3660401446769,9.337359664195526,11.55686000894143,-55.75040124309999,-49.53183436736059
3.6061115,66.53857040130633,73.28733845958338,9.337359664195526,11.638483348575615,-55.75040124309999,-49.48029497812855
3.60931122,66.53857040130633,73.25537583884827,9.337359664195526,11.6548850739237,-55.75040124309999,-49.602437527926966
3.610271537,67.2246476383019,73.25537583884827,8.144623818064337,11.6548850739237,-57.591985673390894,-49.602437527926966
3.612450524,67.2246476383019,72.98503369719587,8.144623818064337,11.552615827835847,-57.591985673390894,-52.05869813121672
3.615946401,67.2246476383019,73.00600058228565,8.144623818064337,11.546841394259884,-57.591985673390894,-52.037289665273725
3.619017089,67.2246476383019,73.04721209612359,8.144623818064337,11.487766377712772,-57.591985673390894,-52.20477304785728
3.620282821,67.90565851478591,73.04721209612359,7.317425391890687,11.487766377712772,-59.25937801485665,-52.20477304785728
3.622450903,67.90565851478591,73.13013935669032,7.317425391890687,11.247195562384846,-59.25937801485665,-53.2448080309651
3.62575003,67.90565851478591,73.11820282803615,7.317425391890687,11.16901014972264,-59.25937801485665,-54.61619766497115
3.629140678,67.90565851478591,73.26909235117724,7.317425391890687,11.010095500897558,-59.25937801485665,-54.83943430556021
3.630299306,68.54622472199374,73.26909235117724,6.228875795009043,11.010095500897558,-61.14834045753763,-54.83943430556021
3.632300653,68.54622472199374,73.11466236600457,6.228875795009043,10.788049998595708,-61.14834045753763,-57.408290277833295
3.635757552,68.54622472199374,73.23313292052987,6.228875795009043,10.67123275043608,-61.14834045753763,-57.49262896750972
3.638978025,68.54622472199374,73.33747024501943,6.228875795009043,10.538396721900908,-61.14834045753763,-57.73991737194858
3.640327454,69.19504168550944,73.33747024501943,5.346614523988081,10.538396721900908,-62.80687624571219,-57.73991737194858
3.642387036,69.19504168550944,73.13214224066772,5.346614523988081,10.381061475217574,-62.80687624571219,-60.26630824381107
3.646645435,69.19504168550944,73.26309078266122,5.346614523988081,10.280075156317434,-62.80687624571219,-60.30178840754687
3.650279211,69.79961984336934,73.26309078266122,4.492653174266547,10.280075156317434,-64.47799827699107,-60.30178840754687
3.660356818,70.56732913391166,73.26309078266122,3.272341732021073,10.280075156317434,-66.59511177471492,-60.30178840754687
3.66254411,70.56732913391166,73.41115841797561,3.272341732021073,10.155996186868183,-66.59511177471492,-60.46628329503598
3.662546272,70.56732913391166,73.56679777557768,3.272341732021073,9.907675246253566,-66.59511177471492,-61.46956861804046
3.662552509,70.56732913391166,73.75512770180968,3.272341732021073,9.658789987206946,-66.59511177471492,-62.43173614700832
3.662554937,70.56732913391166,73.96628517640234,3.272341732021073,9.4110081135038,-66.59511177471492,-63.36422314769108
3.665788949,70.56732913391166,74.17885612659613,3.272341732021073,9.171077044729271,-66.59511177471492,-64.28710845342825
3.666578651,70.56732913391166,74.39095575097961,3.272341732021073,8.941410699660297,-66.59511177471492,-65.20111577590487
3.669030571,70.56732913391166,74.03124801849951,3.272341732021073,9.408592579763718,-66.59511177471492,-65.19723096513347
3.670273824,71.19926402219929,74.03124801849951,2.435101454593917,9.408592579763718,-68.51902207100753,-65.19723096513347
3.672326925,71.19926402219929,73.94917276290536,2.435101454593917,9.26392884490974,-68.51902207100753,-67.54196843510339
3.675569867,71.19926402219929,74.19327042900746,2.435101454593917,9.181761420607405,-68.51902207100753,-67.36311433673517
3.679006581,71.19926402219929,74.44819493739924,2.435101454593917,9.078834375437609,-68.51902207100753,-67.31142888783776
3.680269338,71.73172650796359,74.44819493739924,1.6365710132727729,9.078834375437609,-70.38660616770217,-67.31142888783776
3.682458576,71.73172650796359,74.40539311907261,1.6365710132727729,8.969869427929599,-70.38660616770217,-69.52544521407123
3.685714113,71.73172650796359,74.63521641343763,1.6365710132727729,8.907034276686106,-70.38660616770217,-69.31463699349635
3.689227113,71.73172650796359,74.86249089569986,1.6365710132727729,8.823759645042573,-70.38660616770217,-69.25305659665469
