x,y
-0.0930352116130759,2.5731334168590267
-0.0889543525838014,2.5743465940278294
-0.0849341805282659,2.5754929597107408
-0.0809857107092396,2.5765726374916644
-0.0772546123035847,2.577664863700824
-0.0736879766961185,2.5787493924760647
-0.0701262686050138,2.579755812760092
-0.0667339896655952,2.5806356498477205
-0.0635029098926431,2.581658543488168
-0.0603735519326702,2.5825482013292267
-0.0573212849402765,2.5833838115626757
-0.0544691317041999,2.5841953421918005
-0.0516912996643202,2.585012131062549
-0.0490094056411343,2.585647546933334
-0.0464830777224561,2.586542370047299
-0.0439951933898248,2.5870836118988287
-0.0417184145050667,2.587752371331302
-0.0393878490160262,2.5884288500618458
-0.0372931977758939,2.58901432046266
-0.0352302013003464,2.589545530224337
-0.0333497041909261,2.5901014212675992
-0.0314562161380248,2.590553523970116
-0.0297640353304957,2.5910586183600928
-0.0280860822433299,2.5914841616266098
-0.0265741809580552,2.5918748831333973
-0.0250106554937363,2.59233852103251
-0.0235961521656467,2.592676052881203
-0.0224735345146656,2.5927123007636643
-0.0210879734155318,2.5934240745770176
-0.0199470585320155,2.593727064773998
-0.0188836371316452,2.593989623177108
-0.0178849433514174,2.5943484933974457
-0.0169350432144521,2.594598924986211
-0.0161809651841801,2.594947875413634
-0.015458390839004,2.594821388075682
-0.014585716107857,2.595442592580677
-0.0138659068652934,2.5957560980089505
-0.0132917323644724,2.5959349130231377
-0.0127203686503793,2.5961651604504365
-0.0122109140260563,2.596375818096217
-0.0117373168902803,2.5966403527699518
-0.0113086784247711,2.596864026015914
-0.0109576648925137,2.597102344082916
-0.0105138567084398,2.597359531162979
-0.0102471906035899,2.5975517798522785
-0.0099645723781548,2.597725488515417
-0.0097539823242103,2.5980602318909107
-0.0094841716585408,2.598273890388425
-0.0093109055817046,2.59846257963632
-0.0091179578727279,2.5987170478625377
-0.0088942567404832,2.5989574884550675
-0.00875027133683,2.599112131433824
-0.0086255972636132,2.5993339596338134
-0.0085724482191728,2.599679668986393
-0.0083322551537917,2.599883690764563
-0.0082916696398795,2.60017984002665
-0.008265435270336,2.600389072693848
-0.0081891924535586,2.600602031636623
-0.0080828117952708,2.6008427814285846
-0.0080338073836648,2.601068231428972
-0.0078420573466753,2.6013456740578658
-0.0077870727664898,2.601635556163256
-0.0077214265306254,2.601906965969005
-0.0076400994920662,2.6021894689564995
-0.0076019890466356,2.602414708719775
-0.0074361458329381,2.6026641642041466
-0.0073786085819754,2.6028966699196845
-0.0074097912263859,2.603850952962813
-0.0073300922416356,2.604166167746511
-0.0072179847937535,2.604395991670343
-0.0071173068624107,2.604585596651104
-0.0069209366054583,2.604106443373872
-0.0067934104811242,2.604311730604753
-0.0067331380526442,2.60455435496765
-0.0065704202691436,2.604718375354349
-0.006527067056399,2.6049528971038804
-0.0063410741617767,2.6051763261930905
-0.0062231540026152,2.605367548641346
-0.0060514358103061,2.605532893794241
-0.0057893396827829,2.605725806409557
-0.005607391095041,2.6058780774165218
-0.0054274500218178,2.606053185344797
-0.0053314516584889,2.6062996229687228
-0.0050482029701793,2.6063601290631464
-0.0049343874703839,2.60659247405616
-0.0047144531796993,2.606714315719437
-0.0044732623801824,2.6068139967449366
-0.0042139654109067,2.6069991932140666
-0.0040330532750902,2.607059440696743
-0.0038307806679124,2.607145751717993
-0.0035992981406632,2.607265375444439
-0.0034058124963137,2.6072835954921616
-0.0031846693534647,2.6073209444824665
-0.0029285980127956,2.607316942913669
-0.0026435616599505,2.6072988200284786
-0.0024511287607016,2.607375693560531
-0.0022265006132987,2.607327466422739
-0.001989166385839,2.607279687991809
-0.0017465055329262,2.6072325998763923
-0.0015203015717441,2.6070540821776063
-0.0013382014146392,2.6070504664587726
-0.001026029474267,2.606975052239971
-0.0008393567819604,2.606848584379487
-0.0005969861151069,2.6067110204769417
-0.0003817556653591,2.6065589106477973
0.0003386375978625,2.606741065505626
0.0004782643311355,2.6065855611987754
0.0007028141865676,2.606372192415956
0.0009135903713454,2.60622685487932
0.0010674575835436,2.606040447018864
0.0012149493581721,2.6058017814461065
0.0014202971710822,2.605667400497208
0.0016232307282277,2.605504198893026
0.0012897396410171,2.604880418936252
0.0014476438295494,2.6047551800030013
0.0015935123762199,2.604560179791892
0.0017223521257763,2.604402416748297
0.0017467599943826,2.6042368322390264
0.0018617936331884,2.6040652660057595
0.0019597108348442,2.603963948603791
0.0019897143953952,2.603815779395907
0.002090478183654,2.603625853236596
0.0021753206266502,2.603562182482986
0.0022519547419621,2.6034014193546358
0.0022489671134666,2.603256858613637
0.0023105285293617,2.603202092413174
0.0023479503675132,2.6030481984058893
0.0023664454224339,2.6029624939248173
0.0023484555777088,2.6028965498645324
0.0023639645755867,2.6027756074792263
0.0023876935390852,2.602727402185311
0.0022865437456422,2.602630742531575
0.0023006712013445,2.602509396542895
0.0022680068363294,2.6025065399370546
0.0022262791456621,2.6023805836388694
0.002168876408839,2.6022881675404115
0.0021730161656123,2.602219776887236
0.0020890153591103,2.6021033763065065
0.0019795059166306,2.602018194033497
0.0019045549680669,2.6019541618086883
0.0017795764810699,2.601855796800961
0.0016631613186743,2.601785233629268
0.0015087334207746,2.6016956933687534
0.0014458161759949,2.6015983188045246
0.0013161134293619,2.601563565079798
0.001185647508836,2.6014403053830093
0.0010557035449542,2.601394515088656
0.0009531034978956,2.601365566492892
0.0007790620592259,2.601257511901912
0.0005924500546282,2.6012294212665905
0.0004819631972829,2.6011811989049347
0.0002998815618365,2.6011387407729307
0.0001301184686112,2.601108038858099
-4.22576587614e-05,2.601056337156231
-0.0001353488956403,2.60104980350252
-0.0003519455798446,2.6010738062619314
-0.0005602079568518,2.6010185059487423
-0.0007224555544135,2.6010688843609144
-0.0009088097145458,2.601106078409872
-0.0011425938493304,2.601090573036151
-0.001361797029624,2.601168032195312
-0.0014873918009462,2.6012362422816806
-0.0016974574821384,2.6013050158531605
-0.0019207209834352,2.6013726388994325
-0.00212756475104,2.601469501249074
-0.0022578329802761,2.601614861276708
-0.0024783209759859,2.6017171266892225
-0.0027251131792764,2.6018209613543
-0.0028711590395056,2.602019560229255
-0.0030551120228582,2.602155315559401
-0.0032985342335492,2.602313718885124
-0.0035150933078174,2.6025225435248105
-0.0036331545043508,2.602665006350505
-0.0038111006343651,2.602865253025443
-0.0040239873422054,2.6030313506715514
-0.0041722573808251,2.6032047575626343
-0.0042416767197108,2.6034356501205
-0.0043712498801888,2.6036083813317994
-0.0045099750072548,2.6038094198425883
-0.0045207628369874,2.6040725408213508
-0.004586434559852,2.604229948916487
-0.0046965582728241,2.60442785086778
-0.0047607385640594,2.6046521471532955
-0.0045498223196988,2.605191664096961
-0.0045959885235203,2.6054138488435448
-0.0046306938646602,2.605579682080159
-0.0045437629673143,2.6057636009176166
-0.0044974301875911,2.6060474705268124
-0.0045123597124175,2.606202276376816
-0.0045165742030187,2.606445673413356
-0.0044213940077259,2.606702272946699
-0.004412036881928,2.606866473657705
-0.0041714085020611,2.607134202805104
-0.0041009058138129,2.6073713776566856
-0.0040108018826948,2.60759784469096
-0.0039750705643584,2.6078300646156154
-0.0038839174642095,2.608010466011077
-0.0037572019776558,2.6082747216995457
-0.0037064831131705,2.6085287857131183
-0.0036480552337558,2.6087017980249194
-0.0035627059600946,2.608964783437421
-0.003924373920637,2.608775748260243
-0.0039115195771719,2.60896378517948
-0.0038380985295107,2.609178534559936
-0.0037847624063077,2.609393173825669
-0.0037220730069572,2.6095816008033315
-0.0036585054845211,2.6097773477132247
-0.0035789484964363,2.6099539768142384
-0.0034618291458439,2.610147635893659
-0.0033933402959651,2.610311360853785
-0.0033511017511586,2.6104582389245667
-0.0032676283893261,2.610649327842295
-0.003207332035331,2.610768430754324
-0.0031652536196985,2.610885009294274
-0.0030677366030762,2.6110501686385708
-0.0029933543173836,2.6111512207560565
-0.00294486986191,2.611257871247708
-0.0028774026084887,2.6113879012955
-0.0028284386253581,2.6114529749524946
-0.0027702823290668,2.611540494006662
-0.0027479136985382,2.611599204448465
-0.0027221757717822,2.611637715644779
-0.0026596281059024,2.611704703778893
-0.0026457451878207,2.6117139563071743
-0.002637252465915,2.611687519683964
-0.002593378590494,2.6117258794137257
-0.0025484763064662,2.6116775111655275
-0.0025704140205943,2.6116587860983023
-0.0025033191600791,2.6115964583264155
-0.0024514211901558,2.6115229313331483
-0.0024356803314377,2.6114708342866497
-0.0024323924087913,2.611337381700624
-0.0024004894238782,2.611242113156923
-0.0023725960649209,2.611146677215069
-0.0023758111798621,2.610959411628319
-0.0023503144966694,2.610797619465961
-0.0023169489264875,2.610675137923305
-0.0019676107944202,2.6105590636167157
-0.0019705536468563,2.6103449550353344
-0.0019442159164484,2.6101614883913524
-0.0018988504284323,2.609941499851492
-0.0019255857573217,2.609722940765597
-0.0019323924203684,2.609522205135685
-0.0018891598074132,2.609334015295832
-0.0019056167848088,2.609148458494896
-0.001925177039328,2.6089492884874668
-0.001884533962269,2.6087709825809604
-0.0018887968009903,2.608629795857014
-0.0019286051117432,2.6084210607266742
-0.0019826577325448,2.608320319121717
-0.0020074010816403,2.608191227980297
-0.0020751841378541,2.6080538224896137
-0.0021619242353269,2.6079880335533234
-0.0021913943655552,2.6079283598097867
-0.0019976424459842,2.6078761592989887
-0.0021026218645989,2.6078554116648585
-0.0021641376977903,2.6077809727590875
-0.0021934734206099,2.607709921281608
-0.0022688847891721,2.607681348718212
-0.0023087585485003,2.6075786935569205
-0.0022565847666526,2.6075163577711744
-0.0021881890722166,2.607460228464316
-0.0021331051914965,2.6073868223345635
-0.0019988400085449,2.607302675372956
-0.0018344911851022,2.60724618740215
-0.0015633842099523,2.607180751578793
-0.0013324030566545,2.607119316201941
-0.0008694571993582,2.6070058427579146
-0.0003064762213978,2.6069312310624717
0.0003189749823418,2.6068665486249576
0.0010787418003104,2.606731066447954
0.0020045487861612,2.6067237816506137
0.0032038560989217,2.606537649638747
0.0044876316956744,2.6064144755814254
0.0060674695873207,2.6062514962986216
0.0078523575019914,2.6062014598450243
0.0099408791659215,2.6059886405283854
0.0120463247557093,2.6058318002094856
0.014872747449326,2.605644113177271
0.0180762146460729,2.605614731060053
0.0213316914489263,2.60643256652069
0.0254167229059772,2.606396714865918
0.0295753138273736,2.605953601468474
0.0345032069281031,2.6056228370486965
0.0394681915115011,2.60559449716232
0.0452118797208837,2.6054033979785527
0.0511206986457118,2.6047182902532287
0.0579804898182298,2.604339135130828
0.0654035160897951,2.6039019676615216
0.0736186166437809,2.603406266712385
0.0824703330343133,2.602925117698467
0.0919403307224982,2.602321494797631
0.1022291372848052,2.601644351598955
0.1133765788401708,2.600987703394646
0.1253110882127288,2.6001666302964805
0.1379525553420096,2.59925635245698
0.1516098816009524,2.5983115277990527
0.1660739770026938,2.5972429601051683
0.1815944717034809,2.5960687867978054
0.19802500424291,2.594728452579692
0.2154493969974904,2.593301767922267
0.2338773800916046,2.5916241038525256
0.2528431729746404,2.589692007347604
0.2733770184003811,2.587657605807584
0.2950788084834687,2.585411537007395
0.3177032300672586,2.582816717810057
0.3414411101436652,2.5798823449587123
0.3663291776729012,2.5766634716500723
0.3922490760875992,2.5730516849630303
0.4191603642496569,2.568935557861172
0.4472272174730608,2.564336450065821
0.4764651784510201,2.559266232362293
0.5066823539436944,2.5535584907216564
0.5378711855439738,2.547133151452589
0.570177409919401,2.540117421138262
0.6035152325331581,2.5323893378577225
0.6378929212834942,2.5236934985776025
0.6729995904207567,2.514208569304923
0.7092469932420333,2.5037536536549907
0.7461602461079353,2.492318956562251
0.7838926375148474,2.47976763541777
0.8223558158402539,2.4660364655557787
0.8617385532367058,2.451295440428222
0.9020508806988998,2.434594374858885
0.9426097850098296,2.416778446763706
0.9834463636488454,2.3977146038823896
1.0248799665635602,2.3771886030797886
1.0662670342885974,2.356958932619116
1.107326802728079,2.33519010394388
1.1494460576706649,2.310450685198382
1.191531367988402,2.284032577821862
1.2335956278247215,2.255957694107125
1.2760730814119714,2.227213337832895
1.3182522209726997,2.1960396357236136
1.359872830161749,2.163135748522328
1.4010392439226094,2.1280038935276773
1.4420800271562464,2.092203415997985
1.4826151477496992,2.0542074979553657
1.52188903360226,2.013566029683546
1.560921257337489,1.9723678050509292
1.600380375787715,1.928696092361175
1.6378818638421635,1.8843558303452612
1.674387190261283,1.838472603375704
1.7098736962181469,1.7907175287648265
1.744658357752018,1.7423213095444483
1.7775004038786468,1.6928931487622436
1.8097619465481187,1.6407096053704704
1.8403398082178155,1.587239205470404
1.8697661305730724,1.5325379725324604
1.8976256091209107,1.4764320675897529
1.9240545756081568,1.4190060631489971
1.9488024947406517,1.3603403772622915
1.971346377546484,1.3004875075416802
1.992399410926544,1.2389289168730993
2.011762767314187,1.1772169731376412
2.029305436161305,1.1141071969684204
2.044769422579591,1.0504870755491031
2.058148845197936,0.9853772533418834
2.0704576255253406,0.9200280609310107
2.079789943155505,0.8536594560381622
2.086197843956024,0.7864906871274705
2.0915311811384685,0.7184329094670633
2.0940133161487045,0.6506640331691288
2.0943717240373925,0.5815171799755133
2.092152163313421,0.5124388796568901
2.0875577451357907,0.4431061322621324
2.0817689254641976,0.3728754156561573
2.0725288313643744,0.3030508886649899
2.0606130311984447,0.233104593854238
2.046283455185424,0.163353294386246
2.029310067833832,0.0938074616334607
2.0102350856118445,0.0245256979239593
1.987091040313838,-0.0447673800412995
1.96258900569646,-0.1131383707968746
1.9358274177293344,-0.1810573149986888
1.906736269934301,-0.2483149511057049
1.8751190676885103,-0.3146561743841263
1.841104648883353,-0.3802881725723644
1.804926794234496,-0.4449652167576607
1.766312859150433,-0.50862988424396
1.7255460063267674,-0.5711843754012706
1.6826169457080224,-0.6326099555135032
1.63736038159761,-0.6927646307042121
1.5900227098709712,-0.7514736700155336
1.540645272455266,-0.8087191403502436
1.4895679939338382,-0.8646114510181396
1.4362412784607792,-0.9186693064696348
1.3809092301551662,-0.9713311965131604
1.3240674649035449,-1.0220881278833842
1.2643418083053717,-1.0704297136279686
1.204157019020658,-1.117711290018125
1.1420460852996668,-1.1623250346233691
1.0790779291183383,-1.2060629656521549
1.014445288528781,-1.2471281944838684
0.9479584759888257,-1.2860335457907122
0.8803834972173399,-1.3230047397388582
0.8114263616844087,-1.3576739241389926
