voltage_V,force_N,cmd
20.755510204081634,4.379890653061224,0.419484
20.755510204081634,4.823048918367347,0.441029
20.755510204081634,5.26620718367347,0.461427
20.755510204081634,5.709365448979592,0.481007
20.755510204081634,6.1525237142857145,0.500046
20.755510204081634,6.595681979591837,0.518763
20.755510204081634,7.038840244897959,0.537327
20.755510204081634,7.481998510204082,0.555849
20.755510204081634,7.925156775510204,0.574394
20.755510204081634,8.368315040816327,0.592984
20.755510204081634,8.81147330612245,0.611607
20.755510204081634,9.254631571428572,0.630223
20.755510204081634,9.697789836734694,0.648778
20.755510204081634,10.140948102040817,0.667207
20.755510204081634,10.58410636734694,0.685446
20.755510204081634,11.027264632653063,0.703437
20.755510204081634,11.470422897959185,0.721134
20.755510204081634,11.913581163265308,0.738507
20.755510204081634,12.35673942857143,0.755544
20.755510204081634,12.799897693877552,0.772251
20.755510204081634,13.243055959183675,0.788649
20.755510204081634,13.686214224489797,0.804774
20.755510204081634,14.12937248979592,0.820669
20.755510204081634,14.572530755102042,0.83638
20.755510204081634,15.015689020408164,0.851948
20.755510204081634,15.458847285714286,0.867407
20.755510204081634,15.902005551020409,0.882769
20.755510204081634,16.345163816326533,0.898028
20.755510204081634,16.788322081632653,0.913147
20.755510204081634,17.231480346938778,0.928059
20.755510204081634,17.674638612244898,0.94266
20.755510204081634,18.117796877551022,0.956816
20.755510204081634,18.560955142857143,0.970354
20.755510204081634,19.004113408163267,0.983073
20.755510204081634,19.447271673469388,0.994744
20.755510204081634,19.89042993877551,1.005116
20.755510204081634,20.333588204081632,1.013923
20.755510204081634,20.776746469387756,1.020896
20.755510204081634,21.21990473469388,1.025763
20.755510204081634,21.663063,1.028265
20.847346938775512,-0.051692,0.047938
20.847346938775512,0.39146626530612244,0.103079
20.847346938775512,0.834624530612245,0.153349
20.847346938775512,1.2777827959183674,0.198929
20.847346938775512,1.7209410612244898,0.240085
20.847346938775512,2.164099326530612,0.277154
20.847346938775512,2.607257591836735,0.310529
20.847346938775512,3.0504158571428572,0.340637
20.847346938775512,3.4935741224489796,0.367927
20.847346938775512,3.936732387755102,0.392852
20.847346938775512,4.379890653061224,0.415848
20.847346938775512,4.823048918367347,0.437329
20.847346938775512,5.26620718367347,0.457669
20.847346938775512,5.709365448979592,0.477197
20.847346938775512,6.1525237142857145,0.496189
20.847346938775512,6.595681979591837,0.514867
20.847346938775512,7.038840244897959,0.533397
20.847346938775512,7.481998510204082,0.551891
20.847346938775512,7.925156775510204,0.570413
20.847346938775512,8.368315040816327,0.588984
20.847346938775512,8.81147330612245,0.607593
20.847346938775512,9.254631571428572,0.626198
20.847346938775512,9.697789836734694,0.644746
20.847346938775512,10.140948102040817,0.66317
20.847346938775512,10.58410636734694,0.681406
20.847346938775512,11.027264632653063,0.699395
20.847346938775512,11.470422897959185,0.717093
20.847346938775512,11.913581163265308,0.734467
20.847346938775512,12.35673942857143,0.751507
20.847346938775512,12.799897693877552,0.768218
20.847346938775512,13.243055959183675,0.784623
20.847346938775512,13.686214224489797,0.800755
20.847346938775512,14.12937248979592,0.816661
20.847346938775512,14.572530755102042,0.832385
20.847346938775512,15.015689020408164,0.84797
20.847346938775512,15.458847285714286,0.863449
20.847346938775512,15.902005551020409,0.878838
20.847346938775512,16.345163816326533,0.894128
20.847346938775512,16.788322081632653,0.909285
20.847346938775512,17.231480346938778,0.92424
20.847346938775512,17.674638612244898,0.938894
20.847346938775512,18.117796877551022,0.953109
20.847346938775512,18.560955142857143,0.966715
20.847346938775512,19.004113408163267,0.97951
20.847346938775512,19.447271673469388,0.991265
20.847346938775512,19.89042993877551,1.00173
20.847346938775512,20.333588204081632,1.010639
20.847346938775512,20.776746469387756,1.017719
20.847346938775512,21.21990473469388,1.022702
20.847346938775512,21.663063,1.025327
20.939183673469387,-0.051692,0.045207
20.939183673469387,0.39146626530612244,0.10026
20.939183673469387,0.834624530612245,0.150442
20.939183673469387,1.2777827959183674,0.195932
20.939183673469387,1.7209410612244898,0.236998
20.939183673469387,2.164099326530612,0.273979
20.939183673469387,2.607257591836735,0.307267
20.939183673469387,3.0504158571428572,0.337292
20.939183673469387,3.4935741224489796,0.364502
20.939183673469387,3.936732387755102,0.389351
20.939183673469387,4.379890653061224,0.412277
20.939183673469387,4.823048918367347,0.433693
20.939183673469387,5.26620718367347,0.453974
20.939183673469387,5.709365448979592,0.473449
20.939183673469387,6.1525237142857145,0.492394
20.939183673469387,6.595681979591837,0.511031
20.939183673469387,7.038840244897959,0.529526
20.939183673469387,7.481998510204082,0.54799
20.939183673469387,7.925156775510204,0.566487
20.939183673469387,8.368315040816327,0.585038
20.939183673469387,8.81147330612245,0.60363
20.939183673469387,9.254631571428572,0.622223
20.939183673469387,9.697789836734694,0.64076
20.939183673469387,10.140948102040817,0.659176
20.939183673469387,10.58410636734694,0.677407
20.939183673469387,11.027264632653063,0.695392
20.939183673469387,11.470422897959185,0.713087
20.939183673469387,11.913581163265308,0.73046
20.939183673469387,12.35673942857143,0.7475
20.939183673469387,12.799897693877552,0.764212
20.939183673469387,13.243055959183675,0.780619
20.939183673469387,13.686214224489797,0.796756
20.939183673469387,14.12937248979592,0.812668
20.939183673469387,14.572530755102042,0.828402
20.939183673469387,15.015689020408164,0.844001
20.939183673469387,15.458847285714286,0.859498
20.939183673469387,15.902005551020409,0.874909
20.939183673469387,16.345163816326533,0.890227
20.939183673469387,16.788322081632653,0.905418
20.939183673469387,17.231480346938778,0.920416
20.939183673469387,17.674638612244898,0.935118
20.939183673469387,18.117796877551022,0.94939
20.939183673469387,18.560955142857143,0.963061
20.939183673469387,19.004113408163267,0.975929
20.939183673469387,19.447271673469388,0.987766
20.939183673469387,19.89042993877551,0.998321
20.939183673469387,20.333588204081632,1.007328
20.939183673469387,20.776746469387756,1.014515
20.939183673469387,21.21990473469388,1.019612
20.939183673469387,21.663063,1.022357
21.031020408163265,-0.051692,0.042544
21.031020408163265,0.39146626530612244,0.09751
21.031020408163265,0.834624530612245,0.147602
21.031020408163265,1.2777827959183674,0.193002
21.031020408163265,1.7209410612244898,0.233979
21.031020408163265,2.164099326530612,0.270871
21.031020408163265,2.607257591836735,0.304072
21.031020408163265,3.0504158571428572,0.334013
21.031020408163265,3.4935741224489796,0.361144
21.031020408163265,3.936732387755102,0.385917
21.031020408163265,4.379890653061224,0.408772
21.031020408163265,4.823048918367347,0.430122
21.031020408163265,5.26620718367347,0.450344
21.031020408163265,5.709365448979592,0.469765
21.031020408163265,6.1525237142857145,0.488662
21.031020408163265,6.595681979591837,0.507257
21.031020408163265,7.038840244897959,0.525714
21.031020408163265,7.481998510204082,0.544147
21.031020408163265,7.925156775510204,0.562617
21.031020408163265,8.368315040816327,0.581146
21.031020408163265,8.81147330612245,0.59972
21.031020408163265,9.254631571428572,0.618297
21.031020408163265,9.697789836734694,0.636822
21.031020408163265,10.140948102040817,0.655228
21.031020408163265,10.58410636734694,0.67345
21.031020408163265,11.027264632653063,0.691429
21.031020408163265,11.470422897959185,0.709117
21.031020408163265,11.913581163265308,0.726486
21.031020408163265,12.35673942857143,0.743522
21.031020408163265,12.799897693877552,0.760232
21.031020408163265,13.243055959183675,0.776639
21.031020408163265,13.686214224489797,0.792777
21.031020408163265,14.12937248979592,0.808693
21.031020408163265,14.572530755102042,0.824433
21.031020408163265,15.015689020408164,0.840042
21.031020408163265,15.458847285714286,0.855553
21.031020408163265,15.902005551020409,0.870984
21.031020408163265,16.345163816326533,0.886327
21.031020408163265,16.788322081632653,0.901549
21.031020408163265,17.231480346938778,0.916585
21.031020408163265,17.674638612244898,0.931333
21.031020408163265,18.117796877551022,0.945658
21.031020408163265,18.560955142857143,0.959391
21.031020408163265,19.004113408163267,0.97233
21.031020408163265,19.447271673469388,0.984246
21.031020408163265,19.89042993877551,0.994889
21.031020408163265,20.333588204081632,1.003992
21.031020408163265,20.776746469387756,1.011284
21.031020408163265,21.21990473469388,1.016493
21.031020408163265,21.663063,1.019357
21.122857142857143,-0.051692,0.03995
21.122857142857143,0.39146626530612244,0.094827
21.122857142857143,0.834624530612245,0.14483
21.122857142857143,1.2777827959183674,0.19014
21.122857142857143,1.7209410612244898,0.231027
21.122857142857143,2.164099326530612,0.26783
21.122857142857143,2.607257591836735,0.300945
21.122857142857143,3.0504158571428572,0.330802
21.122857142857143,3.4935741224489796,0.357852
21.122857142857143,3.936732387755102,0.382549
21.122857142857143,4.379890653061224,0.405333
21.122857142857143,4.823048918367347,0.426618
21.122857142857143,5.26620718367347,0.446779
21.122857142857143,5.709365448979592,0.466145
21.122857142857143,6.1525237142857145,0.484993
21.122857142857143,6.595681979591837,0.503544
21.122857142857143,7.038840244897959,0.521964
21.122857142857143,7.481998510204082,0.540363
21.122857142857143,7.925156775510204,0.558805
21.122857142857143,8.368315040816327,0.57731
21.122857142857143,8.81147330612245,0.595862
21.122857142857143,9.254631571428572,0.614422
21.122857142857143,9.697789836734694,0.632932
21.122857142857143,10.140948102040817,0.651325
21.122857142857143,10.58410636734694,0.669536
21.122857142857143,11.027264632653063,0.687505
21.122857142857143,11.470422897959185,0.705185
21.122857142857143,11.913581163265308,0.722546
21.122857142857143,12.35673942857143,0.739576
21.122857142857143,12.799897693877552,0.75628
21.122857142857143,13.243055959183675,0.772682
21.122857142857143,13.686214224489797,0.788819
21.122857142857143,14.12937248979592,0.804735
21.122857142857143,14.572530755102042,0.820479
21.122857142857143,15.015689020408164,0.836094
21.122857142857143,15.458847285714286,0.851616
21.122857142857143,15.902005551020409,0.867063
21.122857142857143,16.345163816326533,0.882428
21.122857142857143,16.788322081632653,0.897678
21.122857142857143,17.231480346938778,0.912748
21.122857142857143,17.674638612244898,0.927539
21.122857142857143,18.117796877551022,0.941915
21.122857142857143,18.560955142857143,0.955707
21.122857142857143,19.004113408163267,0.968714
21.122857142857143,19.447271673469388,0.980707
21.122857142857143,19.89042993877551,0.991435
21.122857142857143,20.333588204081632,1.000632
21.122857142857143,20.776746469387756,1.008026
21.122857142857143,21.21990473469388,1.013345
21.122857142857143,21.663063,1.016326
21.21469387755102,-0.051692,0.037425
21.21469387755102,0.39146626530612244,0.092214
21.21469387755102,0.834624530612245,0.142127
21.21469387755102,1.2777827959183674,0.187347
21.21469387755102,1.7209410612244898,0.228144
21.21469387755102,2.164099326530612,0.264858
21.21469387755102,2.607257591836735,0.297885
21.21469387755102,3.0504158571428572,0.327659
21.21469387755102,3.4935741224489796,0.354629
21.21469387755102,3.936732387755102,0.379249
21.21469387755102,4.379890653061224,0.401962
21.21469387755102,4.823048918367347,0.42318
21.21469387755102,5.26620718367347,0.443279
21.21469387755102,5.709365448979592,0.46259
21.21469387755102,6.1525237142857145,0.481388
21.21469387755102,6.595681979591837,0.499895
21.21469387755102,7.038840244897959,0.518275
21.21469387755102,7.481998510204082,0.536639
21.21469387755102,7.925156775510204,0.555051
21.21469387755102,8.368315040816327,0.573529
21.21469387755102,8.81147330612245,0.592059
21.21469387755102,9.254631571428572,0.610599
21.21469387755102,9.697789836734694,0.629091
21.21469387755102,10.140948102040817,0.647468
21.21469387755102,10.58410636734694,0.665665
21.21469387755102,11.027264632653063,0.683621
21.21469387755102,11.470422897959185,0.70129
21.21469387755102,11.913581163265308,0.71864
21.21469387755102,12.35673942857143,0.73566
21.21469387755102,12.799897693877552,0.752356
21.21469387755102,13.243055959183675,0.768751
21.21469387755102,13.686214224489797,0.784882
21.21469387755102,14.12937248979592,0.800795
21.21469387755102,14.572530755102042,0.816539
21.21469387755102,15.015689020408164,0.832158
21.21469387755102,15.458847285714286,0.847688
21.21469387755102,15.902005551020409,0.863146
21.21469387755102,16.345163816326533,0.87853
21.21469387755102,16.788322081632653,0.893805
21.21469387755102,17.231480346938778,0.908907
21.21469387755102,17.674638612244898,0.923737
21.21469387755102,18.117796877551022,0.938161
21.21469387755102,18.560955142857143,0.952009
21.21469387755102,19.004113408163267,0.965081
21.21469387755102,19.447271673469388,0.977148
21.21469387755102,19.89042993877551,0.987959
21.21469387755102,20.333588204081632,0.997248
21.21469387755102,20.776746469387756,1.004742
21.21469387755102,21.21990473469388,1.010169
21.21469387755102,21.663063,1.013265
21.3065306122449,-0.051692,0.03497
21.3065306122449,0.39146626530612244,0.089671
21.3065306122449,0.834624530612245,0.139494
21.3065306122449,1.2777827959183674,0.184623
21.3065306122449,1.7209410612244898,0.225329
21.3065306122449,2.164099326530612,0.261954
21.3065306122449,2.607257591836735,0.294895
21.3065306122449,3.0504158571428572,0.324584
21.3065306122449,3.4935741224489796,0.351473
21.3065306122449,3.936732387755102,0.376017
21.3065306122449,4.379890653061224,0.398658
21.3065306122449,4.823048918367347,0.419809
21.3065306122449,5.26620718367347,0.439847
21.3065306122449,5.709365448979592,0.459101
21.3065306122449,6.1525237142857145,0.477848
21.3065306122449,6.595681979591837,0.496309
21.3065306122449,7.038840244897959,0.514648
21.3065306122449,7.481998510204082,0.532976
21.3065306122449,7.925156775510204,0.551356
21.3065306122449,8.368315040816327,0.569806
21.3065306122449,8.81147330612245,0.58831
21.3065306122449,9.254631571428572,0.606828
21.3065306122449,9.697789836734694,0.6253
21.3065306122449,10.140948102040817,0.643659
21.3065306122449,10.58410636734694,0.661839
21.3065306122449,11.027264632653063,0.679779
21.3065306122449,11.470422897959185,0.697433
21.3065306122449,11.913581163265308,0.714769
21.3065306122449,12.35673942857143,0.731777
21.3065306122449,12.799897693877552,0.748461
21.3065306122449,13.243055959183675,0.764845
21.3065306122449,13.686214224489797,0.780968
21.3065306122449,14.12937248979592,0.796874
21.3065306122449,14.572530755102042,0.812614
21.3065306122449,15.015689020408164,0.828233
21.3065306122449,15.458847285714286,0.843767
21.3065306122449,15.902005551020409,0.859235
21.3065306122449,16.345163816326533,0.874634
21.3065306122449,16.788322081632653,0.88993
21.3065306122449,17.231480346938778,0.905061
21.3065306122449,17.674638612244898,0.919928
21.3065306122449,18.117796877551022,0.934396
21.3065306122449,18.560955142857143,0.948298
21.3065306122449,19.004113408163267,0.961432
21.3065306122449,19.447271673469388,0.97357
21.3065306122449,19.89042993877551,0.984462
21.3065306122449,20.333588204081632,0.99384
21.3065306122449,20.776746469387756,1.001432
21.3065306122449,21.21990473469388,1.006965
21.3065306122449,21.663063,1.010175
21.398367346938777,-0.051692,0.032586
21.398367346938777,0.39146626530612244,0.087197
21.398367346938777,0.834624530612245,0.13693
21.398367346938777,1.2777827959183674,0.181968
21.398367346938777,1.7209410612244898,0.222584
21.398367346938777,2.164099326530612,0.25912
21.398367346938777,2.607257591836735,0.291974
21.398367346938777,3.0504158571428572,0.321579
21.398367346938777,3.4935741224489796,0.348387
21.398367346938777,3.936732387755102,0.372854
21.398367346938777,4.379890653061224,0.395422
21.398367346938777,4.823048918367347,0.416506
21.398367346938777,5.26620718367347,0.436481
21.398367346938777,5.709365448979592,0.455678
21.398367346938777,6.1525237142857145,0.474373
21.398367346938777,6.595681979591837,0.492787
21.398367346938777,7.038840244897959,0.511083
21.398367346938777,7.481998510204082,0.529374
21.398367346938777,7.925156775510204,0.54772
21.398367346938777,8.368315040816327,0.566139
21.398367346938777,8.81147330612245,0.584617
21.398367346938777,9.254631571428572,0.603109
21.398367346938777,9.697789836734694,0.621559
21.398367346938777,10.140948102040817,0.639897
21.398367346938777,10.58410636734694,0.658057
21.398367346938777,11.027264632653063,0.675979
21.398367346938777,11.470422897959185,0.693615
21.398367346938777,11.913581163265308,0.710935
21.398367346938777,12.35673942857143,0.727926
21.398367346938777,12.799897693877552,0.744595
21.398367346938777,13.243055959183675,0.760966
21.398367346938777,13.686214224489797,0.777076
21.398367346938777,14.12937248979592,0.792973
21.398367346938777,14.572530755102042,0.808706
21.398367346938777,15.015689020408164,0.824322
21.398367346938777,15.458847285714286,0.839857
21.398367346938777,15.902005551020409,0.855331
21.398367346938777,16.345163816326533,0.870741
21.398367346938777,16.788322081632653,0.886055
21.398367346938777,17.231480346938778,0.901212
21.398367346938777,17.674638612244898,0.916112
21.398367346938777,18.117796877551022,0.930622
21.398367346938777,18.560955142857143,0.944574
21.398367346938777,19.004113408163267,0.957768
21.398367346938777,19.447271673469388,0.969975
21.398367346938777,19.89042993877551,0.980944
21.398367346938777,20.333588204081632,0.99041
21.398367346938777,20.776746469387756,0.998097
21.398367346938777,21.21990473469388,1.003734
21.398367346938777,21.663063,1.007056
21.490204081632655,-0.051692,0.030273
21.490204081632655,0.39146626530612244,0.084795
21.490204081632655,0.834624530612245,0.134437
21.490204081632655,1.2777827959183674,0.179384
21.490204081632655,1.7209410612244898,0.21991
21.490204081632655,2.164099326530612,0.256357
21.490204081632655,2.607257591836735,0.289123
21.490204081632655,3.0504158571428572,0.318643
21.490204081632655,3.4935741224489796,0.345371
21.490204081632655,3.936732387755102,0.369761
21.490204081632655,4.379890653061224,0.392256
21.490204081632655,4.823048918367347,0.413271
21.490204081632655,5.26620718367347,0.433184
21.490204081632655,5.709365448979592,0.452323
21.490204081632655,6.1525237142857145,0.470964
21.490204081632655,6.595681979591837,0.48933
21.490204081632655,7.038840244897959,0.507583
21.490204081632655,7.481998510204082,0.525834
21.490204081632655,7.925156775510204,0.544144
21.490204081632655,8.368315040816327,0.562531
21.490204081632655,8.81147330612245,0.580979
21.490204081632655,9.254631571428572,0.599445
21.490204081632655,9.697789836734694,0.617869
21.490204081632655,10.140948102040817,0.636184
21.490204081632655,10.58410636734694,0.654321
21.490204081632655,11.027264632653063,0.672222
21.490204081632655,11.470422897959185,0.689837
21.490204081632655,11.913581163265308,0.707137
21.490204081632655,12.35673942857143,0.724108
21.490204081632655,12.799897693877552,0.740759
21.490204081632655,13.243055959183675,0.757113
21.490204081632655,13.686214224489797,0.773208
21.490204081632655,14.12937248979592,0.789092
21.490204081632655,14.572530755102042,0.804814
21.490204081632655,15.015689020408164,0.820423
21.490204081632655,15.458847285714286,0.835956
21.490204081632655,15.902005551020409,0.851432
21.490204081632655,16.345163816326533,0.866851
21.490204081632655,16.788322081632653,0.882181
21.490204081632655,17.231480346938778,0.897359
21.490204081632655,17.674638612244898,0.912289
21.490204081632655,18.117796877551022,0.926838
21.490204081632655,18.560955142857143,0.940838
21.490204081632655,19.004113408163267,0.954088
21.490204081632655,19.447271673469388,0.966361
21.490204081632655,19.89042993877551,0.977406
21.490204081632655,20.333588204081632,0.986956
21.490204081632655,20.776746469387756,0.994737
21.490204081632655,21.21990473469388,1.000476
21.490204081632655,21.663063,1.003909
21.582040816326533,-0.051692,0.028031
21.582040816326533,0.39146626530612244,0.082463
21.582040816326533,0.834624530612245,0.132014
21.582040816326533,1.2777827959183674,0.176871
21.582040816326533,1.7209410612244898,0.217306
21.582040816326533,2.164099326530612,0.253663
21.582040816326533,2.607257591836735,0.286342
21.582040816326533,3.0504158571428572,0.315778
21.582040816326533,3.4935741224489796,0.342424
21.582040816326533,3.936732387755102,0.366737
21.582040816326533,4.379890653061224,0.389159
21.582040816326533,4.823048918367347,0.410106
21.582040816326533,5.26620718367347,0.429955
21.582040816326533,5.709365448979592,0.449035
21.582040816326533,6.1525237142857145,0.467622
21.582040816326533,6.595681979591837,0.485938
21.582040816326533,7.038840244897959,0.504146
21.582040816326533,7.481998510204082,0.522356
21.582040816326533,7.925156775510204,0.540629
21.582040816326533,8.368315040816327,0.558981
21.582040816326533,8.81147330612245,0.577398
21.582040816326533,9.254631571428572,0.595834
21.582040816326533,9.697789836734694,0.614231
21.582040816326533,10.140948102040817,0.632519
21.582040816326533,10.58410636734694,0.650632
21.582040816326533,11.027264632653063,0.668508
21.582040816326533,11.470422897959185,0.686099
21.582040816326533,11.913581163265308,0.703376
21.582040816326533,12.35673942857143,0.720325
21.582040816326533,12.799897693877552,0.736954
21.582040816326533,13.243055959183675,0.753287
21.582040816326533,13.686214224489797,0.769364
21.582040816326533,14.12937248979592,0.785231
21.582040816326533,14.572530755102042,0.80094
21.582040816326533,15.015689020408164,0.816539
21.582040816326533,15.458847285714286,0.832065
21.582040816326533,15.902005551020409,0.847541
21.582040816326533,16.345163816326533,0.862965
21.582040816326533,16.788322081632653,0.878306
21.582040816326533,17.231480346938778,0.893504
21.582040816326533,17.674638612244898,0.908461
21.582040816326533,18.117796877551022,0.923046
21.582040816326533,18.560955142857143,0.93709
21.582040816326533,19.004113408163267,0.950394
21.582040816326533,19.447271673469388,0.962731
21.582040816326533,19.89042993877551,0.973848
21.582040816326533,20.333588204081632,0.983481
21.582040816326533,20.776746469387756,0.991353
21.582040816326533,21.21990473469388,0.997192
21.582040816326533,21.663063,1.000733
21.673877551020407,-0.051692,0.025861
21.673877551020407,0.39146626530612244,0.080203
21.673877551020407,0.834624530612245,0.129663
21.673877551020407,1.2777827959183674,0.174428
21.673877551020407,1.7209410612244898,0.214773
21.673877551020407,2.164099326530612,0.251041
21.673877551020407,2.607257591836735,0.283633
21.673877551020407,3.0504158571428572,0.312984
21.673877551020407,3.4935741224489796,0.339549
21.673877551020407,3.936732387755102,0.363784
21.673877551020407,4.379890653061224,0.386133
21.673877551020407,4.823048918367347,0.407011
21.673877551020407,5.26620718367347,0.426795
21.673877551020407,5.709365448979592,0.445815
21.673877551020407,6.1525237142857145,0.464348
21.673877551020407,6.595681979591837,0.482613
21.673877551020407,7.038840244897959,0.500774
21.673877551020407,7.481998510204082,0.518941
21.673877551020407,7.925156775510204,0.537175
21.673877551020407,8.368315040816327,0.555491
21.673877551020407,8.81147330612245,0.573874
21.673877551020407,9.254631571428572,0.592278
21.673877551020407,9.697789836734694,0.610645
