time,error_x,error_y,error_z,error_horizontal
0.206166632,-0.0060582821793136,-0.0010307872054009,0.0243470490157415,0.006145348259212568
0.209361467,,,,
0.210343136,,,,
0.212679095,-0.0060634520174477,-0.0010968462514084,0.0244089247420831,0.0061618602765008594
0.216022832,-0.0060439653931835,-0.0011892842321463,0.0245078527480728,0.0061598632013082555
0.220062452,,,,
0.220322261,,,,
0.222665089,-0.0060934276867015,-0.001223017335985,0.024694677389633,0.006214952323001379
0.225905664,-0.0061425090242135,-0.0012660491703524,0.0249850915594758,0.006271626393073354
0.229206083,,,,
0.230339443,,,,
0.232845252,-0.0061692779656204,-0.0013944205056204,0.0253192782081597,0.006324903095193161
0.235878761,,,,
0.239382498,,,,
0.240328229,,,,
0.242689405,-0.0062767041052808,-0.0015298663684712,0.0254669954117732,0.006460457068244329
0.245787401,,,,
0.249141224,,,,
0.250345678,,,,
0.252478512,-0.0062750408541602,-0.001546661841115,0.0256594155704394,0.006462839977296422
0.255965911,-0.0062473451344918,-0.0015647245338739,0.0259634611167094,0.006440317080421217
0.259091975,,,,
0.260384386,,,,
0.262567153,-0.0062720757917119,-0.0016203198046005,0.026099293606683,0.006477991278641787
0.265935902,-0.006286251377338,-0.0016994484372743,0.0263157294410725,0.006511918409350501
0.269387386,,,,
0.270331192,,,,
0.27270141,-0.0063976910979442,-0.0018684212792074,0.0263431816391648,0.006664941819799291
0.276026248,-0.0065386699515821,-0.0021099904891053,0.0263870753262474,0.006870681523679982
0.279091939,,,,
0.280361469,,,,
0.282653611,-0.0065131050956094,-0.0020003764815679,0.0266474739260211,0.006813372443545347
0.285787932,-0.0064493994451883,-0.0018194198252632,0.0270627994628067,0.006701122421218398
0.289378804,,,,
0.290354641,,,,
0.292676595,-0.0064898593968861,-0.0018587589592171,0.0272002759106231,0.006750796979603272
0.295788373,-0.0065313642730324,-0.0019137794114101,0.0274215911577537,0.006805973178214945
0.299164784,,,,
0.300306897,,,,
0.302465923,-0.0066174370774303,-0.0020247256700662,0.0276474927020813,0.006920259208496044
0.306086525,,,,
0.309123244,,,,
0.310308902,,,,
0.312332892,-0.0066983491926978,-0.0020166513329669,0.0281438991783502,0.006995338769929047
0.315742368,,,,
0.319108427,,,,
0.320324866,,,,
0.322608742,-0.0067615629084013,-0.0020954103963144,0.0285810521572298,0.007078804820960296
0.32569169,,,,
0.329001576,,,,
0.330300209,,,,
0.332412763,-0.0069527154758562,-0.0020535933439282,0.0289658210517942,0.007249655033892062
0.3357033,,,,
0.339168701,,,,
0.3403111,,,,
0.342334952,-0.0071135576417936,-0.002467119589554,0.0290867062714181,0.007529235113361863
0.345614486,,,,
0.349416656,,,,
0.350329579,,,,
0.35229457,-0.0070622651921735,-0.0021128157215826,0.0297405600554254,0.007371538504135484
0.355643002,,,,
0.359087969,,,,
0.360310554,,,,
0.362481793,-0.0071057918136128,-0.0020473406900864,0.0300805383041158,0.007394855049268385
0.365705671,,,,
0.370298756,,,,
0.380370633,,,,
0.382963786,,,,
0.382966295,-0.0071625060762422,-0.0020687031679309,0.0302250718360161,0.007455268344547618
0.382971208,-0.0072058264516251,-0.0020853608757414,0.0303531950558801,0.007501510836692361
0.382975854,-0.0072432393289973,-0.0020977526759455,0.0304814338181966,0.007540893996507958
0.387344858,-0.0072755276309426,-0.0020934002092163,0.0306050354911022,0.0075707084704508395
0.387352914,-0.0073019645827435,-0.0020871361916063,0.0307295820790849,0.00759439426484781
0.389149372,-0.0073198775469247,-0.0020800602782999,0.0308384505746179,0.007609681863477173
0.390299848,,,,
0.392439109,-0.0073608543571339,-0.0020763682220739,0.0309139597002572,0.007648103154415181
0.396262332,-0.0074123150668988,-0.0020649751902985,0.0310411676952033,0.007694578428187167
0.399075899,,,,
0.400296519,,,,
0.402671678,-0.0074911069723328,-0.0019799308849557,0.0315458916492288,0.0077483424020970155
0.405818823,,,,
0.409034885,,,,
0.410295077,,,,
0.412264829,-0.0075253550608935,-0.0019594067142971,0.0316789907675527,0.007776261535246096
0.41557823,-0.0075681521597273,-0.0019205663798924,0.0319028777480605,0.007808040876708958
0.419007551,,,,
0.42030385,,,,
0.422516564,-0.0076783977525979,-0.0018321250437138,0.0322573377727137,0.007893951749466409
0.425614292,,,,
0.428926595,,,,
0.430303691,,,,
0.432243525,-0.0076535030237367,-0.0017110553340122,0.032571471711446,0.00784243705045813
0.435758097,,,,
0.439443856,,,,
0.440311162,,,,
0.442572682,-0.0077661729606923,-0.0016420641430143,0.032784400773332,0.007937872328600498
0.445861378,,,,
0.449022452,,,,
0.450363616,,,,
0.453066112,-0.0078252256617669,-0.0015793765647966,0.0331051856959905,0.007983018664077138
0.455739183,,,,
0.458933427,,,,
0.460343093,,,,
0.462195103,-0.0079212605083823,-0.0013442694061827,0.0335147610269721,0.008034514812859318
0.465504345,,,,
0.469694096,,,,
0.470305628,,,,
0.472516239,-0.0079249876655215,-0.0012194846216173,0.0338481642068075,0.008018264914620182
0.475636711,,,,
0.478960226,,,,
0.480343481,,,,
0.482495468,-0.0079943423027309,-0.0011096300188748,0.0341457477833426,0.008070984303789771
0.485576266,,,,
0.488852743,,,,
0.490306038,,,,
0.492650742,-0.0080057525320551,-0.001040013270138,0.0342466360532338,0.008073023052523123
0.495613512,-0.0080156537594673,-0.0009247809320065,0.0344108612086047,0.008068824261555401
0.49889842,,,,
0.500309458,,,,
0.5024426860000001,-0.0079796886819976,-0.000745341335695,0.0346859161473143,0.008014422322806317
0.5054956660000001,,,,
0.5098351320000001,,,,
0.510309268,,,,
0.512501563,-0.0079989815326375,-0.0006437522904807,0.0348337907185642,0.008024844083904368
0.5156505330000001,,,,
0.519777892,,,,
0.520307556,,,,
0.522181103,-0.008007418588438,-0.0005805506740008,0.0348933780036495,0.008028436431556594
0.5256573680000001,-0.0080153599682567,-0.0004677562220369,0.0349986305339666,0.008028996905217132
0.528873263,,,,
0.53032893,,,,
0.532711844,-0.0080421369375055,-0.0003571656444987,0.0351654463676351,0.008050064212116605
0.535649876,-0.008082888697713,-0.0001612586470645,0.0354588242289461,0.008084497142733717
0.5390681940000001,,,,
0.5403293490000001,,,,
0.542246023,-0.0080350690331558,-0.0001001928589072,0.0355565664514689,0.008035693683594173
0.5454710700000001,-0.0079449591448139,9.5346916011e-06,0.0357300993541751,0.007944964866071212
0.549983597,,,,
0.550295602,,,,
0.5525308990000001,-0.007963037553009,0.0001058552364301,0.0358116048018748,0.007963741105894344
0.555811677,-0.0079899916094833,0.0002778641404188,0.0359565106546844,0.007994821724100184
0.5588780950000001,,,,
0.560325488,,,,
0.5621715820000001,-0.0080076800833234,0.0003443198644035,0.0360344849448299,0.008015079318751443
0.565558177,-0.0080346782776524,0.0004640524650811,0.0361739171365531,0.008048068073502309
0.568898107,,,,
0.5703146250000001,,,,
0.572808157,-0.0080295063340738,0.0005331525217675,0.0362193733630287,0.00804718730864383
0.580375698,,,,
0.5897550020000001,-0.0080232668592635,0.0005977992452126,0.036261803213627,0.008045506511869388
0.5897578370000001,-0.0080149922664405,0.0006635199202631,0.0363053707219571,0.008042410068859146
0.589760622,-0.0079960807353515,0.000738415579649,0.0363616888945039,0.008030103654033846
0.589766483,-0.0079759784991092,0.0008136453182401,0.0364181401363081,0.008017371871264691
0.590335586,,,,
0.5943398320000001,-0.0079560750704087,0.0008889900288924,0.0364757592889533,0.008005587660968363
0.5943442250000001,-0.0079528533852506,0.0009598291048082,0.0365452665947849,0.008010564828882471
0.596005447,-0.0079437523076476,0.0010974929864215,0.0366798450690599,0.008019207665380723
0.598784654,,,,
0.600303664,,,,
0.602187808,-0.0077800785524301,0.0013658128010503,0.036904501594948,0.007899054809880466
0.605356572,,,,
0.608779791,,,,
0.610305278,,,,
0.612177916,-0.0077687587334014,0.0014660859694188,0.0370177073125295,0.007905885170398516
0.615427798,-0.007746112415422,0.0016488653926591,0.0372235996902314,0.007919660007567478
0.618717952,,,,
0.620312265,,,,
0.62284178,-0.0077288599145069,0.0017429996817623,0.0372832118413906,0.007922961786396239
0.625476813,-0.0076956757243057,0.0019153331675192,0.0373922438321978,0.007930442988652475
0.628772049,,,,
0.6303064300000001,,,,
0.632323415,-0.007671158786264,0.0020137329335954,0.0374563932401821,0.007931065341549148
0.6353845250000001,-0.0076249054433415,0.0021944059522689,0.0375740905289914,0.00793439351830069
0.638697858,,,,
0.64032535,,,,
0.642215708,-0.0076143048482958,0.0022727298460321,0.0376318962716351,0.00794625315956055
0.6455908650000001,-0.0075937413449918,0.0024173886419558,0.037738563136235,0.00796923305349359
0.648809755,,,,
0.6503157230000001,,,,
0.65200848,-0.0075373550190595,0.002504274249842,0.0377271489416053,0.007942487658269489
0.655348671,-0.0074321553391241,0.0026654608336054,0.0377061160850547,0.007895670613719602
0.658913429,,,,
0.660318637,,,,
0.662552977,-0.0073769675681316,0.0028972031336134,0.0378995803291482,0.007925492823710382
0.665307392,,,,
0.66875788,,,,
0.6703146470000001,,,,
0.671953412,-0.0073883329629919,0.0032295302721139,0.0383830917549781,0.00806333242217712
0.6759785700000001,-0.007409272136372,0.0038511216305066,0.0392873582879922,0.00835035636387899
0.6789404950000001,,,,
0.68029454,,,,
0.682148905,-0.0073299906395774,0.0041662007600167,0.0394159947552206,0.008431250888750496
0.6857491130000001,,,,
0.688876303,,,,
0.6903375030000001,,,,
0.6920967650000001,-0.0072910960560501,0.004246030198951,0.039464825721122,0.008437348763026997
0.695406811,-0.0072179816031558,0.0043959877570549,0.0395565502022488,0.008451270128428752
0.698831443,,,,
0.700368636,,,,
0.70325121,-0.0071833078437516,0.0044612965262538,0.0395901843172552,0.008455949282798915
0.7054598350000001,-0.0071173068624099,0.0045855966511054,0.0396541978090161,0.008466625869869066
0.7088809530000001,,,,
0.710314375,,,,
0.712101669,-0.0070500424699265,0.0044214681593488,0.0393055786317273,0.008321807466644647
0.715490258,-0.0069209366054575,0.0041064433738737,0.0386364462930177,0.008047499032593467
0.71876143,,,,
0.720310227,,,,
0.721887853,-0.0068771055202984,0.0041770011685673,0.0386681438736107,0.00804623633132481
0.725376805,-0.0067934104811234,0.0043117306047548,0.0387286701015114,0.008046206980498107
0.7287368660000001,,,,
0.7302968660000001,,,,
0.7324316830000001,-0.0067727695557174,0.0043948198630201,0.0387615262228813,0.00807371346303846
0.7352254140000001,-0.0067331380526434,0.0045543549676523,0.038824611450382,0.008128794326794949
0.7387285720000001,,,,
0.740342881,,,,
0.742278469,-0.0066776068194008,0.0046103307445735,0.0388104073839488,0.008114529093475957
0.745256272,-0.0065704202691429,0.0047183753543511,0.0387829906530079,0.008089096890117694
0.748665019,,,,
0.7503135120000001,,,,
0.7520105140000001,-0.0065270670563982,0.0049528971038821,0.039012909962995,0.00819352147006172
0.75531959,,,,
0.759137763,,,,
0.7603072940000001,,,,
0.762173211,-0.0063410741617759,0.0051763261930921,0.0391066684345622,0.008185571109118366
0.765291975,,,,
0.768604359,,,,
0.770301189,,,,
0.771851919,-0.0063011414972113,0.0052410820578883,0.039140437900059,0.008195933461503754
0.77530648,-0.0062231540026144,0.0053675486413475,0.039206388821108,0.008218164281485679
0.780331682,,,,
0.790308675,,,,
0.792585344,,,,
0.7925920870000001,-0.0061651584472395,0.0054233917866879,0.0392398692935005,0.00821111180970533
0.7925956500000001,-0.0061079805975423,0.0054784475741573,0.0392728777095054,0.00820492625212093
0.7926033690000001,-0.0060504829774812,0.0055335951150663,0.0393052474858088,0.008199330409141675
0.7970740470000001,-0.0059631377319111,0.0055978845035347,0.0392802056477838,0.008178956077926803
0.7970778030000001,-0.0058758662973344,0.0056621195643336,0.0392551849713336,0.008159987910834157
0.7987424510000001,-0.0057893396827821,0.0057258064095586,0.03923037783441,0.008142561820605226
0.800305288,,,,
0.80203068,-0.0057281543803083,0.0057770117952928,0.0392524378068859,0.00813545437499328
0.8062263700000001,-0.0056073910950402,0.0058780774165234,0.0392959782429285,0.00812370783616561
0.808589859,,,,
0.81030029,,,,
0.81200707,-0.0055471360626155,0.0059367140229804,0.0393234694418784,0.008124979500763156
0.8152067120000001,-0.005427450021817,0.0060531853447987,0.0393780758809876,0.008130084043711178
0.8190524010000001,,,,
0.8203018360000001,,,,
0.8220648190000001,-0.0053954374541871,0.0061353648823336,0.0394604395560944,0.008170278303792189
0.825161679,-0.0053314516584882,0.0062996229687244,0.0396250656913466,0.008252855647282132
0.8288549040000001,,,,
0.830314694,,,,
0.831890927,-0.0052371369674763,0.0063197699767618,0.0395851370527584,0.008207746108115596
0.835262056,-0.0050482029701785,0.006360129063148,0.0395051508150454,0.008120073578978142
0.838839583,,,,
0.8403593180000001,,,,
0.841960173,-0.0050104525293465,0.0064371934869491,0.0395739816804505,0.008157333788515379
0.8454627530000001,-0.0049343874703831,0.0065924740561613,0.0397126720830034,0.00823461558841902
0.8486968960000001,,,,
0.850295996,,,,
0.8517918050000001,-0.0048618730465501,0.0066326464093853,0.0397392187143483,0.008223734426202129
0.855181123,-0.0047144531796985,0.0067143157194391,0.0397931872995123,0.008204151654124654
0.8590886550000001,,,,
0.8603422030000001,,,,
0.861984862,-0.0046351103770209,0.0067471070694935,0.0398088433370187,0.00818582323376067
0.8651878380000001,-0.0044732623801816,0.0068139967449383,0.0398407794197301,0.008151112069035594
0.8686383350000001,,,,
0.8703421010000001,,,,
0.871960834,-0.0042139654109059,0.0069991932140682,0.0398934364678325,0.008169835379747236
0.87518218,,,,
0.880000615,,,,
0.8803477780000001,,,,
0.88370923,-0.0040330532750894,0.0070594406967448,0.0399290232882887,0.008130265781053289
0.8851296900000001,,,,
0.8886875420000001,,,,
0.890340424,,,,
0.8918555990000001,-0.0038307806679116,0.0071457517179944,0.0399661169741132,0.00810781401740723
0.8952624140000001,,,,
0.89853066,,,,
0.90029221,,,,
0.902104949,-0.0035992981406624,0.0072653754444407,0.0399709575634694,0.008108059413574726
0.905074781,,,,
0.910352573,,,,
0.910481926,,,,
0.911980978,-0.0034058124963129,0.0072835954921632,0.0399983609027445,0.008040542397966768
0.915317586,,,,
0.918956168,,,,
0.92031306,,,,
0.921760436,-0.0033342089294346,0.0072956886590174,0.0400053749209674,0.008021472570197852
0.925218747,-0.0031846693534639,0.0073209444824682,0.0400200232598229,0.007983629939211472
0.92874768,,,,
0.930346265,,,,
0.931888021,-0.0031020743655964,0.0073196537893145,0.0399633533844632,0.007949855153719244
0.935066322,-0.0029285980127948,0.0073169429136705,0.0398443282045466,0.007881265121949558
0.938761087,,,,
0.940354934,,,,
0.941755945,-0.0028370944308664,0.0073111250280106,0.0398259931076399,0.007842299024192851
0.945452776,-0.0026435616599497,0.0072988200284802,0.039787213837642,0.007762808258491235
0.948616505,,,,
0.950311201,,,,
0.952132827,-0.0025820952481884,0.0073233747703831,0.039834804352292,0.0077652452567965186
0.95519275,-0.0024511287607008,0.0073756935605326,0.0399362054649132,0.007772315465832348
0.958451034,,,,
0.96031167,,,,
0.961789377,-0.0023793222978893,0.0073602768809384,0.0399213879178013,0.007735298983317292
0.965121526,-0.0022265006132979,0.0073274664227405,0.0398898525598057,0.007658268025957657
0.968481578,,,,
0.970312185,,,,
0.971860023,-0.0019891663858382,0.0072796879918106,0.0397937389696771,0.007546564792583447
0.975032235,,,,
0.978540563,,,,
0.980325935,,,,
0.982219769,-0.0019125650278246,0.007264823568712,0.0397703791974279,0.00751236091186859
0.990384344,,,,
0.998667592,-0.0018318165217563,0.0072491543953456,0.0397457547421946,0.007477017534882327
0.998671,-0.0017512973796312,0.007233529729842,0.039721200232059,0.0074425126714310124
0.998673833,-0.0016756782003307,0.0071767037180778,0.0396360704869318,0.007369733623960587
0.998676613,-0.0016003695176643,0.0071172709271669,0.0395471082000524,0.007294979646562713
1.000316887,,,,
1.003110204,-0.001521465333196,0.0070550006054523,0.0394538985402084,0.007217194074087902
1.003112983,-0.0014632049466663,0.0070529484864243,0.0394729602956138,0.0072031278669827566
1.005071014,-0.0013382014146384,0.0070504664587742,0.0395177026214621,0.007176340314703604
1.008380011,,,,
1.010363191,,,,
1.01387231,-0.0012400228799037,0.0070267485759583,0.0394719293734004,0.007135324259794832
1.01496747,-0.0010260294742662,0.0069750522399725,0.0393721603835057,0.007050112781538205
1.018430714,,,,
1.020313084,,,,
1.021722941,-0.0009675099203696,0.0069354061477331,0.0393345967137879,0.007002566235318855
1.0251007,-0.0008393567819596,0.0068485843794885,0.0392523352841629,0.006899828100061295
1.028273613,,,,
1.030343671,,,,
1.031922654,-0.0005969861151061,0.0067110204769433,0.0391309703548585,0.006737520928619202
1.035008802,,,,
1.038479428,,,,
1.040341553,,,,
1.041658275,-0.0005298762754226,0.0066635919357675,0.0390837903814476,0.006684626119214251
1.044879855,-0.0003817556653583,0.006558910647799,0.038979657716589,0.006570011131942187
1.048256263,,,,
1.050301604,,,,
1.051694815,-0.0001582534385857,0.0066154242472737,0.0391316601493869,0.006617316837075356
1.055008904,0.0003386375978633,0.0067410655056274,0.03946959256047,0.006749565880398992
1.058354781,,,,
1.060304767,,,,
1.06185551,0.0003819084110749,0.0066928741768066,0.039433196111247,0.006703761539689071
1.065019444,0.0004782643311363,0.006585561198777,0.0393521481000926,0.006602904896579566
1.068393428,,,,
1.070310218,,,,
1.071665686,0.00054760959531,0.0065196688623845,0.0393048286173842,0.006542626257400126
1.074956084,0.0007028141865684,0.0063721924159576,0.039198920866367,0.006410833328579784
1.078313067,,,,
1.080303261,,,,
1.081539761,0.0007677439346195,0.0063274210882759,0.0391450594608009,0.006373828392536435
1.085114314,0.0009135903713462,0.0062268548793218,0.0390240749457719,0.006293518018942203
1.088339522,,,,
1.090306285,,,,
1.091596569,0.0009608017331764,0.0061696590100899,0.0389708665012304,0.006244023724431087
1.094977609,0.0010674575835444,0.0060404470188655,0.038850662557109,0.00613404156167755
1.098393943,,,,
1.100302414,,,,
1.101640639,0.0011125880876365,0.005967418555854,0.0388023057586424,0.006070250116222666
1.104976622,0.0012149493581729,0.0058017814461082,0.0386926268744887,0.005927627678197248
1.108293637,,,,
1.110322386,,,,
1.112707445,0.0012775152442433,0.0057608379219495,0.038640837346602,0.005900787978079322
1.114915049,0.0014202919196237,0.0056674039337987,0.038522652548534,0.005842661763767038
1.118213774,,,,
1.120297028,,,,
1.12171105,0.0014818574275787,0.0056178929995081,0.0384702675679962,0.005810045024747423
1.124941821,0.0016232307282285,0.0055041988930275,0.0383499752969369,0.005738561095873284
1.128285208,,,,
1.130291452,,,,
1.131564726,0.0015221834326311,0.0053151945085114,0.038037462329274,0.005528863813288074
1.13500517,0.0012897396410179,0.0048804189362532,0.0373185742214583,0.005047961701018719
1.138305295,,,,
1.140381581,,,,
1.141720963,0.0013372291688286,0.0048427534515131,0.0372702064144954,0.005023986747803787
1.144853188,0.0014476398067185,0.0047551831936414,0.0371577538240759,0.004970656718692772
1.148317607,,,,
1.150309701,,,,
1.151717155,0.00149106195447,0.0046971377196003,0.0371010420542241,0.004928120180044294
1.155064404,0.0015935123762207,0.004560179791893,0.0369672333052912,0.004830581893266879
1.158764509,,,,
1.160306243,,,,
1.161711328,0.0016322246653421,0.0045127769633612,0.0369124500329129,0.004798886670801329
1.165026277,0.0017223521257771,0.0044024167482992,0.0367849071434109,0.004727342812920827
1.168236433,,,,
1.170291976,,,,
1.171645662,0.0017296500453606,0.0043529072047814,0.0367429685910118,0.004683960974736419
1.174914409,0.0017467599943834,0.004236832239028,0.0366446437896181,0.0045827849501853465
1.178088578,,,,
1.180291753,,,,
1.181489067,0.0017810812938432,0.0041856439420198,0.0365868905765243,0.004548831254799986
1.185029389,0.0018617936331892,0.0040652660057611,0.0364510741299761,0.004471315603956027
1.190345704,,,,
1.200329756,,,,
1.202591205,,,,
1.202594961,0.0018909073368842,0.0040351413211277,0.0364015216956026,0.004456219927040708
1.20259935,0.0019235004465314,0.0040014164072648,0.0363460472034617,0.004439728283592863
1.202608144,0.001956123637498,0.0039676603675009,0.0362905215119742,0.004423657816447355
1.207047961,0.0019686105930844,0.0039199981490973,0.0362416189785028,0.0043865491170315615
1.207052864,0.001978595650227,0.0038706880678827,0.0361936029995682,0.004347075668302395
1.208357978,0.001989714395396,0.0038157793959086,0.0361401353602559,0.004303386547068096
1.210292897,,,,
1.211468028,0.0020194815871511,0.0037596722516535,0.0360877068128873,0.004267720857869646
1.216565932,0.0020904781836548,0.0036258532365978,0.0359626614793051,0.004185320863408612
1.218135891,,,,
1.220321286,,,,
1.222436764,0.0021154412947777,0.0036071194514599,0.0359116084313877,0.004181674617751974
1.22502099,0.002175320626651,0.0035621824829878,0.0357891468365831,0.004173866776843557
1.228513266,,,,
1.230326074,,,,
1.231902652,0.0021976957078286,0.0035152440139709,0.0357423362073792,0.004145697396333517
1.235070884,0.0022519547419629,0.003401419354637,0.0356288215565199,0.004079332517207733
1.238674217,,,,
1.240311269,,,,
1.243537044,0.0022510898153451,0.0033595686248797,0.0355871214313827,0.00404402110553673
1.245383654,0.0022489671134674,0.0032568586136392,0.0354847810338219,0.003957901098649856
1.248258721,,,,
1.25033527,,,,
1.251480179,0.0022668540206489,0.0032409460825491,0.0354351229573028,0.003955042181939713
1.254973568,0.0023105285293625,0.0032020924131757,0.0353138727001389,0.003948662799925491
1.25855144,,,,
1.260309247,,,,
1.261495872,0.0023213748558492,0.0031574878525817,0.0352660678011782,0.003918993590269049
1.264831005,0.0023479494095272,0.0030482023455271,0.0351489411541925,0.0038476491483730737
1.268429978,,,,
1.270259177,,,,
1.271735889,0.0023533099514113,0.0030233625587605,0.035107127543664,0.003831290760191178
1.275019833,0.0023664454224347,0.0029624939248189,0.0350046595129203,0.003791626852942024
1.278235407,,,,
1.280293985,,,,
1.281615868,0.0023612215127473,0.0029433450205003,0.0349585103494969,0.0037734131687325945
1.285058219,0.0023484555777096,0.0028965498645341,0.034845733280681,0.003728973681619092
1.289027426,,,,
1.290289978,,,,
1.291651179,0.0023529082121912,0.0028618272964262,0.0347924778403845,0.003704893052379094
1.294707228,0.0023639645755875,0.002775607479228,0.0346602389370613,0.0036458641490569833
1.298051673,,,,
1.300311838,,,,
1.301930917,0.0023707560000233,0.0027618107278,0.0346188688311632,0.0036397915473056477
1.305040593,0.0023876929313523,0.0027274034199211,0.0345156971549867,0.0036248871636820707
1.30819515,,,,
1.310296271,,,,
1.311814282,0.0023588324281914,0.0026998222477709,0.0344727233723636,0.0035851263009615227
1.314880192,0.002286543745643,0.0026307425315765,0.0343650958272243,0.003485554269866509
1.318986064,,,,
1.320290227,,,,
1.321579775,0.0022905611413641,0.0025962356206385,0.034312538866734,0.0034622405664828356
1.324956921,0.0023006712013453,0.0025093965428966,0.0341802755648656,0.003404432256074577
1.3282859,,,,
1.330335253,,,,
1.3313750720000002,0.0022914032678543,0.0025085860317193,0.0341394876183192,0.0033975774920479078
1.334672074,0.0022680068363302,0.0025065399370562,0.0340365205006438,0.003380325053260148
1.338053001,,,,
1.340373089,,,,
1.341448715,0.0022562449187734,0.0024710362326501,0.0339951552901134,0.0033461412397805903
1.344736085,0.0022262791456629,0.002380583638871,0.0338897693692006,0.003259370690190642
1.347960485,,,,
1.3503419920000002,,,,
1.351280332,0.0022102411198214,0.002354763062061,0.0338541067906175,0.003229562646272132
1.354771854,0.0021688778808936,0.0022881699103605,0.0337621303981801,0.0031527373504478123
1.358132162,,,,
1.360333782,,,,
1.3614016960000002,0.0021700348453352,0.0022690296458649,0.033714612977949,0.0031396730345344495
1.364647074,0.0021730161656131,0.0022197768872374,0.0335923318772581,0.0031063497364477847
1.367896672,,,,
1.37029246,,,,
1.371336748,0.0021495890374061,0.0021873137307313,0.0335533809241319,0.0030667693728714195
1.374856789,0.0020890153591111,0.0021033763065081,0.0334526685157183,0.0029644859684912887
1.377996308,,,,
1.380366744,,,,
1.381266622,0.0020586198400654,0.0020797330539905,0.0334237721415811,0.002926295477522997
1.38468634,0.0019795059166314,0.0020181940334986,0.033348560215521,0.0028269331139643304
1.388024142,,,,
1.390346008,,,,
1.391779085,0.0019589020773167,0.0020005917256398,0.0333058665965699,0.002799940106719091
1.400309399,,,,
1.410305429,,,,
1.411007681,0.0019339868323629,0.0019793060902126,0.0332542392295596,0.0027673015134794714
1.41101092,0.0019090274760526,0.0019579827694946,0.0332025204585433,0.002734608277242191
1.411019434,0.0018702612303324,0.0019271707331984,0.0331496551707666,0.0026854914083982695
1.4110229520000002,0.001828618834511,0.0018943958558161,0.033096715086577,0.0026329797759309854
