time_s,angle_of_attack_deg
3.414230422,70.56135129497558
3.414237995,70.49963755787167
3.4142440030000003,70.43778840211314
3.414247925,70.37580722370357
3.414264299,70.31369730955971
3.4204219190000003,70.25146184192434
3.4227933760000004,70.18910390256656
3.42580637,70.10743874151991
3.4258116010000004,70.02560430857324
3.42976759,69.94360607413131
3.429781991,69.86144928462666
3.432734329,69.77913897409756
3.4327933760000002,69.69667997505539
3.4380064740000003,69.45593783334124
3.4427933760000005,69.21415905766857
3.4527933760000002,68.74624255081993
3.4627933760000005,68.29539391997972
3.4727933760000003,67.86262741306972
3.4827933760000005,67.44854469582843
3.488762603,67.42402011770882
3.491552609,67.39947844382428
3.491569454,67.3749198372005
3.4915914470000002,67.35034445887462
3.491605233,67.3257524679261
3.491634335,67.30114402150689
3.4916465260000003,67.27651927487116
3.4916598480000003,67.2518783814043
3.491671879,67.22722149265155
3.4916886920000003,67.20254875834613
3.491733933,67.17786032643664
3.491751303,67.15315634311425
3.49176738,67.12843695283914
3.491803446,67.1037022983667
3.491820762,67.07895252077294
3.4927933760000003,67.0541877594799
3.494602485,66.96131941520642
3.4986127440000003,66.8681529406892
3.4986564710000003,66.77469896657398
3.5027933760000005,66.68096764142372
3.5127933760000003,66.32970528201926
3.5227933760000005,65.99988101601835
3.5327933760000003,65.68966561772065
3.533264242,65.64125487825031
3.533283883,65.59264838037896
3.533302896,65.5438501652802
3.5333312290000003,65.49486416620347
3.5333445400000003,65.44569421208476
3.5427933760000005,65.39634403101347
3.545320911,65.35683094239155
3.54533175,65.31716590857273
3.545375838,65.27735153701411
3.545388238,65.23739037718795
3.545427112,65.19728492219795
3.545461844,65.15703761034202
3.5527933760000003,65.11665082662317
3.5627933760000006,64.84687081083285
3.5727933760000004,64.58289706218245
3.582793376,64.32043592476352
3.5927933760000004,64.05522315988028
3.597736788,64.00136744363977
3.597752899,63.94722250788195
3.597997291,63.89279440364772
3.5981142430000004,63.83808901968597
3.602793376,63.78311208792075
3.6127933760000004,63.500248669989624
3.6188542480000003,63.482954520009024
3.618898598,63.46564020654593
3.618917605,63.44830585161849
3.6189383420000003,63.43095157630279
3.618951074,63.41357750074201
3.618966999,63.3961837441557
3.618991228,63.37877042484857
3.619005548,63.361337660219526
3.619031964,63.34388556677041
3.619066468,63.32641426011475
3.6191774310000002,63.308923854986276
3.619212514,63.29141446524744
3.619268437,63.27388620389781
3.619278022,63.25633918308246
3.619292074,63.23877351409997
3.6193538640000003,63.22118930741072
3.622793376,63.2035866726448
3.632788648,63.048157142703246
3.6327933760000004,62.891607744707365
3.632793905,62.86203446815222
3.632799688,62.83243321599329
3.632805232,62.80280424454741
3.632809276,62.77314780720986
3.632817394,62.74346415449708
3.632823406,62.71375353408851
3.641681886,62.6840161908677
3.6416895030000003,62.65425236696281
3.6416929970000003,62.624462301786316
3.641700073,62.594646232074005
3.642793376,62.564804391923474
3.649600501,62.451953467646845
3.649604962,62.33887534957773
3.6527933760000004,62.225577484971474
3.6612895510000003,62.156057504254015
3.661297535,62.08650102357249
3.661302135,62.016908773673
3.661321746,61.947281469384265
3.662793376,61.87761981008654
3.6727933760000004,61.52515323549204
3.678605605,61.47469219721211
3.678614666,61.424246616886826
3.678626843,61.37381629863881
3.678639906,61.32340105049507
3.6786480260000003,61.27300068429884
3.678656105,61.2226150156234
3.6827933760000002,61.172243863688465
3.687069282,60.997093027926994
3.6927933760000005,60.82224015086102
3.693294401,60.73590131424234
3.693303712,60.649655114487466
3.6933090660000003,60.56349959744972
3.7027933760000002,60.477432867821804
3.7127933760000005,60.13902839343249
3.7227933760000003,59.807379154160024
3.7327933760000005,59.48232322497886
3.7427933760000003,59.163530602321956
3.7474178890000003,59.14264252670632
3.747431943,59.12175947056529
3.747444069,59.10088140952499
3.747452995,59.08000831938949
3.747460895,59.05914017613927
3.747523026,59.038276955929724
3.747535429,59.017418635089555
3.7475452000000002,58.996565190119384
3.747556782,58.97571659769026
3.747564563,58.95487283464215
3.7476227460000002,58.93403387798253
3.747635155,58.913199704884974
3.747654895,58.892370292687666
3.747689726,58.87154561889212
3.7527933760000005,58.850725661161626
3.7627933760000003,58.543581646975845
3.7727933760000005,58.24144365647618
