velocity_mps,Fx_aero_N,Fy_aero_N,Fz_aero_N
0.009316287989412893,-0.4983456564509732,-0.060194080791550156,1.246378266824522
0.00962709763334616,-0.4857636565153904,-0.043633050240947796,1.237190551828163
0.010020160792193901,-0.47606780021566064,-0.0293279657563995,1.2295747966626136
0.010468164113753222,-0.469612086265673,-0.01959938519101393,1.223455207302197
0.010947610708164789,-0.46754013108668724,-0.016725706453302604,1.218745739919555
0.011438783517373638,-0.4710254930106845,-0.022016851373352624,1.215536625437482
0.01192513619849285,-0.4802179152270316,-0.03513316847595642,1.2142793256616535
0.012392375964080554,-0.49401598424318227,-0.05444639082936772,1.2157789218553698
0.012827786284497378,-0.5107441186641295,-0.07821502764840978,1.2208167146610232
0.01322067142596779,-0.5290593075073995,-0.10474204637816739,1.2292985985624267
0.01356339344404856,-0.5480452856588354,-0.13105866667442662,1.2398134300489885
0.013851596381797459,-0.566685770740286,-0.152938683445485,1.2502203292255565
0.014083283848851639,-0.5836494141899948,-0.16717655574857535,1.2584926592755
0.01425804777849648,-0.5979099658162468,-0.17332216285303956,1.2632680414638944
0.014377422139795006,-0.6096149047947637,-0.17344995558105297,1.264125379541132
0.014445280986005503,-0.6195229084586034,-0.17071667414018074,1.2613534068091594
0.014467166249927848,-0.6277577250608701,-0.16793704101917645,1.2554730179496016
0.014449787813810804,-0.6340151872737096,-0.16696782362158807,1.2471873045924264
0.014401684405808171,-0.6380413594528194,-0.16806527555690934,1.2375998507034547
0.01433379375226213,-0.6394761210755279,-0.16954154381272304,1.2281802084594384
0.014258799525171706,-0.6384222594851212,-0.1691411344874904,1.2204576392282855
0.014189716561808598,-0.6359906337575919,-0.16606144292340097,1.2155727043889244
0.014138825675749755,-0.6337208322163206,-0.16174376397179968,1.2137923898645857
0.014117683876534146,-0.6329328523223748,-0.15893177681303766,1.2144026016635303
0.014137687732874544,-0.634575037003305,-0.1598355356035702,1.2162125458258646
0.014209742509647353,-0.6391218007850097,-0.1649673955693692,1.2181414712586944
0.014343213790397194,-0.6462911358341399,-0.17295394334740363,1.2194523264320316
0.01454523578297753,-0.654989316437104,-0.18096974744245667,1.2197601031896366
0.014819892538283563,-0.6641432953869297,-0.1861151577821104,1.2188366882478148
0.015166742674915561,-0.6734328560372332,-0.18684743347435395,1.2162877227545386
0.0155797942231252,-0.6824724219457905,-0.1831555778224772,1.2112981054552674
0.016048115688023383,-0.6900208577594572,-0.1759842785452566,1.2024987710015576
0.01655763389266394,-0.6949591236140559,-0.1663731869853764,1.1882633017175261
0.01709295854044848,-0.6973476769518594,-0.15467289733992554,1.1675943364900718
0.017638800116470246,-0.6980554006447194,-0.14100890446662445,1.1410016959116953
0.018180992009400047,-0.6975000757934119,-0.12621754411191544,1.1105026873686688
0.018706947036944588,-0.6946287583033397,-0.11159641331690016,1.0787570585844104
0.01920544335354547,-0.6878532448547139,-0.09834001849425977,1.0484570830357622
0.01966609265421088,-0.6771465744717007,-0.08746884555416087,1.0224106409982072
0.020079047314697323,-0.6637256024260603,-0.07932727117937796,1.0035032723795954
0.02043515979484494,-0.6480230413717603,-0.07298135882755934,0.9939783925486552
0.020726324098492736,-0.6300085897803239,-0.06690641245323398,0.9943962818949801
0.02094555852547884,-0.6110989263169079,-0.060508695869104824,1.0033440936460358
0.02108684747438117,-0.5941440134450213,-0.05466710958175554,1.0183337101136993
0.02114530443442065,-0.581700850098622,-0.050726998329096204,1.0367140619214654
0.02111793673861215,-0.5746881195579415,-0.049099689078395514,1.0559897892854728
0.02100452220113881,-0.5722894318966391,-0.048818658226937886,1.0742300968205196
0.020807869127297852,-0.5728883471149376,-0.04824577659158566,1.0903549635952021
0.02053319735384084,-0.5751097933366758,-0.04621052559292849,1.1036006717169011
0.02018734966750868,-0.5784045525880919,-0.04282049819990559,1.1128505902743178
0.01977854747329085,-0.5828481784732072,-0.03936958486471479,1.1170130103672866
0.01931639139147289,-0.588057999582838,-0.0375195603990937,1.1159078306694412
0.018811969516746845,-0.5925632916292002,-0.03844509836453321,1.110316300940821
0.018278020776953115,-0.5946774269671364,-0.04216725766290767,1.1015364164552677
0.017728309155455972,-0.5936563916533981,-0.0474892215588434,1.0912887339262538
0.0171760294572134,-0.5897733340852794,-0.0529073568086771,1.0815833207167374
0.01663257914532864,-0.5839186652847871,-0.05744176888338639,1.0742580159404227
0.0161074888974851,-0.5775487772163155,-0.06061123181592751,1.0706333279292342
0.015608759299774398,-0.5724433661133586,-0.062441142043731294,1.0714080725195272
0.015143020603234374,-0.5700229449443236,-0.06392919172086908,1.0764760311516544
0.01471547286945017,-0.5709708851615954,-0.06712679126692488,1.0847591086731556
0.014329296179474716,-0.5753634647515563,-0.07430659543974934,1.0945426758866095
0.013985020478895827,-0.5828928535570425,-0.0867152387569767,1.104183352246302
0.013680924764500581,-0.5932544656604352,-0.10408719013015276,1.1124337294048472
0.013413955586589558,-0.6065649141351338,-0.12547850674666228,1.1181544178897367
0.01317984676698873,-0.6226272712779273,-0.14968591468771802,1.1201817573300468
0.012972658926234582,-0.6393784508413355,-0.1739336206350184,1.1177738232358239
0.012785094543347406,-0.6526108880650336,-0.19277233845695976,1.111011180397576
0.012609320651028074,-0.6572777394799206,-0.1993611326925408,1.100877109103099
0.012437515049790602,-0.650236025328888,-0.18961056888814226,1.0892298935874227
0.012262965474774984,-0.6331531120353036,-0.16618015335378108,1.078469474119902
0.012081402496457946,-0.6115311820138292,-0.13718435189331987,1.070702760006952
0.011891166281350759,-0.5905774858167243,-0.11081072885613642,1.0668746400979865
0.011692633850661558,-0.5727564653063569,-0.0914479390049789,1.0665878838052105
0.011487727505314767,-0.5575386653407969,-0.07901579555676251,1.0685702993220365
0.011279382202752047,-0.5425160802732298,-0.07070386018963999,1.0714617333921055
0.011071483160567048,-0.5260338683656258,-0.06378513927025731,1.0749293086273866
0.010869340666917984,-0.5089774386818874,-0.057272216457832044,1.0803424298068467
0.010679416194143592,-0.4938811484814161,-0.05159963224556539,1.0900272525571362
0.01050808970993135,-0.4829806237763791,-0.04748316047896887,1.1056451631783482
0.010360567910229025,-0.47692908816046536,-0.04519850067291059,1.127005010514019
0.010240107484217897,-0.4748707732768491,-0.044672373147559494,1.1518803289247512
0.010147020971132759,-0.47600628032114656,-0.046010184034968975,1.176744380206747
0.01007797154977487,-0.48043458589391147,-0.049709155617554096,1.198088487801079
0.010026371691424434,-0.4878389203080625,-0.0561251070591383,1.2136600276358775
0.009983662128991863,-0.49672943845855283,-0.06470790402804585,1.2229850660661048
0.009940495346414176,-0.5057065747670981,-0.07392633528494387,1.2269806749035304
0.009887298057304136,-0.5144641647806198,-0.08197106489689505,1.2269472570407296
