time_s,x_m,y_m,z_m
4.529950617,-4.965786452282528,16.87396556839957,1.5814195247859857
4.529956846,-4.965831865740412,16.854510765080875,1.582361364102154
4.52996366,-4.965593701338941,16.8340306987237,1.5827746657826574
4.529970152,-4.96545313702735,16.813464605754746,1.582935681430211
4.529980216,-4.965261698488389,16.792625405305696,1.5828165921561048
4.529985116,-4.965175127562264,16.771817156277432,1.5829208567441906
4.529990076,-4.965089984388373,16.751433266966565,1.5835013677395555
4.52999559,-4.965060544811487,16.730940192596556,1.5843711375253404
4.530000193,-4.965102623150927,16.71034142679585,1.5849256953166897
4.53000853,-4.965677257275563,16.692535727328764,1.5859601270355788
4.53001416,-4.965524629004555,16.671479192011333,1.5861226260641856
4.5300204200000005,-4.965392029503007,16.65007667830384,1.586021125396492
4.530024712,-4.966103710318281,16.629941870984105,1.5872158687699438
4.53002834,-4.966221173879294,16.609194005710208,1.5878482145824175
4.530031896,-4.966245460330024,16.58839096891068,1.588597669595362
4.530035998,-4.966360756590559,16.567690657818613,1.589326072098787
4.5300405580000005,-4.966470640580466,16.546138181422904,1.5892721602437214
4.530047863,-4.966453617876439,16.524761991445647,1.589490828333862
4.530053971,-4.966723354222055,16.502848795952225,1.589164628077147
4.530072077,-4.966827299817583,16.481705176188907,1.5896615717684115
4.5300876720000005,-4.96686719011054,16.460596724184853,1.5905549571135011
4.530105331000001,-4.966970225892377,16.43930821549105,1.591263970432434
4.532793376,-4.967019846394319,16.424824170379075,1.59147920934646
4.542793376,-4.967069466896262,16.4103401252671,1.591694448260486
4.543443625,-4.967119087398204,16.395856080155127,1.591909687174512
4.543448866,-4.967108847542763,16.351204241196527,1.5918446826702328
4.543455968,-4.966993115031066,16.329324920893757,1.5925010761803864
4.543462058,-4.966849773438098,16.307704831391916,1.5933819365688724
4.543466279,-4.966777949831654,16.286052621425842,1.594327398107614
4.54347634,-4.966639358666492,16.263416765450433,1.594388204788729
4.543481021,-4.966786926349335,16.24085099203374,1.5943807162066497
4.543485861,-4.96562524553281,16.217673593501072,1.5942459925683317
4.5434918810000005,-4.965590427424012,16.194954863215674,1.5945175638898867
4.543495802,-4.965660424805496,16.1728649801002,1.595311269061214
4.5435069640000005,-4.965602922731756,16.150828636280384,1.5962446708419131
4.543511615,-4.965526988399203,16.128428000598436,1.596968988438343
4.543516791,-4.9655299632266034,16.105327485225008,1.5971128609489185
4.548711432,-4.965335275020782,16.082198699646884,1.5971546097763862
4.5521956480000005,-4.96530867984777,16.05872115917208,1.597050024543914
4.552793376,-4.965306343477415,16.05664809706004,1.5970946839050897
4.562793376,-4.96530400710706,16.054575034947998,1.597139343266265
4.572793376,-4.9653016707367055,16.05250197283596,1.5971840026274406
4.582793376,-4.9652993343663505,16.05042891072392,1.597228661988616
4.592793376,-4.9652969979959956,16.04835584861188,1.5972733213497916
4.602793376,-4.96529466162564,16.046282786499837,1.597317980710967
4.612793376,-4.965292325255285,16.044209724387798,1.5973626400721426
4.622793376,-4.96528998888493,16.04213666227576,1.597407299433318
4.6327933759999995,-4.965287652514575,16.04006360016372,1.5974519587944935
4.642793376,-4.96528531614422,16.037990538051677,1.597496618155669
4.644928086,-4.965282979773865,16.035917475939637,1.5975412775168445
4.644932959,-4.965342877071242,16.013189439265442,1.5983114767007136
4.644939203,-4.965355610384463,15.990184883042648,1.599253305094572
4.644944553,-4.965510347866768,15.967101447087057,1.5997577784747363
4.644949232,-4.965683827485725,15.943560324495502,1.5997927858398324
4.6449597570000005,-4.964994128094962,15.91964666743566,1.599451966956874
4.644966051,-4.96506457481917,15.896046862379643,1.5995604699717454
4.644971905,-4.964841008896959,15.872725896164416,1.600289669424671
4.644976389,-4.964921723644192,15.84961102052304,1.6012902868938972
4.6449799800000005,-4.964897816648966,15.82638823335406,1.602114941167591
4.6449827290000005,-4.964816967139583,15.802662613524138,1.6025426434363383
4.6450118840000005,-4.964830812765298,15.778318138704924,1.6023272003289029
4.6450175,-4.964846559737756,15.75407757480164,1.6022649335080452
4.64502788,-4.964899224596739,15.730162477977046,1.6025680450530446
4.645030911,-4.964770338796551,15.70649958960446,1.603328008534922
4.645035312,-4.964819919620892,15.682905527482747,1.6043725269748412
4.645043354,-4.964828144239568,15.659069177937,1.6050384625416585
4.645048549,-4.965039157969634,15.63480303947296,1.6052691008789608
4.645053407,-4.9651357598696695,15.610073506982458,1.6051000189854656
4.64505828,-4.965383724028702,15.585848430151096,1.6049369128652589
4.6450635590000005,-4.965521178953413,15.561608566742237,1.6054622236067204
4.645076138,-4.965557192565152,15.537590608347504,1.606573561118289
4.645080754,-4.96540047543653,15.513417121164304,1.6073814594088394
4.645086202,-4.965254810884467,15.489005733309126,1.6079754900903538
4.645092247,-4.965316194270087,15.464158646307403,1.607994806847846
4.645095496000001,-4.965694385497391,15.439247618978932,1.6076856987360293
4.645099083,-4.965861280122351,15.414503966055712,1.6079086675895211
4.652793376,-4.965857724344556,15.402084036945901,1.6081767481295417
4.662214878,-4.965854168566759,15.38966410783609,1.6084448286695625
4.662247385,-4.965646261263852,15.365123465060613,1.6095230370494842
4.662793376,-4.965644305420073,15.353295756004345,1.609988124741999
4.666738626,-4.965642349576295,15.341468046948076,1.610453212434514
4.66674878,-4.965459094249735,15.315400517295805,1.610723820790304
4.666756108,-4.9657252293325245,15.290224324962187,1.610982320665476
4.666790166,-4.965862255434187,15.264813356541923,1.610800818856261
4.666798937,-4.965944810846367,15.23945440860449,1.6111911896832942
4.666859628,-4.965869746250439,15.21431625640012,1.612030429880312
4.671853583,-4.965809920169303,15.189350290411912,1.613219330379705
4.671870936,-4.965692310117342,15.16399473541902,1.6140117713387154
4.6727933759999996,-4.965765710156019,15.151187613375619,1.6141137946301467
4.679694976,-4.965839110194695,15.138380491332216,1.6142158179215778
4.67974665,-4.966055509331119,15.112523940965454,1.6142690166579086
4.682793376,-4.966076717220627,15.103887552493473,1.6142589623313135
4.692793376,-4.966097925110135,15.095251164021493,1.6142489080047187
4.694303057,-4.966119132999642,15.086614775549512,1.6142388536781236
4.694320665,-4.96611858018765,15.061082833595142,1.6148269763730043
4.694350265,-4.966152885567491,15.035636245541276,1.6159125069658435
4.694368157,-4.966149573933844,15.010066355875894,1.6164771661306594
4.702793376,-4.966145544001104,14.997043775447096,1.6167916889694598
4.70659266,-4.966141514068363,14.984021195018297,1.61710621180826
4.706620431,-4.966430612032485,14.957771405585431,1.6172322782522937
4.706641859,-4.966692151838202,14.931517584137424,1.617127556516074
4.7067102290000005,-4.966812537482109,14.905129161593994,1.6173213248103706
4.7123053530000005,-4.964684724426898,14.878448340634828,1.6182721854218234
4.712793376,-4.964684481049717,14.87683397778148,1.6183295652799898
4.722793376,-4.964684237672536,14.875219614928135,1.6183869451381565
4.732793376,-4.9646839942953545,14.873605252074789,1.618444324996323
4.742793376,-4.964683750918174,14.871990889221442,1.6185017048544894
4.752793376,-4.964683507540992,14.870376526368094,1.618559084712656
4.762793376,-4.964683264163812,14.868762163514749,1.6186164645708225
4.772793376,-4.96468302078663,14.867147800661403,1.618673844428989
4.782793376,-4.964682777409449,14.865533437808056,1.6187312242871554
4.792793376,-4.964682534032268,14.863919074954708,1.618788604145322
4.802793376,-4.9646822906550865,14.862304712101363,1.6188459840034886
4.812793376,-4.964682047277906,14.860690349248017,1.618903363861655
4.822793376,-4.964681803900724,14.85907598639467,1.6189607437198217
4.832793376,-4.964681560523544,14.857461623541322,1.6190181235779881
4.842793376,-4.964681317146362,14.855847260687977,1.6190755034361546
4.852793376,-4.9646810737691816,14.854232897834631,1.6191328832943213
4.854664264,-4.964680830392,14.852618534981284,1.6191902631524877
4.854667289,-4.964599458032305,14.826470631004764,1.6200873752380234
4.854671522,-4.964589096592626,14.800072105510326,1.6205456861304273
4.854675086,-4.964751695967988,14.773205082377904,1.6206819419926362
4.854678322,-4.964896799544034,14.746314767636855,1.6202823242295477
4.854697956,-4.96495620271534,14.719673810493656,1.6210669982771015
4.854703609,-4.96491567610417,14.693372118266891,1.6216874560095909
4.8547083440000005,-4.964843991761698,14.66669546542735,1.6227342313516773
4.854713163,-4.964767789371771,14.64033478614119,1.6234794577189695
4.854717208,-4.96484695490893,14.6135325820131,1.6235090800620555
4.854721282,-4.964938050038755,14.586300882527125,1.6235073850118729
4.854724463,-4.96517101344916,14.558632887961377,1.6236852089778446
4.854727458,-4.965338047725623,14.5315672499337,1.6243781646824131
4.854732172,-4.965436437186938,14.504824546185205,1.6254789434483785
4.85473859,-4.965569722552337,14.477912440226731,1.6267744874654122
4.854744974,-4.965571085415193,14.45079079224094,1.627422199908695
4.854750011,-4.965709828052967,14.423182970737198,1.6276392635809536
4.854754582,-4.966055875135834,14.395483178333889,1.6277446240633866
4.8547631430000004,-4.966036975409153,14.367770103800453,1.6277630417925668
4.854768061000001,-4.966184887173468,14.340459938517744,1.6288156543009955
4.854771994,-4.966351649415765,14.313144688750809,1.6300138733802851
4.854776441,-4.966530058225836,14.285624058930388,1.6311700717618651
4.854789233,-4.966706176984329,14.257752091041189,1.6317554926393358
4.854806813000001,-4.9668767724546905,14.229649057495829,1.6319970905930952
4.85481126,-4.967137417772525,14.201701687515502,1.6321462481708828
4.854814923,-4.967363011157227,14.173655818602873,1.6326589169362855
4.854820478,-4.967459507530568,14.14610309844544,1.633853244416078
4.854830469,-4.967543642456947,14.118326107789578,1.635060617965422
4.854834250000001,-4.967780693970037,14.090149025107095,1.6360275565155789
4.8548393,-4.967932110808634,14.061966215322322,1.6364549189222803
4.8548578110000005,-4.968313767030796,14.033304528412682,1.6365225080564056
4.854861244,-4.968676990230604,14.004787959834662,1.6367141270665166
4.854869444,-4.968787293602997,13.97622228077773,1.6376841338094827
4.854874542,-4.968889035170262,13.948207291271569,1.6388618150127732
4.854879423,-4.968955441263792,13.919945673801651,1.6401711526576064
4.854883319,-4.969161370947801,13.891254626780809,1.640938162704449
4.854888305,-4.969412786155166,13.8625204291325,1.6413669790570282
4.854893567,-4.9699051629992494,13.83352179579714,1.641386862382778
4.854903731,-4.97014487186019,13.804499795613523,1.6418269044811924
4.85490902,-4.970252777040079,13.775722676478766,1.6430311023720718
4.85491857,-4.970514709307133,13.747120253119936,1.6442041739779156
4.854922138,-4.9705683790837005,13.718337079469087,1.6451669172200838
4.859302158,-4.970752767415283,13.689232627405666,1.645707489545869
4.85930589,-4.970984463656049,13.659715264167549,1.6461391628993696
4.859323044,-4.971189874610621,13.630038140933804,1.6465073028159194
4.862793376,-4.971424443198923,13.615811063532032,1.646475540102688
4.871225677,-4.971659011787224,13.60158398613026,1.646443777389457
4.871231553,-4.971670856716559,13.57198805534614,1.648010623450024
4.871237451,-4.971840604385097,13.542509349803227,1.6492553950639717
4.871242422,-4.971968566411616,13.51312356627172,1.6502100028562712
4.872793376,-4.972140518603896,13.498610452714834,1.6502787472845444
4.87479025,-4.972312470796177,13.484097339157948,1.6503474917128176
4.8793577070000005,-4.972524204798976,13.453984000996732,1.650269377272824
4.8827933759999995,-4.972587594339142,13.443944647547065,1.650498918461813
4.892793376,-4.972650983879308,13.433905294097398,1.6507284596508023
4.898501058,-4.972714373419474,13.423865940647731,1.6509580008397913
4.902793376,-4.9727273205427025,13.408970839818574,1.6513620228837307
4.903300048,-4.972740267665932,13.394075738989416,1.65176604492767
4.903305743,-4.972841346723203,13.364528152390218,1.653023121605438
4.903312677,-4.972945401081873,13.334795065447873,1.6541653464473332
4.903317478,-4.973226123025245,13.305070965423653,1.654974586699745
4.903323018,-4.973448726531736,13.274677533313254,1.6552770249579911
4.90332788,-4.973518523034568,13.244260659579284,1.6553780051875653
4.910881365,-4.973776430553512,13.213902038193028,1.6557679176393432
4.910887722,-4.973771639328231,13.183764831070537,1.656867427370512
4.910891596,-4.973813537311594,13.153581037095613,1.6580808704568604
4.912793376,-4.973852384975511,13.138403450686432,1.658638525034711
4.915101699,-4.973891232639428,13.123225864277254,1.6591961796125618
4.9227933759999996,-4.973894944832398,13.121203419183963,1.6592388001274945
4.932793376,-4.973898657025367,13.119180974090671,1.659281420642427
4.942793376,-4.973902369218337,13.11715852899738,1.6593240411573595
4.952793376,-4.9739060814113065,13.11513608390409,1.659366661672292
4.962793376,-4.9739097936042755,13.1131136388108,1.6594092821872246
4.972793376,-4.9739135057972454,13.111091193717508,1.659451902702157
4.982793376,-4.973917217990215,13.109068748624217,1.6594945232170897
4.992793376,-4.973920930183184,13.107046303530927,1.659537143732022
5.002793376,-4.973924642376154,13.105023858437637,1.6595797642469547
5.012793376,-4.973928354569124,13.103001413344344,1.6596223847618872
5.022793376,-4.973932066762093,13.100978968251054,1.6596650052768198
5.032793376,-4.973935778955063,13.098956523157764,1.6597076257917522
5.042793376,-4.973939491148033,13.096934078064473,1.6597502463066849
5.052793376,-4.973943203341002,13.094911632971181,1.6597928668216173
5.060609355,-4.973946915533972,13.09288918787789,1.65983548733655
5.060612291,-4.974182204676311,13.062295409672204,1.6598324272853051
