angle_of_attack_deg,CL,CD,CL_CD,velocity_mps
32.79150592360472,0.6136240477911826,0.9927753702405999,0.6180895156996615,7.555844756919778
32.57015321303538,0.6217927721390138,0.9926004867715645,0.626428034667573,7.610967061588724
32.36885258074481,0.6295774000054,0.9916960362553198,0.634849164449696,7.666565689950065
32.18596173789326,0.6361256833073011,0.9896479451084201,0.6427797748187797,7.722583889596846
32.0193895506239,0.640978446412711,0.9863492993820099,0.6498493452711546,7.778973710071857
31.86637336145611,0.6439870482320608,0.9817314960289967,0.6559706506679948,7.835686451072761
31.723523513896232,0.6451601210143127,0.9756633670581758,0.6612527873819235,7.892691687680057
31.586948147179285,0.644603275319147,0.9680132809661758,0.6659033383045131,7.950012563744144
31.45233218809461,0.6425337219758852,0.9587365662039047,0.6701879792895691,8.007705512611757
31.315060756169473,0.639274044443308,0.9479369724198581,0.6743845456420154,8.065807714108516
31.170412737353402,0.6352017158491541,0.9358686748652124,0.678729540701808,8.124356177378308
31.013753859912654,0.6307001278400141,0.9228955574860407,0.6833927444155785,8.18343719779215
30.84070340478801,0.6261384594140565,0.9094628515684433,0.688470626737025,8.243155430717314
30.647261806874777,0.6218654695647413,0.8960780653226784,0.6939858184566912,8.303582553857819
30.429914699575978,0.6181995218382608,0.8832765813833658,0.699893481687641,8.364775528250135
30.185760346998034,0.6154214487446532,0.8715839850837511,0.7060954070706231,8.426795385897826
29.91267910278664,0.6137731564617495,0.8614800952688418,0.7124635378481925,8.489679170100999
29.60955604627693,0.6134499893759824,0.8533483620591225,0.7188740456418219,8.55342039531588
29.276569837902,0.6145798628028641,0.84740258471679,0.7252513432060599,8.617986945668434
28.915538460640814,0.6171897524405379,0.8435935404091233,0.7316198179285294,8.683360313530494
28.53030367458736,0.621140306165695,0.8415603269386026,0.7380817349417106,8.749515492297597
28.12713565250181,0.6259871157366749,0.8407384923426707,0.7445681641049314,8.816290210563325
27.714763711879616,0.630852052109978,0.8405698963143051,0.750505169023255,8.883255254565372
27.30324353430874,0.6345444572830397,0.8406079756992089,0.7548637124867599,8.949737486559266
26.901968442312036,0.6359776545230174,0.8404781487550541,0.7566855312827504,9.015002510050458
26.518396903594528,0.6345746383144653,0.8398094833723764,0.7556173761761816,9.078466653392546
26.158028370819903,0.630415126592481,0.8381993354683046,0.7521064500003618,9.139827271011953
25.824743099257645,0.6241370077892227,0.8352613176017651,0.747235619123991,9.19906490212425
25.520849755799784,0.6166430862417462,0.8307667535765089,0.7422577800403212,9.256341839959505
25.246939416481627,0.6087623759614639,0.8247500409615681,0.7381174243422596,9.311882566054237
25.001923332246513,0.6011055087019501,0.8174933037593802,0.7353032813075413,9.365851065262571
24.78335694752909,0.5941070930029818,0.8094469686555589,0.7339666661412332,9.418274094137605
24.587852358944627,0.5880854019718923,0.8011394137953806,0.7340612530659507,9.469125774351113
24.41144566537101,0.5832693191768067,0.7930963001845442,0.7354331611941088,9.518503668418061
24.249905141924355,0.5798159989012093,0.7857881620634032,0.7378782563711969,9.566731982667358
24.098985153386373,0.5778262834590868,0.7796071962791007,0.7411761797687189,9.614337533980885
23.95465717250801,0.577354673496772,0.7748611399782125,0.7451072762692177,9.661924104082935
23.813340350020667,0.5784042644686789,0.7717647698714032,0.749456682979073,9.710030161631252
23.67212188166806,0.5808968212024553,0.7704107298450745,0.7540092559698858,9.759065479963697
23.528984635664955,0.5846170114515236,0.770716061622307,0.7585374699732926,9.809345680597223
23.383059123317256,0.5891426791341695,0.7723586735135118,0.762783793769489,9.861136247404096
23.234859438305804,0.5938302950910618,0.774769364556883,0.766460733033665,9.914568818058488
23.086312089029896,0.5979572487102024,0.7772680461159741,0.7693063566647811,9.969498620248654
22.94026523323002,0.6009555081881428,0.7792536498834849,0.7711937034587227,10.025573601380694
22.79961918722879,0.6025250566818381,0.7802247318881492,0.7722455237005255,10.082515377314365
22.666738251278783,0.6025865981741306,0.7796776942299354,0.7728662787621682,10.140318948372185
22.543358043404467,0.6012115046693526,0.7771283324412662,0.7736322040658803,10.199233286616293
22.430652963655973,0.5985722165921424,0.77227024470448,0.7750812888309835,10.259553726417725
22.329252656265094,0.5948811735018796,0.7651223320669835,0.7774981183649762,10.321294206852507
22.2391809494388,0.5903630971742702,0.7560715090254253,0.7808297100554235,10.38397404318615
22.15981768732142,0.5852721406651767,0.7457621540774323,0.7847973210552909,10.44670368531783
22.090010325271727,0.5798808049427862,0.7348971979015406,0.7890638399463429,10.508476899732111
22.028267674425784,0.5744299469198978,0.7240956525230269,0.7933067197925721,10.5685227836873
21.972912612147603,0.5691010170225688,0.7138651150790102,0.7972108525835218,10.626486167803957
21.92218781762359,0.5640399746872173,0.7046550162427528,0.800448392028626,10.682210055200068
