x,z
-0.0930352116130759,1.5049626115000327
-0.0889543525838014,1.5058580561593131
-0.0849341805282659,1.5066799629654697
-0.0809857107092396,1.5074761585121084
-0.0772546123035847,1.5084006676211057
-0.0736879766961185,1.509208077068523
-0.0701262686050138,1.510076476565338
-0.0667339896655952,1.5107467399885617
-0.0635029098926431,1.511628979041575
-0.0603735519326702,1.5125055859562972
-0.0573212849402765,1.513250287129646
-0.0544691317041999,1.5138912821410502
-0.0516912996643202,1.5148142552175978
-0.0490094056411343,1.5154534784891185
-0.0464830777224561,1.5162877910335353
-0.0439951933898248,1.5169088003449482
-0.0417184145050667,1.5177232479675986
-0.0393878490160262,1.518270804099391
-0.0372931977758939,1.5190622146789805
-0.0352302013003464,1.5197093003732391
-0.0333497041909261,1.5203541266478342
-0.0314562161380248,1.5207898572264709
-0.0297640353304957,1.5215290919354365
-0.0280860822433299,1.522112691708972
-0.0265741809580552,1.5224973281911802
-0.0250106554937363,1.5232182535163838
-0.0235961521656467,1.5237831661409338
-0.0224735345146656,1.524055689740699
-0.0210879734155318,1.5249210705380112
-0.0199470585320155,1.5254587783524312
-0.0188836371316452,1.5258528591874596
-0.0178849433514174,1.5265072197908502
-0.0169350432144521,1.5270925986315331
-0.0161809651841801,1.5276156615782277
-0.015458390839004,1.527865800698165
-0.014585716107857,1.528639824937849
-0.0138659068652934,1.5290914847275554
-0.0132917323644724,1.5295792053101525
-0.0127203686503793,1.5300483197853898
-0.0122109140260563,1.5303390980666929
-0.0117373168902803,1.5309246537377343
-0.0113086784247711,1.5313556117840372
-0.0109576648925137,1.5317775573446508
-0.0105138567084398,1.5321529813425008
-0.0102471906035899,1.532421410002543
-0.0099645723781548,1.5327921922805154
-0.0097539823242103,1.5332466314511493
-0.0094841716585408,1.5336200443459729
-0.0093109055817046,1.5339531250824143
-0.0091179578727279,1.5342495861685586
-0.0088942567404832,1.5345521082457725
-0.00875027133683,1.5347238716029608
-0.0086255972636132,1.5349093484174778
-0.0085724482191728,1.5353871981409375
-0.0083322551537917,1.535673435155425
-0.0082916696398795,1.5359123729835569
-0.008265435270336,1.5361401557246266
-0.0081891924535586,1.536276078575307
-0.0080828117952708,1.536452243188905
-0.0080338073836648,1.5366666693620872
-0.0078420573466753,1.536895433650445
-0.0077870727664898,1.537217606895522
-0.0077214265306254,1.5373884763035546
-0.0076400994920662,1.5375718675301078
-0.0076019890466356,1.537737356438012
-0.0074361458329381,1.5377055322470357
-0.0073786085819754,1.5378993402369898
-0.0074097912263859,1.539287282341379
-0.0073300922416356,1.5394159798901117
-0.0072179847937535,1.5395565529136062
-0.0071173068624107,1.539654197809017
-0.0069209366054583,1.5386364462930189
-0.0067934104811242,1.5387286701015124
-0.0067331380526442,1.538824611450383
-0.0065704202691436,1.5387829906530088
-0.006527067056399,1.539012909962996
-0.0063410741617767,1.5391066684345631
-0.0062231540026152,1.539206388821109
-0.0060514358103061,1.5393055206625017
-0.0057893396827829,1.539230377834411
-0.005607391095041,1.5392959782429294
-0.0054274500218178,1.5393780758809883
-0.0053314516584889,1.5396250656913475
-0.0050482029701793,1.5395051508150464
-0.0049343874703839,1.5397126720830043
-0.0047144531796993,1.5397931872995132
-0.0044732623801824,1.539840779419731
-0.0042139654109067,1.5398934364678334
-0.0040330532750902,1.5399290232882896
-0.0038307806679124,1.539966116974114
-0.0035992981406632,1.5399709575634704
-0.0034058124963137,1.5399983609027454
-0.0031846693534647,1.5400200232598238
-0.0029285980127956,1.5398443282045475
-0.0026435616599505,1.539787213837643
-0.0024511287607016,1.5399362054649142
-0.0022265006132987,1.5398898525598066
-0.001989166385839,1.539793738969678
-0.0017465055329262,1.5397197389466388
-0.0015203015717441,1.539452523786641
-0.0013382014146392,1.539517702621463
-0.001026029474267,1.5393721603835069
-0.0008393567819604,1.5392523352841638
-0.0005969861151069,1.5391309703548597
-0.0003817556653591,1.53897965771659
0.0003386375978625,1.539469592560471
0.0004782643311355,1.5393521481000936
0.0007028141865676,1.539198920866368
0.0009135903713454,1.5390240749457729
0.0010674575835436,1.53885066255711
0.0012149493581721,1.5386926268744896
0.0014202971710822,1.538522648201588
0.0016232307282277,1.5383499752969378
0.0012897396410171,1.5373185742214592
0.0014476438295494,1.5371577497268465
0.0015935123762199,1.5369672333052922
0.0017223521257763,1.536784907143412
0.0017467599943826,1.536644643789619
0.0018617936331884,1.536451074129977
0.0019597108348442,1.536284415989882
0.0019897143953952,1.5361401353602568
0.002090478183654,1.535962661479306
0.0021753206266502,1.535789146836584
0.0022519547419621,1.5356288215565208
0.0022489671134666,1.5354847810338228
0.0023105285293617,1.53531387270014
0.0023479503675132,1.5351489369318918
0.0023664454224339,1.5350046595129212
0.0023484555777088,1.534845733280682
0.0023639645755867,1.5346602389370625
0.0023876935390852,1.534515693452965
0.0022865437456422,1.5343650958272252
0.0023006712013445,1.5341802755648666
0.0022680068363294,1.5340365205006448
0.0022262791456621,1.5338897693692015
0.002168876408839,1.5337621271248834
0.0021730161656123,1.533592331877259
0.0020890153591103,1.5334526685157193
0.0019795059166306,1.533348560215522
0.0019045549680669,1.5331932528871588
0.0017795764810699,1.5330343674173632
0.0016631613186743,1.5329273986838463
0.0015087334207746,1.532816157074503
0.0014458161759949,1.5327026715396883
0.0013161134293619,1.532603435680154
0.001185647508836,1.5325282716211035
0.0010557035449542,1.532451328120229
0.0009531034978956,1.53233662094586
0.0007790620592259,1.5322642822476158
0.0005924500546282,1.5321997148239006
0.0004819631972829,1.5321144692320037
0.0002998815618365,1.532042841815093
0.0001301184686112,1.5319922336181646
-4.22576587614e-05,1.531931159255365
-0.0001353488956403,1.5318350086471482
-0.0003519455798446,1.5317979551781948
-0.0005602079568518,1.531739034164142
-0.0007224555544135,1.5316718756746528
-0.0009088097145458,1.5316007857518923
-0.0011425938493304,1.53156136499306
-0.001361797029624,1.531538625702339
-0.0014873918009462,1.5314646801378735
-0.0016974574821384,1.5314374160178577
-0.0019207209834352,1.5314492662515096
-0.00212756475104,1.5314120718402473
-0.0022578329802761,1.5313915340283757
-0.0024783209759859,1.531434295447112
-0.0027251131792764,1.5314644989791149
-0.0028711590395056,1.531465456104106
-0.0030551120228582,1.5314937386924383
-0.0032985342335492,1.5315932820499871
-0.0035150933078174,1.5316461375116013
-0.0036331545043508,1.5316651769541691
-0.0038111006343651,1.5317576950632368
-0.0040239873422054,1.5318515951034677
-0.0041722573808251,1.5318951836169694
-0.0042416767197108,1.5319401076745245
-0.0043712498801888,1.532008582196054
-0.0045099750072548,1.532078229948575
-0.0045207628369874,1.532124285844826
-0.004586434559852,1.5321547991637885
-0.0046965582728241,1.5322229575782549
-0.0047607385640594,1.5323091439756955
-0.0045498223196988,1.5332423511523885
-0.0045959885235203,1.5333083083284558
-0.0046306938646602,1.5333839283843402
-0.0045437629673143,1.5334135598226812
-0.0044974301875911,1.5334397626378953
-0.0045123597124175,1.5335014429408171
-0.0045165742030187,1.5335571256597964
-0.0044213940077259,1.5335874723288534
-0.004412036881928,1.5336357733224963
-0.0041714085020611,1.5336273924470452
-0.0041009058138129,1.533663620782422
-0.0040108018826948,1.533673110728382
-0.0039750705643584,1.5337314946844791
-0.0038839174642095,1.5337578752899008
-0.0037572019776558,1.5337755521490442
-0.0037064831131705,1.5338041147743926
-0.0036480552337558,1.5338616374559892
-0.0035627059600946,1.5338499575141562
-0.003924373920637,1.5330032440878238
-0.0039115195771719,1.5330383774447178
-0.0038380985295107,1.533065320291456
-0.0037847624063077,1.5330661656880296
-0.0037220730069572,1.533097017975118
-0.0036585054845211,1.533147708075146
-0.0035789484964363,1.533140821967212
-0.0034618291458439,1.533156764121459
-0.0033933402959651,1.5331863884203347
-0.0033511017511586,1.5332070813491865
-0.0032676283893261,1.5332308672100017
-0.003207332035331,1.5332308982837917
-0.0031652536196985,1.533257901470108
-0.0030677366030762,1.5332844433527433
-0.0029933543173836,1.5332803631996077
-0.00294486986191,1.5333010136160132
-0.0028774026084887,1.533346093759134
-0.0028284386253581,1.5333463705979211
-0.0027702823290668,1.5333790384407595
-0.0027479136985382,1.533403391112606
-0.0027221757717822,1.5334178271600276
-0.0026596281059024,1.533453254345955
-0.0026457451878207,1.5334616984157408
-0.002637252465915,1.5334687508223657
-0.002593378590494,1.5334786553286843
-0.0025484763064662,1.5334608957566012
-0.0025704140205943,1.5334755788329115
-0.0025033191600791,1.5334621608511636
-0.0024514211901558,1.5334253563898423
-0.0024356803314377,1.533375510089949
-0.0024323924087913,1.5333528705450876
-0.0024004894238782,1.5332576660366846
-0.0023725960649209,1.533153107409549
-0.0023758111798621,1.5331238939619898
-0.0023503144966694,1.5330200846865587
-0.0023169489264875,1.5329025286114593
-0.0019676107944202,1.5332067431900314
-0.0019705536468563,1.5331246172817945
-0.0019442159164484,1.5329920336690552
-0.0018988504284323,1.5328417768794038
-0.0019255857573217,1.532772701300531
-0.0019323924203684,1.532662729237945
-0.0018891598074132,1.5325387676616042
-0.0019056167848088,1.5324829587740276
-0.001925177039328,1.5323897161109192
-0.001884533962269,1.532278468639715
-0.0018887968009903,1.5322112871269369
-0.0019286051117432,1.5321514998092045
-0.0019826577325448,1.5320883422580336
-0.0020074010816403,1.5320260326834385
-0.0020751841378541,1.5320178478517763
-0.0021619242353269,1.5319754811913546
-0.0021913943655552,1.5319559588601188
-0.0019976424459842,1.531906043769664
-0.0021026218645989,1.5319078288085988
-0.0021641376977903,1.5319346710352362
-0.0021934734206099,1.5319634811879497
-0.0022688847891721,1.5320060748989472
-0.0023087585485003,1.5320589109610931
-0.0022565847666526,1.5321319338288846
-0.0021881890722166,1.5321915991388808
-0.0021331051914965,1.53225920459946
-0.0019988400085449,1.532374255082655
-0.0018344911851022,1.5324331575580477
-0.0015633842099523,1.532499066194442
-0.0013324030566545,1.5325923330093714
-0.0008694571993582,1.5326723159525737
-0.0003064762213978,1.532755616804934
0.0003189749823418,1.5328462542747292
0.0010787418003104,1.532944426988847
0.0020045487861612,1.533123696829575
0.0032038560989217,1.533068762149274
0.0044876316956744,1.53322053082829
0.0060674695873207,1.5333227029728556
0.0078523575019914,1.5333510648422362
0.0099408791659215,1.533321716658896
0.0120463247557093,1.5337295917372662
0.014872747449326,1.5339506055420815
0.0180762146460729,1.5338151493187175
0.0213316914489263,1.535008921134316
0.0254167229059772,1.535374485404739
0.0295753138273736,1.5354838374695654
0.0345032069281031,1.5358245330157827
0.0394681915115011,1.5356247996645478
0.0452118797208837,1.5354782646044989
0.0511206986457118,1.535411927227469
0.0579804898182298,1.5355623427085894
0.0654035160897951,1.5357032554170118
0.0736186166437809,1.5357673820333615
0.0824703330343133,1.5358676704318337
0.0919403307224982,1.536109220221941
0.1022291372848052,1.5362425693846646
0.1133765788401708,1.5362915551148824
0.1253110882127288,1.536479042270742
0.1379525553420096,1.5366196380013948
0.1516098816009524,1.5366168151227972
0.1660739770026938,1.5366600968897688
0.1815944717034809,1.5366325590449583
0.19802500424291,1.5365834201531936
0.2154493969974904,1.5363704780879808
0.2338773800916046,1.536225086311624
0.2528431729746404,1.535716253429938
0.2733770184003811,1.535328466531359
0.2950788084834687,1.5349706270359769
0.3177032300672586,1.534526926914612
0.3414411101436652,1.5341382711197502
0.3663291776729012,1.53354190042867
0.3922490760875992,1.5329188500557338
0.4191603642496569,1.5323863003907738
0.4472272174730608,1.531809014012916
0.4764651784510201,1.5310828113211763
0.5066823539436944,1.5304060279186271
0.5378711855439738,1.5298007676534549
0.570177409919401,1.5289842273632015
0.6035152325331581,1.5281720517370974
0.6378929212834942,1.5272872519009453
0.6729995904207567,1.5264902281076602
0.7092469932420333,1.525698356507755
0.7461602461079353,1.5249680376567276
0.7838926375148474,1.5244067971055348
0.8223558158402539,1.5237387290903452
0.8617385532367058,1.523152509875859
0.9020508806988998,1.5227655525585004
0.9426097850098296,1.5223545809224135
0.9834463636488454,1.521649085191255
1.0248799665635602,1.5213491992062842
1.0662670342885974,1.521352783782724
1.107326802728079,1.5207648505214837
1.1494460576706649,1.5209624331582834
1.191531367988402,1.5212279541937308
1.2335956278247215,1.5216860842736653
1.2760730814119714,1.522447538664102
1.3182522209726997,1.5232019583620893
1.359872830161749,1.5243317723036418
1.4010392439226094,1.5259224815176489
1.4420800271562464,1.527198051813864
1.4826151477496992,1.528597406576076
1.52188903360226,1.5307891832912848
1.560921257337489,1.5331335380292317
1.600380375787715,1.5362850957537932
1.6378818638421635,1.5390667313488726
1.674387190261283,1.542209585873343
1.7098736962181469,1.54574864648105
1.744658357752018,1.5494618714054305
1.7775004038786468,1.5531644261502549
1.8097619465481187,1.557289853189641
1.8403398082178155,1.5623415666176763
1.8697661305730724,1.5671882441813416
1.8976256091209107,1.5725147116900928
1.9240545756081568,1.578042572547261
1.9488024947406517,1.5838023760495408
1.971346377546484,1.5897051208565145
1.992399410926544,1.5953002301103565
2.011762767314187,1.602185132826384
2.029305436161305,1.609096650433715
2.044769422579591,1.6158536789733389
2.058148845197936,1.6235188573638633
2.0704576255253406,1.6304062781755233
2.079789943155505,1.6377692718401862
2.086197843956024,1.6458056835949213
2.0915311811384685,1.6528598897710784
2.0940133161487045,1.6606985558895389
2.0943717240373925,1.6679340348997866
2.092152163313421,1.6751702674711342
2.0875577451357907,1.6825599923684784
2.0817689254641976,1.6892042673319965
2.0725288313643744,1.6961277142711912
2.0606130311984447,1.7031036749690946
2.046283455185424,1.710007416161513
2.029310067833832,1.7166566644914862
2.0102350856118445,1.723062182090088
1.987091040313838,1.7295619081100146
1.96258900569646,1.7358349303491598
1.9358274177293344,1.741701768678459
1.906736269934301,1.7472653090028678
1.8751190676885103,1.7525528714942784
1.841104648883353,1.757439208367938
1.804926794234496,1.7623541237282034
1.766312859150433,1.766750482365883
1.7255460063267674,1.7707415970459708
1.6826169457080224,1.7744614004103094
1.63736038159761,1.7779780474651097
1.5900227098709712,1.7810640798863882
1.540645272455266,1.7837222514156224
1.4895679939338382,1.7859543952818953
1.4362412784607792,1.7879697697574397
1.3809092301551662,1.78961170661108
1.3240674649035449,1.7908384081177453
1.2643418083053717,1.7921420663968848
1.204157019020658,1.7925221461325225
1.1420460852996668,1.7925701672954857
1.0790779291183383,1.79228937080742
1.014445288528781,1.791675715399497
0.9479584759888257,1.7907734137007911
0.8803834972173399,1.7895779504473612
0.8114263616844087,1.7880296839179977
0.7414027478949602,1.78620299731953
0.6702508505057454,1.7838961657322352
0.598071687750818,1.7814100372438249
0.5250345725039988,1.7789014781589352
0.4511994444439259,1.7756995757371097
0.3766352394616445,1.7723932773292463
0.3013646031945107,1.7689130541306672
0.2253510870370575,1.7653158366153432
0.1487226712932307,1.7619642418129369
0.0721735530801936,1.757382677269788
-0.0052751697651881,1.7532112753584506
-0.0825095173733697,1.7485594587381872
-0.1600772776309793,1.7441859370006183
-0.2377944727892115,1.7393452729730323
-0.3152662375308451,1.7345376017926863
-0.3927847131491809,1.7295365190653589
-0.4705810599788221,1.7245384304761515
-0.5475428511788453,1.7194847413523868
-0.6241191448920385,1.714271374547619
-0.7000763219599532,1.7091878889693308
-0.7755993933898885,1.70398376147832
-0.8507895968415247,1.6985609355363316
-0.9242672532538468,1.693078024798179
-0.9973669340873672,1.6876978250213008
-1.069349730973595,1.6824514444552858
-1.1398964808440348,1.6770066765186906
-1.2094639718035296,1.6714458316129432
-1.2775827246883904,1.6659586813809188
-1.3446027955265507,1.6600936351359028
-1.4099584122313653,1.6544883557358507
-1.473667153808375,1.6487577894748775
-1.5358499031791486,1.6429672898700658
-1.596142312351663,1.637363359501507
-1.65479121471277,1.631785127561269
-1.7112283819462015,1.6260325902684185
-1.765801173285927,1.6200910990629418
-1.8181549590601616,1.6147691866166138
-1.8687798674602345,1.6091052241186183
-1.916956385991737,1.6034099061271534
-1.9632934847240595,1.60011764207985
-2.007305443469125,1.5946516511040087
-2.0485379976707354,1.5892786133509007
-2.087577775439225,1.5836933895568404
-2.1237363232929725,1.578249419564114
-2.15922471108356,1.5727115261073008
-2.191135176704496,1.5678179945762185
-2.22091133922665,1.5626979074895473
-2.248451277606429,1.557802290424473
-2.272896970956687,1.5533282226842415
-2.295322846819083,1.548867149958039
-2.315468022857893,1.544404450835063
-2.3333765008953318,1.5401258905985973
-2.3486979587642027,1.536084566948865
-2.3614362158344493,1.5321745730723906
-2.3723702462321503,1.5283191305721722
-2.3811199287210014,1.524392562037841
-2.387297435915678,1.5208469915473195
-2.391099211360258,1.5166364084967747
-2.393325499628677,1.51305126293759
-2.393270386443566,1.509673731831659
-2.390979857823387,1.5064023970612728
-2.3877614108709917,1.5026153560442197
-2.382988308256408,1.4988051855037356
-2.375458654322626,1.4953391729532326
-2.3668602654325848,1.4920601297699243
-2.356567638126787,1.4886702231542297
-2.344930863042361,1.4850736384932035
-2.331997819160118,1.4815744815262353
-2.317727614910712,1.4777975701142785
-2.3020996039155883,1.4744643518374223
-2.28538782899831,1.4711489124870962
-2.2678162214124087,1.4680164861224103
-2.2490578917403594,1.4649730598783708
-2.229240424638434,1.4622071736516695
-2.209461756254645,1.4593360560814552
-2.1885122070441883,1.4566747476749071
-2.1667995625830367,1.454269382133214
-2.144419609812273,1.4521007314383525
-2.1217555284243628,1.4501371916252823
-2.0987019326943783,1.4480457541127585
-2.0752375419806506,1.4465248693055806
-2.051736369467809,1.4447600056476175
-2.028072022644196,1.443406036103679
-2.004046329703328,1.4422615918760948
-1.9801726680992733,1.4414546156087933
-1.956198623815806,1.4414295321983652
-1.932555957982878,1.440993923461303
-1.909151426895592,1.4411832545063106
-1.885958195397232,1.441462822781791
-1.863154308777104,1.4420772584149617
-1.8406659321328511,1.4426971608714012
-1.8183081148513147,1.4433723164248229
-1.7966253940763854,1.4444290537578586
-1.7754134780101003,1.4457397330330617
-1.7552496457564175,1.447866512214346
-1.7354142026104795,1.4497570043913526
-1.7161315070784984,1.4514459312812344
-1.6974215716137688,1.4536088598523185
-1.6793222772980336,1.4554870077559483
-1.6621096964734394,1.4576660628471785
-1.6455684112610218,1.460225814311584
-1.6297229037269485,1.46278205071643
-1.6147030113827945,1.4652598549644589
-1.6005790922156675,1.4679960246512918
-1.5871173784907395,1.4708878406019448
-1.5745399072999249,1.4737984072212091
-1.5624860103815457,1.4766249820163295
-1.5516553114196805,1.4796265966108046
-1.5410515722566718,1.4824910479493212
-1.5318012338348497,1.4858187299885168
-1.522848216391923,1.4887598645256837
-1.5144776437235583,1.491923680718404
-1.5065933100238695,1.4949220166539956
-1.4995100833874004,1.4980000929305348
