1.193712425231933594e+01,1.272554206848144531e+01,-3.880821466445922852e-01
1.242945480346679688e+01,1.287791633605957031e+01,-4.514301419258117676e-01
1.146569919586181641e+01,1.342149829864501953e+01,-5.059590339660644531e-01
1.241845130920410156e+01,1.264134216308593750e+01,-5.258080363273620605e-01
1.289181518554687500e+01,1.291223144531250000e+01,-4.358710646629333496e-01
1.126433372497558594e+01,1.339802742004394531e+01,-5.370521545410156250e-01
1.237330245971679688e+01,1.273930835723876953e+01,-4.170541763305664062e-01
1.274974822998046875e+01,1.289584064483642578e+01,-3.985180854797363281e-01
1.131544303894042969e+01,1.345685577392578125e+01,-5.356581211090087891e-01
1.244273948669433594e+01,1.264746570587158203e+01,-4.605572223663330078e-01
1.147136688232421875e+01,1.340577983856201172e+01,-5.511622428894042969e-01
1.249876022338867188e+01,1.257095336914062500e+01,-4.828479886054992676e-01
1.234058761596679688e+01,1.303074550628662109e+01,-3.819928765296936035e-01
1.141726493835449219e+01,1.332783508300781250e+01,-4.905512332916259766e-01
1.265677356719970703e+01,1.266397666931152344e+01,-4.099540710449218750e-01
1.221978092193603516e+01,1.311495399475097656e+01,-3.859701156616210938e-01
1.134503746032714844e+01,1.328163051605224609e+01,-5.591452121734619141e-01
1.272443580627441406e+01,1.244865226745605469e+01,-5.219669938087463379e-01
1.196867752075195312e+01,1.324532985687255859e+01,-4.955142736434936523e-01
1.114133834838867188e+01,1.301408290863037109e+01,-4.022130370140075684e-01
1.261060237884521484e+01,1.254314231872558594e+01,-5.013902187347412109e-01
1.178172874450683594e+01,1.328603839874267578e+01,-4.597271680831909180e-01
1.140550613403320312e+01,1.313957881927490234e+01,-4.992111921310424805e-01
1.300791835784912109e+01,1.268759155273437500e+01,-4.402951598167419434e-01
1.202405738830566406e+01,1.315765666961669922e+01,-4.969141483306884766e-01
1.181464576721191406e+01,1.304446411132812500e+01,-7.784752249717712402e-01
1.278074836730957031e+01,1.263111591339111328e+01,-8.109992146492004395e-01
1.258352661132812500e+01,1.247691440582275391e+01,-8.130500912666320801e-01
1.175835227966308594e+01,1.326149940490722656e+01,-7.931432127952575684e-01
1.098918533325195312e+01,1.345793914794921875e+01,-8.818350434303283691e-01
1.143730926513671875e+01,1.324247550964355469e+01,-8.027121424674987793e-01
1.269844436645507812e+01,1.254695796966552734e+01,-8.140242695808410645e-01
1.270678138732910156e+01,1.256481933593750000e+01,-8.693452477455139160e-01
1.270678138732910156e+01,1.256481933593750000e+01,-8.693452477455139160e-01
1.255930709838867188e+01,1.252347946166992188e+01,-8.368371129035949707e-01
1.287917709350585938e+01,1.251302814483642578e+01,-7.782711386680603027e-01
1.240404319763183594e+01,1.291932678222656250e+01,-8.059440255165100098e-01
1.116828441619873047e+01,1.349303817749023438e+01,-7.981691956520080566e-01
1.130530166625976562e+01,1.352720451354980469e+01,-9.284721016883850098e-01
1.211878967285156250e+01,1.257186508178710938e+01,-7.207910418510437012e-01
1.298517990112304688e+01,1.249626064300537109e+01,-8.145801424980163574e-01
1.269084167480468750e+01,1.275013065338134766e+01,-8.034682869911193848e-01
1.152932739257812500e+01,1.351093673706054688e+01,-8.089992403984069824e-01
1.135879230499267578e+01,1.350139045715332031e+01,-8.871032595634460449e-01
1.185289955139160156e+01,1.301129245758056641e+01,-8.210572600364685059e-01
1.301284885406494141e+01,1.254814910888671875e+01,-8.513792157173156738e-01
1.261499500274658203e+01,1.251142692565917969e+01,-7.682232260704040527e-01
1.175608825683593750e+01,1.340032196044921875e+01,-8.093412518501281738e-01
1.302762794494628906e+01,1.254202461242675781e+01,-7.636291384696960449e-01
1.268717956542968750e+01,1.247156906127929688e+01,-8.547311425209045410e-01
1.142020511627197266e+01,1.332217788696289062e+01,-4.221519827842712402e-01
1.097824954986572266e+01,1.294378280639648438e+01,-5.178532004356384277e-01
1.238196849822998047e+01,1.249143886566162109e+01,-5.087852478027343750e-01
1.215368080139160156e+01,1.328511905670166016e+01,-4.045570492744445801e-01
1.147370338439941406e+01,1.323507499694824219e+01,-6.662892103195190430e-01
1.245688152313232422e+01,1.259185123443603516e+01,-4.179231524467468262e-01
1.121004581451416016e+01,1.309717750549316406e+01,-5.284552574157714844e-01
1.231297874450683594e+01,1.271804046630859375e+01,-4.191220998764038086e-01
1.080963325500488281e+01,1.329464721679687500e+01,-5.533511638641357422e-01
1.224854469299316406e+01,1.269233131408691406e+01,-4.870781898498535156e-01
1.224204063415527344e+01,1.280315113067626953e+01,-5.074371695518493652e-01
1.262154197692871094e+01,1.278822135925292969e+01,-5.098010301589965820e-01
1.110685539245605469e+01,1.344121932983398438e+01,-5.175203084945678711e-01
1.301078987121582031e+01,1.289670753479003906e+01,-3.444782495498657227e-01
1.301078987121582031e+01,1.289670753479003906e+01,-3.444782495498657227e-01
1.188929367065429688e+01,1.269463825225830078e+01,-5.182502269744873047e-01
1.188929367065429688e+01,1.269463825225830078e+01,-5.182502269744873047e-01
1.137600231170654297e+01,1.340387344360351562e+01,-5.525573492050170898e-01
1.129963684082031250e+01,1.296296882629394531e+01,-5.501511096954345703e-01
1.143153953552246094e+01,1.323383140563964844e+01,-5.810931921005249023e-01
1.277408123016357422e+01,1.237549400329589844e+01,-4.568160772323608398e-01
1.134737968444824219e+01,1.316097450256347656e+01,-5.207562446594238281e-01
1.274542236328125000e+01,1.243346023559570312e+01,-4.805369973182678223e-01
1.213927268981933594e+01,1.301267242431640625e+01,-4.970042705535888672e-01
1.069124794006347656e+01,1.301296424865722656e+01,-5.633952617645263672e-01
1.669874382019042969e+01,1.268173789978027344e+01,9.176403284072875977e-02
1.413915634155273438e+01,1.237765121459960938e+01,7.504314184188842773e-02
1.413915634155273438e+01,1.237765121459960938e+01,7.504314184188842773e-02
1.413915634155273438e+01,1.237765121459960938e+01,7.504314184188842773e-02
1.362477111816406250e+01,1.299000358581542969e+01,3.503286838531494141e-02
1.662392044067382812e+01,1.272078227996826172e+01,1.957440078258514404e-01
1.225040149688720703e+01,1.218098545074462891e+01,-9.107613563537597656e-02
6.979815959930419922e+00,1.334122085571289062e+01,-2.296712398529052734e-01
8.978280067443847656e+00,1.374350357055664062e+01,-9.400027990341186523e-02
1.578453731536865234e+01,1.267986583709716797e+01,1.067299246788024902e-01
1.696682357788085938e+01,1.261372280120849609e+01,1.434990763664245605e-01
1.106439208984375000e+01,1.256656646728515625e+01,-7.920104265213012695e-02
7.199561595916748047e+00,1.305390453338623047e+01,-1.853321194648742676e-01
1.128815650939941406e+01,1.364203834533691406e+01,7.319986820220947266e-02
1.715561676025390625e+01,1.281701946258544922e+01,1.741228997707366943e-01
1.556833934783935547e+01,1.220050811767578125e+01,1.118768751621246338e-01
8.797260284423828125e+00,1.330976295471191406e+01,-1.130422353744506836e-01
7.338910579681396484e+00,1.336333560943603516e+01,-1.358062028884887695e-01
1.354220390319824219e+01,1.327854537963867188e+01,8.547782897949218750e-02
1.684955596923828125e+01,1.281331443786621094e+01,1.449469327926635742e-01
1.602434921264648438e+01,1.215331935882568359e+01,3.842806816101074219e-02
8.929910659790039062e+00,1.259903335571289062e+01,-9.169322252273559570e-02
6.546828746795654297e+00,1.351924419403076172e+01,-1.946302056312561035e-01
1.162605190277099609e+01,1.347129440307617188e+01,7.995992898941040039e-02
1.750525665283203125e+01,1.295718574523925781e+01,2.535691261291503906e-01
1.351465511322021484e+01,1.247550964355468750e+01,8.405638933181762695e-01
2.051231384277343750e+00,1.222359275817871094e+01,3.463386893272399902e-01
1.221869277954101562e+01,1.390540790557861328e+01,6.031980514526367188e-01
2.330585479736328125e+01,1.374437332153320312e+01,1.077655076980590820e+00
1.240851783752441406e+01,1.219840812683105469e+01,7.545090913772583008e-01
2.304541110992431641e+00,1.181824207305908203e+01,2.788130342960357666e-01
1.379513359069824219e+01,1.384372711181640625e+01,6.912959218025207520e-01
2.157481765747070312e+01,1.395175933837890625e+01,1.077268123626708984e+00
8.890279769897460938e+00,1.219329261779785156e+01,6.967170238494873047e-01
1.997919082641601562e+00,1.197519016265869141e+01,2.709689140319824219e-01
1.486874198913574219e+01,1.369927310943603516e+01,7.359018325805664062e-01
