time_w1,motor_speed_w1,motor_speed_std_w1,time_w2,motor_speed_w2,motor_speed_std_w2
2.361224668,1273.7879028320312,46.82377117733415,2.355525169,1329.4989624023438,70.55339720975165
2.410229115,1274.1544189453125,8.074464699644599,2.408788971,1329.5250854492188,66.99596978887776
2.464083316,1272.295654296875,35.83663633894721,2.511467552,1326.5405883789062,61.14330441104938
2.516266527,1259.9386901855469,29.332507157484667,2.522067745,1305.2039184570312,56.65323981521572
2.563737842,1258.1061096191406,40.45955603583786,2.657818847,1335.913055419922,57.81201701647949
2.609710884,1276.4059448242188,55.57718406620872,2.659209938,1328.059051513672,52.24452099198517
2.660100806,1288.7366638183594,46.23842215191266,2.79403576,1328.3731994628906,29.32599424807933
2.723230816,1256.9803466796875,27.78433201365202,2.794852301,1295.5173034667969,30.239004075165223
2.780974519,1260.724090576172,33.22242925437142,2.797895616,1291.380859375,33.2344719960914
2.830294007,1255.4880981445312,40.01282410550523,2.820394463,1308.5811157226562,34.30205305332177
2.869194125,1249.859405517578,28.79004382441761,2.858973164,1294.7318725585938,52.16671403859901
2.912115865,1248.7598266601562,52.92954724068023,3.00876102,1305.2301025390625,42.76543557510474
2.97287597,1253.2103881835938,47.85064513097856,3.009282344,1297.7425842285156,57.97184081547821
3.023273536,1246.8748779296875,33.66223309369394,3.012872068,1291.72119140625,37.175406923380585
3.062284202,1249.4928588867188,15.844326771657704,3.063816138,1301.0936584472656,61.60804974592301
3.115553439,1253.5769348144531,33.42567874154208,3.109789728,1297.3499145507812,60.66698943410557
3.162445422,1227.4231262207031,26.355575315556997,3.158450627,1285.0191040039062,47.06265987620643
3.211854634,1228.548828125,24.86788843714844,3.235758564,1296.224151611328,48.56752533125959
3.281144232,1267.7926940917969,24.172109648265145,3.262001429,1296.6168823242188,41.389446883186416
3.312310117,1236.7694091796875,22.058077185337694,3.313043624,1285.778350830078,31.30374201883282
3.364105228,1212.0816650390625,36.41309740992885,3.359525329,1270.8295288085938,50.69044678808084
3.411606328,1227.056610107422,38.01888777065484,3.410101272,1268.578125,47.27147480594529
3.472998463,1215.8254089355469,42.12581651632547,3.468899513,1248.3409118652344,80.66218636394731
3.517851908,1230.8003540039062,22.35367439625268,3.513177027,1255.121551513672,92.47638415895932
3.565727828,1230.4076538085938,27.96361422689947,3.560710373,1266.6931457519531,99.9277618405621
3.616846003,1205.746124267578,18.577546155263004,3.621511244,1223.6793823242188,131.88096386710282
3.669608939,1222.5274658203125,29.446855185433343,3.670461846,1236.743194580078,146.15659300350097
3.716350167,1200.8504028320312,14.144253840909,3.707599231,1185.1686096191406,177.80553973578316
3.76367994,1224.4123840332031,24.654426521084144,3.762688617,1201.6096496582031,181.006856759611
3.815944722,1167.5756225585938,50.11948814467092,3.809984184,1190.038101196289,192.66976257772075
3.866140945,1242.3980712890625,58.01570884988511,3.864877085,1152.993392944336,194.6501844522104
3.918168494,1172.8116455078125,29.62098186981893,3.916814849,1157.4701690673828,178.44537212624903
3.974369459,1211.7413024902344,31.08819751660821,3.962790306,1152.6006774902344,146.8326146136043
4.021160663,1197.132843017578,10.256751338030906,4.020460084,1137.285385131836,126.83517067947632
4.064007242,1166.4499206542969,33.838842119474215,4.060420351,1117.8598022460938,116.26953119170304
4.11552594,1204.646514892578,33.939113157680595,4.113735761,1113.723373413086,104.30845125298822
4.171348456,1179.9064331054688,31.99804801692936,4.166199478,1109.246597290039,96.73346285029471
4.22505763,1174.3039245605469,40.25020173348559,4.211873361,1094.6643524169922,110.4791504731284
4.280590785,1158.2294006347656,25.168613466044377,4.267170011,1092.4128875732422,100.73806260820652
4.334768295,1163.439208984375,20.4330015100315,4.322288954,1098.4080963134766,113.40971280041694
4.372916989,1160.8211975097656,11.290611851565698,4.366544587,1051.6244049072266,184.3200558752526
4.431083089,1138.8038024902344,11.925532574994136,4.4128823950000005,1031.806182861328,191.11613285348733
4.471503207,1135.06005859375,16.540968405610794,4.46623862,1033.2984161376953,226.05199927757027
4.531951686,1142.1286926269531,6.833521765087954,4.516853041,918.4991149902344,292.75970314460466
4.56991891,1136.9188842773438,38.68671088331561,4.564163962,923.3685836791992,311.67592846123466
4.628648043,1135.060089111328,47.0710875366142,4.614237241,1019.1088714599608,215.9389372128888
4.708789127,1127.546417236328,32.37797456080101,4.676480601,1020.9414520263672,148.41847766002823
4.734103496,1105.5028381347656,39.85615842379852,4.714092478,1028.4551391601562,160.2547712226982
4.769430547,1107.0213012695312,18.21592949282509,4.765390136,1066.9659118652344,99.5372112506224
4.818163252,1112.9903564453125,16.96099498326995,4.817774897,1016.517059326172,147.53721976788023
4.872986255,1126.4468383789062,37.59116416035391,4.881340956,1008.244171142578,258.8464361579062
4.920538737,1105.1363525390625,17.54444949187134,4.928246251,869.1236419677734,397.1899386287337
4.978652294,1105.1363525390625,29.525325033558254,4.969259489,765.1366806030273,475.3228167854037
5.019141448,1121.943878173828,47.34536512631789,5.02522088,782.3630981445312,414.9300865876064
5.085706036,1093.5386352539062,61.25511751548834,5.072117313,850.4572830200195,453.58940565428514
5.126692352,1106.6024169921875,22.74392453799821,5.115178298,891.586067199707,470.28599957886325
5.171641758,1108.5135498046875,20.998940580898488,5.165301154,903.524154663086,441.4115488569508
5.221124698,1098.015380859375,46.48940688338618,5.235814906,839.959114074707,484.3775006838264
5.27144515,1093.9051208496094,66.4907159482438,5.27082367,832.8381690979004,473.0615049741504
5.3206391,1106.995132446289,108.89724629385408,5.327079772,765.162841796875,493.8028463844827
5.371990541,1109.9796447753906,110.70426392162447,5.368381525,820.5335464477539,423.9855563601508
5.432858528,1104.3771209716797,96.3535287085394,5.422355402,952.166618347168,430.59036777211946
5.482986514,1108.8539123535156,83.21407006191403,5.469815179,940.5688285827636,537.1925883929516
5.525103702,1112.597625732422,59.22308546361859,5.518135369,897.947826385498,666.2710419904895
5.571995302,1120.8181762695312,46.87586942696924,5.56842243,857.5520820617676,689.5813823529706
5.621532424,1106.2621154785156,27.271584586824943,5.621579802,881.0879096984863,572.8541039579895
5.680325207,912.8966064453124,481.905571786157,5.670882521,857.9185981750488,580.8101003142269
5.723164497,879.5956344604492,655.5616882253237,5.722539533,951.407371520996,570.7846061996808
5.781642385,804.066349029541,621.4563346130956,5.7695644470000005,977.220859527588,524.2231444792387
5.8231364370000005,735.6056251525879,500.584132018976,5.824657487,933.840591430664,680.342843912171
5.884311408,988.0593872070312,121.45414209012053,5.872933793,895.3036499023438,721.1020259703192
5.922866379,1196.007095336914,388.1634811867094,5.924821423,830.9531936645508,690.5721909989039
5.9808371010000005,1261.090591430664,496.0259342631072,5.97648111,832.8381652832031,516.1739548694968
6.033725236,1285.7783203125,343.7186934665586,6.0212822,962.272102355957,351.3367066444012
6.078590451,1336.6199035644531,69.26013711751189,6.07308478,1090.8944473266602,515.5282337454302
6.123659558,1359.05615234375,113.18092822713848,6.13103804,1042.3043174743652,668.9748864317125
6.17721849,1336.2272033691406,161.11567828160003,6.172209617,951.4335556030272,731.0298417712219
6.247802318,1274.1544189453125,118.66770592957415,6.233168497,920.384105682373,635.6182380433534
6.27874129,1264.808135986328,80.43856010563621,6.270183404,1077.830596923828,315.0107143849896
6.325387716,1265.1746520996094,31.40906670585961,6.325869132,1198.2847900390625,222.04547149095387
6.388290895,1266.3265991210938,107.67643584032191,6.3719904750000005,1225.5381317138672,431.67250541281135
6.426625416,1263.315887451172,105.592314103915,6.4217067,1203.4684295654297,521.8373110885836
6.483274886,1258.0798950195312,68.0343389816015,6.474333032,1201.2431182861328,459.22763616435975
6.527732942,1259.598388671875,7.589998936207794,6.5232444560000005,1239.0208587646484,264.06252587697213
6.57617423,1240.1466064453125,38.91725198062127,6.580577405,1285.3856201171875,62.644964161755645
6.627906824,1244.256866455078,66.81712662144174,6.624180266,1322.011474609375,210.74940944283932
6.677821957,1215.4588623046875,65.9429848424214,6.67447817,1317.5608520507812,335.4547374370278
6.730332638,1210.1966857910156,72.16632690592655,6.728051886,1298.8421783447266,330.7195452130137
6.779131261,1221.0613708496094,83.63141698529891,6.775000975,1283.1603698730469,226.83891834408465
6.829655737,1222.946319580078,95.34600559868495,6.830128616,1296.9571838378906,83.36091591258021
6.885870591,1217.7103271484375,95.44503251194938,6.880309111,1319.4196166992188,137.6833842543093
6.937675364,1219.5691223144531,100.71640944862254,6.926564781,1329.8916625976562,239.21270015082493
7.004382211,1214.3592834472656,99.40383302638185,6.983199508,1311.5656127929688,237.98316234367232
7.038270063,1218.8099365234375,91.22648814012032,7.027602002,1286.1710205078125,151.49231408915912
7.080511283,1220.694854736328,93.65446926976152,7.07746228,1290.2813110351562,31.321170524718017
7.131791501,1214.725830078125,88.80562972786883,7.128864195,1322.796875,80.34431535305103
7.17903503,1206.4791564941406,89.77678415369355,7.177351865,1315.3093566894531,142.85234192307183
7.243749398,1228.548828125,88.20871434502875,7.234353497,1310.8064270019531,157.7780010458127
7.28457857,1234.5178833007812,92.15318110727398,7.277159435,1310.0733642578125,117.5721069657865
7.328730622,1242.00537109375,86.57265489481048,7.333468652,1324.6556396484375,62.14858715895323
7.37863067,1237.5285949707031,79.40864148072208,7.37997848,1324.6556396484375,63.464179143702886
7.461944887,1241.6388854980469,50.90294930619717,7.428896644,1324.289093017578,76.03913837440908
7.5029381,1223.2867126464844,52.32655750210838,7.480341605,1314.6025390625,58.64195966529451
7.55010401,1213.2073974609375,67.92132449173802,7.531329377,1306.3296508789062,47.55400773611964
7.629233766,1206.871826171875,57.27823501398976,7.582023341,1302.1932067871094,43.11023752648085
7.642909508,1212.8408813476562,35.868424992026526,7.632765846,1305.963134765625,42.23615131892424
7.705012688,1220.3021850585938,33.26330230541859,7.679826019,1289.4959106445312,28.168147464177856
7.745792613,1226.297393798828,58.05748820555627,7.735296724,1284.2860717773438,51.735458019677104
7.805635627,1213.940399169922,55.79795075164277,7.783795106,1279.3904418945312,41.710091696580655
7.852033029,1218.8099060058594,64.5766619328274,7.833464995,1266.326629638672,51.11558918349519
7.887752489,1221.4279174804688,51.30810157258835,7.884519056,1269.3373107910156,60.815003550379146
7.974314275,1217.2914428710938,46.72037620118287,7.933059679,1269.3111267089844,54.63985955198631
7.995377951,1218.10302734375,48.16821857312124,7.983371376,1262.9493713378906,63.92821054894458
8.044316534,1203.1280822753906,48.98372500445997,8.030250323,1272.2956237792969,57.26779952522309
8.111131143,1210.9559020996094,39.99368494104371,8.081470494,1257.713409423828,57.39752107516489
8.139452712,1228.5488891601562,32.78961784397176,8.132211464,1252.4773864746094,73.26252729621987
8.191501797,1240.853485107422,31.69535733387101,8.180417296,1247.267547607422,42.035765674167344
8.2384556,1216.9511108398438,32.2120339456004,8.238230318,1249.1263427734375,29.70321440231759
8.294219192,1219.9356689453125,36.06094406662083,8.284798452,1260.6979064941406,30.30885383394745
8.342080127,1207.9714050292969,27.036341705035426,8.338573587,1256.9541625976562,29.71073025184277
8.391373137,1217.3438415527344,29.066698702078657,8.382434838,1271.5626220703125,17.95947265625
8.447918582,1209.097137451172,27.100655643421877,8.431730349,1268.578094482422,34.64027433755337
8.494717323,1204.2276306152344,13.104344353110964,8.481098093,1283.1341857910156,32.676819136756315
8.539706996,1223.3128662109375,25.298974777199504,8.531997956,1279.7830810546875,37.52009961811266
8.594346978,1201.243133544922,28.93922490705893,8.587795508,1278.6573791503906,31.933953280437333
8.641745098,1203.1018676757812,6.883454324552618,8.634208678,1286.1710510253906,24.597364047932547
8.691947532,1198.6251220703125,16.077494758602285,8.684602528,1279.7831420898438,16.406333529055356
8.743464597,1209.8563537597656,17.96082858030932,8.736418443,1267.0596618652344,34.79653530639947
