time_w1,alpha_w1,time_w2,alpha_w2
0.748793182,87.90050933343477,0.7819187660000001,81.6138037178395
0.7488340290000001,87.77677382846778,0.781922234,81.51846092915704
0.754397321,87.60818284030944,0.7819362740000001,81.4287816311406
0.7632264080000001,87.49699375382484,0.781953945,81.34624407508196
0.763289832,87.37651003931141,0.781958557,81.25570233931387
0.7633148120000001,87.25333292434557,0.7819631100000001,81.15091848711306
0.7667609590000001,87.13031112604901,0.781974008,81.05952408205414
0.7765530890000001,87.0084086908179,0.904890853,80.95787411703907
0.776569916,86.901793726996,0.904905969,80.85732819120673
0.776647446,86.77871929992513,0.904918644,80.76252770400747
0.7812501470000001,86.68584241132406,0.904938874,80.64648028392216
0.788026356,86.57003716491012,0.904954597,80.55036560133122
0.788143027,86.45598583407457,0.904974101,80.4340028530688
0.7942863880000001,86.34075380870868,0.904991859,80.3324498529335
0.794304195,86.23344800819878,0.9050055,80.23077856546945
0.799533009,86.13332186433152,0.905030979,80.09969878855675
0.7995433500000001,86.02423897601497,0.905043499,79.98529030656161
0.807522849,85.91176149745328,0.905056211,79.90499034471667
0.807581073,85.78334846758712,0.905068549,79.78651992591473
0.8076001810000001,85.67193399988888,0.905109356,79.69431102533407
0.8230820310000001,85.56579016017234,0.905144676,79.59483588680011
0.8431867420000001,85.44242125068008,0.905164946,79.49527879387365
0.843206132,85.34036082576527,0.905178592,79.41324974211524
0.8432243540000001,85.22971072844312,0.905190301,79.29690074654444
0.843245019,85.136713918378,0.905208139,79.20949296899467
0.8432714710000001,85.02184513393136,0.905228453,79.11169701394329
0.843357507,84.91770264948782,0.90524949,78.98881501604315
0.84337717,84.82750813814384,0.905271181,78.89831908151088
0.8433912060000001,84.70062478101427,0.905292583,78.79031668263141
0.8496009550000001,84.60734865217695,0.905307246,78.69693348857959
0.8496586020000001,84.51506675829546,0.905318875,78.60592162339289
0.85662773,84.4066237614816,0.905331509,78.50171618294544
0.8566524590000001,84.31425038168506,0.9053473,78.3897330647091
0.8567051440000001,84.19777557956392,0.905355763,78.29703939817844
0.8620018410000001,84.09460614414925,0.905368737,78.21238169464057
0.8680248620000001,83.9925219201776,0.905410819,78.09203668966035
0.868059099,83.88463712696986,0.90542406,78.01659741613531
0.8711440140000001,83.78542212547738,0.905442002,77.91070617570985
0.8711606770000001,83.67180535020692,0.905457937,77.80596064653162
0.879302735,83.5852177912165,0.905473408,77.71836268672274
0.879316977,83.48082235651603,0.90549055,77.62730985355029
0.8870533810000001,83.38968744583897,0.905514805,77.53162096541108
0.887111422,83.16509614274479,0.905545278,77.43903287452244
0.890715954,83.05994946476613,0.905592068,77.33747226340087
0.8907274650000001,82.96403328063501,0.905601484,77.28103982063668
0.8989429360000001,82.85461337965468,0.905609984,77.17118040731822
0.901874307,82.76173255325139,0.90562708,77.08032668956196
0.901878718,82.67126623423434,0.905711169,76.98188583090666
0.907022773,82.5707554503313,0.905731341,76.88118569509895
0.910290654,82.47806700507942,0.90575408,76.78514529898261
0.91034479,82.38239888838808,0.915179999,76.70746784929688
0.915501929,82.29574142511278,0.915213812,76.60976701357905
0.921351648,82.21053896706624,0.91521913,76.54100928307935
0.921362254,82.13721166360212,0.915225701,76.45287590100652
1.003058553,82.03712455862454,1.00315084,76.37000877303164
1.00307257,81.94875233245351,1.003168976,76.28002049505058
1.003084478,81.87460542505355,1.003250654,76.22200764016472
1.003098119,81.80645847774898,1.003273746,76.13929135200874
1.003116268,81.72335673189902,1.003301894,76.0639543494415
1.003147726,81.64104693413016,1.003350141,75.97902251598629
1.003188545,81.56643834917949,1.00339588,75.90358522694478
1.003204016,81.50337361918972,1.003413133,75.82082985890797
1.003214457,81.40724514562798,1.003451941,75.74466179908694
1.003309996,81.33881553190801,1.003473675,75.6344064656271
1.003330151,81.25208364337425,1.003528751,75.55762222996947
1.003341332,81.18760535596815,1.003545942,75.46437257292635
1.003360766,81.13058747152593,1.003564139,75.37475591741233
1.003380631,81.05013841855674,1.003578209,75.30259270646364
1.00341859,80.97696491213533,1.003593753,75.20639082028393
1.003427648,80.90057336990029,1.003612208,75.13696447340163
1.006497053,80.84338209175803,1.003634166,75.05605572750973
1.006500634,80.75510813716826,1.003653288,74.98051529011285
1.006506658,80.67852275998005,1.00366861,74.90798179352448
1.006513427,80.59730436683085,1.003682113,74.83774349047961
1.00651795,80.53257758300603,1.003703508,74.75905434775004
1.006522866,80.44715361545299,1.003716521,74.68368723804673
1.006527345,80.38367673257225,1.003735494,74.61075038596246
1.006529653,80.30923808342634,1.003753079,74.5364379836502
1.006546829,80.3018947684076,1.003766679,74.46931981057206
1.010941888,80.24736723680358,1.003790765,74.37611226231739
1.01617452,80.17192125063136,1.01077229,74.30631597927251
1.016188873,80.09525780804773,1.010786014,74.23779827954996
1.018985344,80.02268171633777,1.01532875,74.18605174203458
1.02142184,79.80823700975398,1.015342159,74.11671021099875
1.024304663,79.75247783268722,1.021079137,74.04279179344505
1.026773228,79.68428956188106,1.021096228,73.96681926712759
1.029138951,79.59749033350747,1.13793465,73.89120248862451
1.032653557,79.53714074579972,1.137941062,73.80847183386128
1.037173029,79.47154630698661,1.137944516,73.74146331107261
1.040001659,79.39182684254605,1.137948005,73.68107715214074
1.04451862,79.32637652205511,1.137959843,73.57809619827917
1.050381573,79.24096935727891,1.137965007,73.50257136639497
1.054879499,79.19081849494435,1.137968083,73.42688847215115
1.054882355,79.11816644846242,1.137977816,73.365783657046
1.059333764,79.05642857706576,1.13798284,73.27637235496151
1.062199239,78.96795530792795,1.137986901,73.21907365932283
1.062209354,78.89040975127752,1.138001754,73.14324049554935
1.066615222,78.84256950423259,1.138008873,73.16643799865443
1.071886831,78.78012062836675,1.138013183,73.10280867687095
1.077605201,78.70486185321465,1.138018624,73.04438788954897
1.081569998,78.63909541113733,1.13802301,72.98181053396328
1.08614791,78.56448821656868,1.138028486,72.929504305592
1.086154765,78.48760563093124,1.138034169,72.85892365805111
1.086159265,78.43222554914712,1.138038508,72.8041123069875
1.091514486,78.37047319021187,1.138043029,72.74183670586626
1.095888829,78.29965378069333,1.138047796,72.6982903797576
1.101644175,78.216928507112,1.138051493,72.63073773407402
1.101652867,78.14176674275868,1.138054243,72.576271276655
1.104536796,78.04373382824012,1.138066201,72.5232872158501
1.107396048,77.93698297275604,1.138070765,72.45993745219462
1.110835003,77.84005078077749,1.138075539,72.40213894461826
1.113241409,77.77490375682255,1.138081361,72.33914217008392
1.117450935,77.69525098640676,1.138085127,72.29014021887441
1.128053138,77.64617460334891,1.138096933,72.23212409239375
1.136930769,77.57583064082456,1.138101502,72.17413832924123
1.136938783,77.50290082742194,1.138105665,72.1208987461981
1.136956745,77.43212592732716,1.138121692,72.05731700131614
1.136969562,77.36327008112423,1.153876172,71.99432166792118
1.140114799,77.32756067909116,1.15387861,71.80422867727867
1.145757646,77.2763021258783,1.153888633,71.76234558682839
1.145764402,77.06962351645544,1.153899277,71.70044684904312
1.194849679,77.03910238888558,1.153902829,71.66693320627502
1.1949051,76.99895288962726,1.153906859,71.62118071925761
1.194929433,76.97136725417283,1.159372865,71.54446396051101
1.194954849,76.93127319053977,1.159385046,71.49758300795553
1.194977801,76.9052686625389,1.159394466,71.4318797575462
1.194993863,76.86731949058859,1.159400585,71.38144624666099
1.195008404,76.81980703015583,1.164007896,71.32690411306493
1.195027164,76.76502396671576,1.164021196,71.29512635718552
1.195041653,76.71561586364668,1.169242296,71.23453620214244
1.195055636,76.6725730573026,1.175251253,71.18828401736693
1.195068069,76.6450096334601,1.175273505,71.1386329477444
1.19567639,76.60900422490477,1.180983323,71.08601161295718
1.195711922,76.62923826108143,1.181003589,71.04024544980463
1.195757749,76.58446701523425,1.189651291,70.97228578726791
1.215467788,76.5342849890984,1.189686032,70.91265524503068
1.215493016,76.49776351209802,1.195870074,70.85041488044138
1.215514845,76.4556459022203,1.195920542,70.78344429823456
1.215533617,76.41269321257488,1.211159706,70.72431766119934
1.215548061,76.39905258029421,1.211177728,70.65994450006565
1.215559907,76.38500844252992,1.211190321,70.59357494863399
1.215571911,76.35013756408236,1.21843571,70.49016005287027
1.218589386,76.30131510038923,1.218457288,70.41281447742156
1.222288446,76.25794679350854,1.218471653,70.34366426123924
1.22580133,76.23328157099893,1.218487213,70.29568227392672
1.229431925,76.18443823887749,1.370368593,70.23243894874093
1.236197685,76.15427659272856,1.370536964,70.16559411745067
1.236278483,76.07902918003856,1.370550693,70.1307296954704
1.288741134,76.04601338509232,1.370564805,70.06296658947927
1.288762039,76.01455435195761,1.370584858,70.01867146666409
1.288779154,75.98784624894549,1.370651469,69.97275984044947
1.288790974,75.9479915718924,1.370672655,69.90904902950604
1.288806919,75.90749447271565,1.370691681,69.8525069722175
1.288849093,75.86001104927252,1.370708117,69.8110612154926
1.288873709,75.83625887460663,1.370727038,69.76665849998498
1.289220786,75.78579077333572,1.370742138,69.68894613939847
1.289251836,75.7260477597824,1.370774254,69.64561899774682
1.289309284,75.69347247725804,1.370793201,69.59075145538588
1.289329559,75.66461557794266,1.370806479,69.5419749160798
1.289346971,75.62691784632446,1.370826894,69.46481228017767
1.289361184,75.58452303861863,1.370885867,69.42259166780687
1.289390974,75.30074679423089,1.370946257,69.36259559854898
1.290079971,75.25193322909143,1.370962493,69.4656339626238
1.290113216,75.18716825752743,1.370979434,69.3935599427299
1.29603101,75.15162080207239,1.370993881,69.34830066755991
1.3023756130000002,75.11528361824948,1.371009568,69.29074853949696
1.302402742,75.06034234645331,1.371032492,69.23362906914396
1.30241325,75.01315837445239,1.371048884,69.22921855355975
1.307696521,74.94732823426175,1.371063574,69.1992067921221
1.3250315,74.91627490548525,1.371071291,69.1423673701278
1.325046333,74.8663549376179,1.371135194,69.10067266281779
1.325095216,74.82320975323859,1.371148934,69.030761753164
1.325126473,74.76993962678624,1.371170822,68.95624821644031
1.32515,74.72949648147201,1.371192381,68.88049462495819
1.325163538,74.69161633630755,1.371348146,68.80431717122829
1.332707869,74.63988640118306,1.371367033,68.75812484582733
1.3327192650000002,74.57896418188558,1.371380812,68.70747975510452
1.33770607,74.53422588160072,1.371397337,68.64452528205662
1.337709513,74.49575571475033,1.371412319,68.59583098275895
1.34450311,74.48274904044895,1.371498476,68.52254942778607
1.350794705,74.43688060883915,1.371532258,68.48136008555733
1.350797692,74.37689437517881,1.371548704,68.40678792722167
1.353601835,74.38952804352267,1.371596335,68.33404506935841
1.353609712,74.33918288407914,1.371613541,68.26185544357256
1.35768034,74.27550058662615,1.371626026,68.21459231148408
1.361534282,74.22961014740386,1.371637915,68.11128102445335
1.36444469,74.17536511288944,1.371667808,68.02098715768528
1.367353884,74.12050841688423,1.371688616,67.94081495231818
1.371278744,74.07060737678938,1.371709733,67.84963913309372
1.377030481,74.01058185727535,1.371729428,67.77069847617423
1.377047056,73.97169407065323,1.371742703,67.715575246204
1.380178314,73.93157307708076,1.380527738,67.63124476982743
1.382948191,73.89426748524079,1.380545165,67.55373212043092
1.389746525,73.82959065046123,1.386908183,67.49437603617763
1.392652535,73.78374685196867,1.386910696,67.43902769536143
1.392657684,73.7333773564942,1.38692414,67.35427935130812
1.396250847,73.68044337175012,1.391283229,67.30642019228995
1.399658067,73.63872768510694,1.406670717,67.20788283577367
1.40273079,73.61671575239032,1.417117285,67.11949578521381
1.407389757,73.57859487486807,1.417121613,67.03954339475887
1.409891214,73.5200806502619,1.417125959,66.93758159967423
1.413088937,73.4606889792243,1.4171319100000002,66.85531547083791
1.416445273,73.4198586454537,1.417136507,66.74539528647693
1.420699064,73.36672207948143,1.417141008,66.69508459251549
1.424289327,73.31781120325019,1.417145003,66.59936980849909
1.427895673,73.28987021842451,1.424387264,66.52018554220565
1.431517523,73.2486842908771,1.429328425,66.42882379159946
1.437519093,73.19978079778105,1.429334188,66.37354224168782
1.442661309,73.17354027485881,1.564982649,66.31138277108352
1.442673046,73.13002890536796,1.565002093,66.2719520735969
1.446149799,72.62317345906297,1.5650180800000002,66.16761296859059
1.449995082,72.5761755994757,1.565038056,66.06817573118437
1.450008269,72.55133270271003,1.565067924,65.99550581252437
1.4556076770000002,72.45050684287631,1.565090489,65.90801085151243
1.458998888,72.40714455535242,1.56511156,65.837207513973
1.462241172,72.35000206630713,1.565128256,65.75617857372504
1.465310188,72.27363268607942,1.565186217,65.70027812785435
1.468055558,72.16630580108423,1.565204,65.59940513025279
1.471043731,72.11124237500738,1.565257211,65.52202524940473
1.47450249,72.11264602194866,1.565269162,65.46670317084312
1.47930037,72.04107634657976,1.565283272,65.41167293093098
1.479303807,71.95823957419229,1.565425717,65.33908990880911
1.48372539,71.87052602162026,1.565464934,65.26453122321476
1.491012464,71.83137477695678,1.565478517,65.18003555985095
1.491022503,71.80732398786115,1.565496312,65.0994814141931
1.494938467,71.76622755540829,1.565518216,65.03550739554836
1.499671864,71.7515102056129,1.5655374320000002,64.9315091519064
1.504003193,71.73661452537881,1.565575998,64.83419668749914
1.50401463,71.64449346594898,1.565711994,64.77805930688933
1.507108808,71.60770082266714,1.565738482,64.69510691040517
1.511159249,71.5770463965317,1.5657587030000002,64.62943580795582
1.515731117,71.49030570619162,1.565852779,64.56679641478392
1.520288191,71.46331546898752,1.565873065,64.48464690240387
1.520311806,71.4285724322926,1.56590295,64.44029371636412
1.523988185,71.37509731000085,1.565968031,64.33405789458394
1.526975159,71.3319082982196,1.565988286,64.38169209168618
1.532335712,71.28850860416411,1.566015743,64.31196223271058
1.5362931,71.17886220467773,1.56603871,64.26111155553019
1.541072443,71.16849587287679,1.566055477,64.19375962910796
1.5410803400000002,71.11099601871386,1.56606793,64.13498085931681
1.546102377,71.07235158962632,1.5660989440000002,64.06068160458555
1.551425532,71.02391883018454,1.566115804,64.00412750882138
1.5563948600000002,70.951505601316,1.566129925,63.92338940521624
1.5564099260000002,70.87507054356917,1.566145058,63.855486842451086
1.560006706,70.83751746259473,1.566275454,63.80022974035792
1.565186347,70.74409981556087,1.566290861,63.730587302437314
1.565257515,70.65630890095682,1.56630373,63.66819117545213
1.571515782,70.66602350796981,1.5663319530000002,63.61081151521877
1.571520881,70.4534470831016,1.566449225,63.54765927347513
1.576615035,70.39804636788305,1.591671475,63.48601618890346
1.580581694,70.30913379350947,1.5916759530000002,63.41895362342183
1.585024514,70.27488644471393,1.591680219,63.36272196194822
1.585066319,70.23707467761399,1.591709432,63.29928327272531
1.59097722,70.20251434525079,1.596687664,63.22570336454284
1.591005752,70.16281117670952,1.596691418,63.15957776437576
1.594387973,70.11950912921431,1.596715827,63.07011506948268
1.603924791,70.08624831842043,1.596720924,63.03334174963316
1.603930176,70.03631774442607,1.596725449,62.94150480182684
1.603963911,70.0209319717139,1.59673464,62.87861210951804
1.6077425870000002,69.99191205166079,1.604923252,62.80001847283967
1.611684785,69.97905708212797,1.605045762,62.71888589828661
1.6172849880000002,69.95572814524884,1.610846167,62.64453021708958
1.6206504430000002,69.91220736060102,1.622666853,62.57760887753641
1.620664996,69.84026523571997,1.622675059,62.51491799565288
