time_w1,velocity_w1,time_w2,velocity_w2
2.018522585,0.0,2.000588005,0.0
2.018536418,0.0,2.006430904,0.0
2.024146601,0.0,2.006437719,0.0
2.024184137,0.0,2.025590618,0.0
2.024220708,0.0,2.025604877,0.0
2.024238248,0.0,2.025646731,0.0
2.024272092,0.0,2.025674897,0.0
2.030126878,0.0,2.031035637,0.0
2.035603314,0.0,2.031061959,0.0
2.035643341,0.0,2.031082037,0.0
2.043521575,0.0,2.036525023,0.0
2.043547167,0.0,2.036541016,0.0
2.064556867,0.0,2.045571672,0.0
2.064579089,0.0,2.045619043,0.0
2.064609168,0.0,2.193396443,0.0
2.064625597,0.0,2.193403576,0.0
2.070093041,0.0,2.193407786,0.0
2.070115103,0.0,2.193411718,0.0
2.070130121,0.0,2.193417375,0.0
2.070150457,0.0,2.193428217,0.0
2.082659767,0.0,2.19343357,0.0
2.08268563,0.0,2.193440375,0.0
2.082720268,0.0,2.193447951,0.0
2.082884844,0.0,2.193455577,0.0
2.099404842,0.0,2.193460788,0.0
2.099457545,0.0,2.193479553,0.0
2.099498105,0.0,2.193491399,0.0
2.099580225,0.0,2.193499444,0.0
2.109404136,0.0,2.193504919,0.0
2.109492976,0.0,2.193510003,0.0
2.109513525,0.0,2.193514019,0.0
2.109608605,0.0,2.193542998,0.0
2.122725274,0.0,2.193562751,0.0
2.122738629,0.0,2.193567841,0.0
2.122749299,0.0,2.193572503,0.0
2.122794665,0.0,2.19357842,0.0
2.125935302,0.0,2.193633599,0.0
2.13036439,0.0,2.19364045,0.0
2.133929953,0.0,2.193648854,0.0
2.133942846,0.0,2.193654723,0.0
2.138918889,0.0,2.19366164,0.0
2.142490783,0.0,2.19367147,0.0
2.146863822,0.0,2.193676103,0.0
2.146897372,0.0,2.193682893,0.0
2.152122145,0.0,2.193686002,0.0
2.165392805,0.0,2.193712869,0.0
2.165398589,0.0,2.193726956,0.0
2.165400788,0.0,2.193731807,0.0
2.165402617,0.0,2.193735959,0.0
2.187587377,0.0,2.193744427,0.0
2.187591216,0.0,2.193749058,0.0
2.187627348,0.0,2.193753257,0.0
2.187631925,0.0,2.193757707,0.0
2.192864858,0.0,2.193762397,0.0
2.192877959,0.0,2.193766449,0.0
2.192889002,0.0,2.193779105,0.0
2.19290331,0.0,2.200857271,0.0
2.201992576,0.0,2.200860756,0.0
2.201998391,0.0,2.200868863,0.0
2.202001863,0.0,2.2008848,0.0
2.206729376,0.0,2.20695921,0.0
2.206734541,0.0,2.206964372,0.0
2.210232464,0.0,2.206968555,0.0
2.215079471,0.0,2.212329146,0.0
2.218953631,0.0,2.233086212,0.0
2.221538467,0.0,2.233090322,0.0
2.227536002,0.0,2.233093197,0.0
2.23122449,0.0,2.23309892,0.0
2.231234827,0.0,2.233110555,0.0
2.23468203,0.0,2.233115858,0.0
2.239102632,0.0,2.237540904,0.0
2.243346688,0.0,2.237557322,0.0
2.246612746,0.0,2.242422596,0.0
2.246618871,0.0,2.242447075,0.0
2.249148359,0.0,2.250170985,0.0
2.252366827,0.0,2.3367696540000003,0.0
2.256892527,0.0,2.336774809,0.0
2.262227019,0.0,2.336782318,0.0
2.265048946,0.0,2.336786584,0.0
2.267411108,0.0,2.336790455,0.0
2.270463504,0.0,2.336794394,0.0
2.2730360750000003,0.0,2.336799324,0.0
2.27795312,0.0,2.336816114,0.0
2.28066225,0.0,2.336820837,0.0
2.285187705,0.0,2.336824172,0.0
2.289797444,0.0,2.336829121,0.0
2.293184851,0.0,2.336844774,0.0
2.293205901,0.0,2.336849456,0.0
2.296513277,0.0,2.336853702,0.0
2.302897961,0.0,2.336869567,0.0
2.308283952,0.0,2.3368746270000003,0.0
2.308288774,0.0,2.336881487,0.0
2.311753976,0.0,2.336886162,0.0
2.317060461,0.0,2.336904948,0.0
2.3191286140000003,0.0,2.336910263,0.0
2.319138135,0.0,2.33691561,0.0
2.323796707,0.0,2.336920854,0.0
2.328210361,0.0,2.336935489,0.0
2.331082475,0.0,2.336939307,0.0
2.333180489,0.0,2.341198267,0.0
2.336472843,0.0,2.34120341,0.0
2.342621984,0.0,2.341209054,0.0
2.347201393,0.0,2.341215762,0.0
2.34723243,0.0,2.347215229,0.0
2.349811811,0.0,2.347226975,0.0
2.355095492,0.0,2.351601138,0.0
2.361170624,0.0,2.355567145,0.0
2.36525996,0.0,2.355580992,0.0
2.365281258,0.0,2.358372013,0.0
2.370010356,0.0,2.363918861,0.0
2.370013721,0.0,2.368979553,0.0
2.385477226,0.0,2.375282415,0.0
2.385483537,0.0,2.375298502,0.0
2.385501206,0.0,2.379471385,0.0
2.385504547,0.0,2.379476497,0.0
2.388426298,0.0,2.395555251,0.0
2.390995392,0.0,2.395611699,0.0
2.395184688,0.0,2.395661423,0.0
2.399413499,0.0,2.395684994,0.0
2.399416694,0.0,2.400538434,0.0
2.404735229,0.0,2.400549183,0.0
2.410439665,0.0,2.407719493,0.0
2.413357694,0.0,2.407773208,0.0
2.413369806,0.0,2.415324417,0.0
2.416835694,0.0,2.415338862,0.0
2.421428805,0.0,2.429043302,0.0
2.425879944,0.0,2.429084738,0.0
2.432020005,0.0,2.429120025,0.0
