time_w1,alpha_w1,time_w2,alpha_w2
3.205097268,41.15600703948383,3.236683842,28.25064697902057
3.240585369,40.870888678877535,3.247011904,27.95231288163211
3.292927928,40.461809596836986,3.271280093,27.195937528286933
3.303940484,39.86201909911693,3.305021708,26.987963328298346
3.334011957,39.88863647485566,3.340155174,26.553867480111144
3.368049984,39.771915866002495,3.370397978,25.89594874115555
3.400649026,39.134805106171015,3.410288385,25.12743636087606
3.437294255,39.15175821282613,3.436320308,24.363417845935142
3.491291205,38.995476872716566,3.477906971,23.694167750053936
3.49957719,38.955045724258575,3.513084416,23.12271897384197
3.544657124,38.76938550240238,3.546196804,22.77681453568449
3.568697921,38.525316221830174,3.572491218,23.04438423805508
3.6000097870000003,38.17712400173915,3.620311522,22.60024913833223
3.634096417,38.00502304117377,3.647452147,22.439257667023867
3.699712667,37.84569528458643,3.678164937,22.020537002118004
3.705206063,37.626640053927865,3.713003679,21.716597174170587
3.74538032,37.4393745155788,3.743882842,21.53574293333189
3.766247011,37.27853203389947,3.78282342,21.318057307849955
3.802661043,37.102162696887206,3.807813504,20.730022461983964
3.834578433,37.28199973834596,3.844760106,20.097190126855665
3.866126127,37.46725460239592,3.877007955,19.45079074403435
3.903138709,37.49399204727557,3.910750529,18.90000204330176
3.940539047,37.50157492749169,3.945118305,18.42460069944616
3.998980257,37.46391838370677,3.977632549,17.945806174547585
4.004771156,37.19103115990091,4.02029652,17.303559527525522
4.049843858,36.77685216115503,4.039460899,16.814142793769747
4.066871883,36.59155404406898,4.072866679,16.967046337505266
4.10528857,37.05796695528808,4.113674017,16.77085008942072
4.133593167,36.87973035527287,4.14260972,16.589437751842752
4.192265876,36.614151001135234,4.176468628,16.46579596530377
4.240077803,36.38965440617164,4.211697778,16.397388776784567
4.240212227,36.17276581112529,4.248325502,16.39279397077371
4.2931641,36.03405192320802,4.272501344,16.347004727836676
4.311678846,35.923284926215906,4.326889797,16.260716815547852
4.339850902,35.98906449841959,4.350580453,16.17204923815494
4.372776918,36.206511778906986,4.376877386,16.07599013759183
4.40706456,36.65464802327244,4.4121937110000005,15.912045825902696
4.434330177,36.47327831535967,4.443393981,15.79785351518484
4.471300316,36.839491973874615,4.47682422,15.424693294070238
4.523424025,36.93499088534799,4.513210675,15.941072966498496
4.554844321,37.11756373399042,4.544611359,16.17215873428799
4.587216667,37.20474072877027,4.577311223,17.122555479994276
4.631110319,37.60551288675641,4.61074646,17.991691388670077
4.656509445,37.93217565397423,4.656029423,19.07171082541501
4.668429979,38.55371662994224,4.676786109,19.96317065540572
4.732140655,38.744417605148094,4.714099061,20.831759295560204
4.741977181,39.56711704452813,4.748955119,20.7651603420818
4.777987306,40.29164669264237,4.784580183,19.886304589224608
4.8043114760000005,40.81070380507583,4.808671352,18.38079670068593
4.853220407,41.40565254884679,4.854753731,16.745408166018223
4.876279833,42.30090689565661,4.885735218,15.503326992410765
4.903063226,42.86028398959256,4.925277143,14.99698713278164
4.941492807,43.215907091962805,4.949975355,15.745697301237785
4.992248558,43.45154501991706,4.980187756,17.443345009169803
5.009065172,43.973058026801176,5.017636066,20.825840757467944
5.042905935,44.34701987385596,5.054547927,23.41731257172553
5.07888951,44.62546876904953,5.077528696,26.06281588918933
5.125890283,45.098590664697845,5.115427374,27.505874854365167
5.136707367,45.39829367720344,5.144106345,27.6846592936674
5.171614814,46.03135328979837,5.179045045,26.41304988838239
5.650154213,40.62455557763369,5.211467505,25.02786300554945
5.681256602,40.514397547543055,5.256068204,22.39593121063035
5.709603231,40.77113499311891,5.280644564,21.55106539869182
5.779294398,42.72492013001352,5.312819525,21.06463708948293
5.779625326,46.721396368482594,5.351030165,22.64372925258885
5.815467615,50.597514926444006,5.382170168,25.37913541712845
5.858997045,55.42436219606465,5.422588943,28.586150744324456
5.897815545,60.30461167226268,5.44906707,31.613290410984355
5.915639346,65.9195385063929,5.482327382,33.48233736584138
5.95510397,71.24841651580624,5.514364604,34.94561910709575
5.981664183,76.09479846601796,5.553284344,36.17593171147587
6.017725894,79.42621579762299,5.581531362,37.481265617179936
6.048275712,81.25482984674275,5.616138611,39.2121763226141
6.078288803,82.22216486294447,5.647558943,41.73370034362244
6.109580991,83.13400210362497,5.687842826,44.88894371617869
6.143509212,83.89980194466601,5.723004905,47.79719104918159
6.204625925,84.68017175733243,5.750907926,49.70586942443644
6.220375743,85.55648811731828,5.806241921,50.40063641949006
6.246645655,86.52315508417857,5.818690173,50.36327505821726
6.292478879,87.65736484946068,5.853112685,49.97670664632389
6.321894402,88.709493536441,5.883114673,50.20967808768415
6.351080699,89.86089905565528,5.91803244,51.008358225177616
6.406350614,90.7670012741159,5.9543330260000005,52.45248550521453
6.42017629,91.2186832489453,5.982575843,54.55558419988004
6.480310337,91.60968008197148,6.020125487,56.97434128055633
6.480611058,91.75093009166334,6.058078357,60.329420230768605
6.512265507,91.90188164934048,6.125850163,63.7054982942404
6.548547785,92.15558841072912,6.135066145,65.73651942866127
6.576362679,92.63576412483516,6.162871224,67.27848608302483
6.610721986,93.23543192293609,6.193041911,68.89458970533585
6.649038957,93.96411065911808,6.239880019,70.81638352786356
6.678291435,94.64596474256038,6.254721111,72.8745538693012
6.717426109,95.4799853856213,6.286770385,75.00586992024195
6.744919237,96.30304043112858,6.31945452,77.33372916810198
6.779351693,97.05929531214244,6.355972071,79.58394328768928
6.81654202,97.65167401399351,6.392217549,81.32318457701884
6.844592957,98.17122058862849,6.421328087,82.57746509744648
6.92191022,98.55263472248257,6.45447354,83.60320671931471
6.921983271,98.8497954331904,6.486233261,84.53571351481055
6.945089637,98.98026914944244,6.519137261,85.43016375677014
6.995870612,99.0505602018842,6.557176701,86.2921621490844
7.03593361,99.10083201492974,6.596617356,87.11461398852444
7.048041385,99.12369001786575,6.624254763,87.85374791467115
7.087865129,99.17838608729735,6.65457248,88.37677234499029
7.113320977,99.39118607313024,6.69308694,88.86003941277158
7.162665895,99.69818426455342,6.720968514,89.40236094552115
7.203014917,100.08777347883056,6.762677191,90.1677367769548
7.217912614,100.750128391971,6.792638853,90.90978730083316
7.275083468,101.34581595902888,6.821259691,91.48531941999876
7.284559047,101.80859851550215,6.854556358,91.87778545376534
7.321041854,102.27439046159904,6.922014699,92.27264922528153
7.350620952,102.60375606605596,6.922247076,92.75345290336884
7.393192532,102.74337300197206,6.96656002,93.30871830590172
7.422191901,102.65021507312169,6.989067761,94.02765943294212
7.452570195,102.57964289117756,7.02217026,94.82958016609314
7.519396279,102.62675791326724,7.059335603,95.50984533732172
7.523303563,102.70003692575423,7.088678279,96.06034964527184
7.571784818,102.5383361197092,7.124919576,96.66844002597902
7.612592099,102.38070823901693,7.162740866,97.431334048079
7.634917137,102.2571853430172,7.189219492,98.4328116251977
7.656596356,102.21699902712352,7.245095306,99.49899287107884
7.692151116,102.20314414256454,7.257669948,100.40263358641366
7.728755287,102.13667895716117,7.289465903,101.16147044644336
7.767043712,101.98541444435688,7.332828933,101.73755973866356
7.789312032,101.78340053670136,7.35810179,102.03157223466962
7.825877702,101.36809191310049,7.393991148,102.0309614330066
7.868575275,101.04331947330836,7.419628129,101.8850268056465
7.890450353,100.4415629071867,7.455557748,101.52882914548776
7.950168308,99.95649577332983,7.48843678,101.187508648841
7.981183187,99.64017686737655,7.527180732,100.85008498466566
8.029722815,99.20119673625136,7.562090296,100.63330877876396
8.03011853,98.89016202294424,7.588559588,100.52408468487964
8.059239982,98.56690334139284,7.622172921,100.52365912093802
8.091031812,98.1851192493142,7.653832936,100.55747670285632
8.1261781,97.86346824811646,7.685272735,100.60743391369668
8.164142414,97.57277620117635,7.72699928,100.6565522816298
8.220131655,97.29500155123807,7.760014151,100.69370434854984
8.22965852,96.97820888728953,7.791000613,100.72876890516694
8.285471683,96.56284196743124,7.829608123,100.80115773569015
8.294724536,96.08115035168696,7.861991981,100.8831599409421
8.32552822,95.52438042563368,7.892736204,100.9092752655674
8.356287307,94.94214256017774,7.922215279,100.85365435126688
8.389574372,94.37517055822732,7.970374573,100.60905106672516
8.447147214,93.80088441207836,7.995758228,100.26438752297778
8.461061215,93.20181646399833,8.025261596,99.75003631443602
8.494629281,92.62757417554268,8.060082022,99.11384603914364
8.558926954,92.11286571328138,8.093924142,98.41080324436903
8.586387359,91.64679328666706,8.126302054,97.71387810172403
8.63669469,91.29937699164697,8.157065047,97.01233639183177
8.636905036,91.05058402395494,8.190849733,96.23511338760096
8.663041488,90.8137273911132,8.242819971,95.3199233236073
8.741549159,90.599061517348,8.257236021,94.30751621291492
8.742061776,90.3515325360203,8.291003794,93.20182130812782
8.802731718,90.22631936576354,8.327178114,92.13771461038348
8.803019035,90.18894171958596,8.360647143,91.17222260149131
8.863033535,90.19541223321256,8.392184773,90.39564861396192
8.871610732,90.213308921171,8.430092079,89.7760990936562
8.895759635000001,90.15641158582984,8.458701024,89.27270258810807
8.93278763,90.11540986040542,8.495673483000001,88.84334218743544
