elapsed time,timestamp,topic,value
0.003075257,1760031880.780075257,/mocap/xwing/pose.transform.translation.z,1.5437303131806288
0.0030987000000000002,1760031880.780098700,/mocap/xwing/pose.transform.translation.z,1.543725390250145
0.011679198,1760031880.788679198,/mocap/xwing/pose.transform.translation.z,1.5437130687513323
0.011747889000000001,1760031880.788747889,/mocap/xwing/pose.transform.translation.z,1.5436823245001736
0.018857125000000002,1760031880.795857125,/mocap/xwing/pose.transform.translation.z,1.5436600321592195
0.018876604,1760031880.795876604,/mocap/xwing/pose.transform.translation.z,1.5436179452573204
0.018887999000000003,1760031880.795887999,/mocap/xwing/pose.transform.translation.z,1.5435458163910845
0.025981496000000003,1760031880.802981496,/mocap/xwing/pose.transform.translation.z,1.5435270909820036
0.03679043,1760031880.813790430,/mocap/xwing/pose.transform.translation.z,1.5435277630129265
0.036806785,1760031880.813806785,/mocap/xwing/pose.transform.translation.z,1.5434841186824229
0.03682035,1760031880.813820350,/mocap/xwing/pose.transform.translation.z,1.543459560029187
0.040550558,1760031880.817550558,/mocap/xwing/pose.transform.translation.z,1.5434124982885036
0.04056835,1760031880.817568350,/mocap/xwing/pose.transform.translation.z,1.543385720426038
0.040585972000000005,1760031880.817585972,/mocap/xwing/pose.transform.translation.z,1.5433543153137068
0.051215479,1760031880.828215479,/mocap/xwing/pose.transform.translation.z,1.5433287109563034
0.051235005,1760031880.828235005,/mocap/xwing/pose.transform.translation.z,1.5433094052682883
0.058555508000000006,1760031880.835555508,/mocap/xwing/pose.transform.translation.z,1.5432693897168455
0.058617911,1760031880.835617911,/mocap/xwing/pose.transform.translation.z,1.5432727688642103
0.06185272000000001,1760031880.838852720,/mocap/xwing/pose.transform.translation.z,1.5432205840489357
0.061872223000000004,1760031880.838872223,/mocap/xwing/pose.transform.translation.z,1.5431564055198217
0.066018696,1760031880.843018696,/mocap/xwing/pose.transform.translation.z,1.543132685042576
0.07680925200000001,1760031880.853809252,/mocap/xwing/pose.transform.translation.z,1.5431205777662764
0.081325959,1760031880.858325959,/mocap/xwing/pose.transform.translation.z,1.5431025225386912
0.081341886,1760031880.858341886,/mocap/xwing/pose.transform.translation.z,1.5430972696555005
0.08135552500000001,1760031880.858355525,/mocap/xwing/pose.transform.translation.z,1.5430969252320554
0.08868258200000001,1760031880.865682582,/mocap/xwing/pose.transform.translation.z,1.5430216191394526
0.088693429,1760031880.865693429,/mocap/xwing/pose.transform.translation.z,1.542965487730571
0.098499611,1760031880.875499611,/mocap/xwing/pose.transform.translation.z,1.5429481689386648
0.098512823,1760031880.875512823,/mocap/xwing/pose.transform.translation.z,1.542884726506131
0.09856257700000001,1760031880.875562577,/mocap/xwing/pose.transform.translation.z,1.5428569189359942
0.10286586900000001,1760031880.879865869,/mocap/xwing/pose.transform.translation.z,1.5428512517010093
0.10773892800000001,1760031880.884738928,/mocap/xwing/pose.transform.translation.z,1.5428391744282228
0.10775952000000001,1760031880.884759520,/mocap/xwing/pose.transform.translation.z,1.5428265389459186
0.107800513,1760031880.884800513,/mocap/xwing/pose.transform.translation.z,1.542754237536576
0.11377165500000001,1760031880.890771655,/mocap/xwing/pose.transform.translation.z,1.5427305649485077
0.118151296,1760031880.895151296,/mocap/xwing/pose.transform.translation.z,1.5426951255027634
0.118194007,1760031880.895194007,/mocap/xwing/pose.transform.translation.z,1.5426637420996727
0.12161158700000001,1760031880.898611587,/mocap/xwing/pose.transform.translation.z,1.5426553037475017
0.128472667,1760031880.905472667,/mocap/xwing/pose.transform.translation.z,1.542605952228671
0.13384996200000002,1760031880.910849962,/mocap/xwing/pose.transform.translation.z,1.5425737432328899
0.23730942600000002,1760031881.014309426,/mocap/xwing/pose.transform.translation.z,1.5425184617439303
0.237325573,1760031881.014325573,/mocap/xwing/pose.transform.translation.z,1.5424862523495237
0.23734001200000002,1760031881.014340012,/mocap/xwing/pose.transform.translation.z,1.542448234565826
0.23735630300000002,1760031881.014356303,/mocap/xwing/pose.transform.translation.z,1.542438691822012
0.23736785400000002,1760031881.014367854,/mocap/xwing/pose.transform.translation.z,1.5424124748341324
0.23738165400000003,1760031881.014381654,/mocap/xwing/pose.transform.translation.z,1.5423698086556936
0.237394298,1760031881.014394298,/mocap/xwing/pose.transform.translation.z,1.542307351822561
0.23741634800000003,1760031881.014416348,/mocap/xwing/pose.transform.translation.z,1.5422444998443765
0.23742939300000002,1760031881.014429393,/mocap/xwing/pose.transform.translation.z,1.5422323932326472
0.237441796,1760031881.014441796,/mocap/xwing/pose.transform.translation.z,1.5422208057020643
0.23745312600000001,1760031881.014453126,/mocap/xwing/pose.transform.translation.z,1.5421951781725278
0.23748110400000003,1760031881.014481104,/mocap/xwing/pose.transform.translation.z,1.542161560592345
0.23749630400000002,1760031881.014496304,/mocap/xwing/pose.transform.translation.z,1.542113457023644
0.237555275,1760031881.014555275,/mocap/xwing/pose.transform.translation.z,1.5420856671936465
0.237576796,1760031881.014576796,/mocap/xwing/pose.transform.translation.z,1.542045513517691
0.237596149,1760031881.014596149,/mocap/xwing/pose.transform.translation.z,1.5420212251860663
0.23760973000000002,1760031881.014609730,/mocap/xwing/pose.transform.translation.z,1.5420227934066126
0.237621672,1760031881.014621672,/mocap/xwing/pose.transform.translation.z,1.5419680995003593
0.285366685,1760031881.062366685,/mocap/xwing/pose.transform.translation.z,1.541919593984362
0.285410009,1760031881.062410009,/mocap/xwing/pose.transform.translation.z,1.5418746693090177
0.28544937600000003,1760031881.062449376,/mocap/xwing/pose.transform.translation.z,1.5418466139838052
0.28547274,1760031881.062472740,/mocap/xwing/pose.transform.translation.z,1.5418206745888543
0.285492211,1760031881.062492211,/mocap/xwing/pose.transform.translation.z,1.5417964066046244
0.28551495200000004,1760031881.062514952,/mocap/xwing/pose.transform.translation.z,1.541786958303115
0.285538705,1760031881.062538705,/mocap/xwing/pose.transform.translation.z,1.5417484528656002
0.285555695,1760031881.062555695,/mocap/xwing/pose.transform.translation.z,1.5417052978516959
0.285621831,1760031881.062621831,/mocap/xwing/pose.transform.translation.z,1.5416421115652867
0.285635823,1760031881.062635823,/mocap/xwing/pose.transform.translation.z,1.5416306671513693
0.28564837400000004,1760031881.062648374,/mocap/xwing/pose.transform.translation.z,1.5415893080542056
0.285670439,1760031881.062670439,/mocap/xwing/pose.transform.translation.z,1.5415417773427755
0.28569306,1760031881.062693060,/mocap/xwing/pose.transform.translation.z,1.5415047195279374
0.285720884,1760031881.062720884,/mocap/xwing/pose.transform.translation.z,1.5414572089408614
0.285738304,1760031881.062738304,/mocap/xwing/pose.transform.translation.z,1.5414148418466147
0.28575807000000003,1760031881.062758070,/mocap/xwing/pose.transform.translation.z,1.5413817522405566
0.285799998,1760031881.062799998,/mocap/xwing/pose.transform.translation.z,1.541348142358464
0.285827186,1760031881.062827186,/mocap/xwing/pose.transform.translation.z,1.5413250361289133
0.28584104,1760031881.062841040,/mocap/xwing/pose.transform.translation.z,1.5413123762352081
0.28585411,1760031881.062854110,/mocap/xwing/pose.transform.translation.z,1.5412717422531927
0.28586603800000004,1760031881.062866038,/mocap/xwing/pose.transform.translation.z,1.5412174786140376
0.285949498,1760031881.062949498,/mocap/xwing/pose.transform.translation.z,1.5411959904489754
0.28596312900000004,1760031881.062963129,/mocap/xwing/pose.transform.translation.z,1.5411470648729784
0.285984656,1760031881.062984656,/mocap/xwing/pose.transform.translation.z,1.5411177288611562
0.286000843,1760031881.063000843,/mocap/xwing/pose.transform.translation.z,1.5411000406913515
0.286013472,1760031881.063013472,/mocap/xwing/pose.transform.translation.z,1.541063094975491
0.286097299,1760031881.063097299,/mocap/xwing/pose.transform.translation.z,1.5410353547649795
0.323392768,1760031881.100392768,/mocap/xwing/pose.transform.translation.z,1.5409986873137047
0.32343818300000005,1760031881.100438183,/mocap/xwing/pose.transform.translation.z,1.5409593862313207
0.32346215300000003,1760031881.100462153,/mocap/xwing/pose.transform.translation.z,1.5409562836008868
0.323495403,1760031881.100495403,/mocap/xwing/pose.transform.translation.z,1.5409315535394519
0.323512562,1760031881.100512562,/mocap/xwing/pose.transform.translation.z,1.540892577768804
0.323527861,1760031881.100527861,/mocap/xwing/pose.transform.translation.z,1.540875216482681
0.323585383,1760031881.100585383,/mocap/xwing/pose.transform.translation.z,1.5408221005618026
0.323625153,1760031881.100625153,/mocap/xwing/pose.transform.translation.z,1.5407862985386762
0.32365075600000004,1760031881.100650756,/mocap/xwing/pose.transform.translation.z,1.540760102797493
0.323676707,1760031881.100676707,/mocap/xwing/pose.transform.translation.z,1.540764905699157
0.32370544700000004,1760031881.100705447,/mocap/xwing/pose.transform.translation.z,1.5407218550685038
0.33404139800000004,1760031881.111041398,/mocap/xwing/pose.transform.translation.z,1.5406401569533001
0.334051602,1760031881.111051602,/mocap/xwing/pose.transform.translation.z,1.5406111834762448
0.33411888,1760031881.111118880,/mocap/xwing/pose.transform.translation.z,1.5405867376562887
0.34110882800000003,1760031881.118108828,/mocap/xwing/pose.transform.translation.z,1.5405497777117478
0.341127379,1760031881.118127379,/mocap/xwing/pose.transform.translation.z,1.5405089318355427
0.34119340000000004,1760031881.118193400,/mocap/xwing/pose.transform.translation.z,1.5405135269820682
0.349535445,1760031881.126535445,/mocap/xwing/pose.transform.translation.z,1.5405182661694083
0.35400513,1760031881.131005130,/mocap/xwing/pose.transform.translation.z,1.5404761943172256
0.35401758,1760031881.131017580,/mocap/xwing/pose.transform.translation.z,1.5404197928450467
0.354037755,1760031881.131037755,/mocap/xwing/pose.transform.translation.z,1.5403756418327679
0.35407457800000003,1760031881.131074578,/mocap/xwing/pose.transform.translation.z,1.5403352160179238
0.35947530800000005,1760031881.136475308,/mocap/xwing/pose.transform.translation.z,1.5402986558664868
0.36651410900000003,1760031881.143514109,/mocap/xwing/pose.transform.translation.z,1.540319729262713
0.36657678800000004,1760031881.143576788,/mocap/xwing/pose.transform.translation.z,1.5402941539172457
0.371154058,1760031881.148154058,/mocap/xwing/pose.transform.translation.z,1.5402642079871462
0.37120972700000004,1760031881.148209727,/mocap/xwing/pose.transform.translation.z,1.540216711570086
0.38301359700000004,1760031881.160013597,/mocap/xwing/pose.transform.translation.z,1.5401732503631398
