speed,alpha_deg,motor_rpm,alpha_rad,thrust_per_motor,total_thrust,lift,drag,q,CL_0.3,CL_0.5,CL_1.0,CD,CL,L_D_ratio
9.1,15.3,10260.0,0.26703537555513246,4.4978814,17.9915256,22.720521266397913,17.353859486853384,50.721124999999994,4.69256873397152,2.815541240382912,1.407770620191456,1.075250573966964,1.407770620191456,1.3092488897706072
12.5,3.5,10000.0,0.061086523819801536,4.249999999999999,16.999999999999996,26.430174827907432,16.968291573171733,95.703125,2.8930447149099865,1.7358268289459917,0.8679134144729959,0.5572043307672221,0.8679134144729959,1.5576214443235827
