t,t_rel,da_aero_x_W,da_aero_y_W,da_aero_z_W,da_thrust_x_W,da_thrust_y_W,da_thrust_z_W
0.014983564,0.014247,0.016483015376170862,0.07287804064478454,-0.12562185622674704,0.0033564491899313875,-0.0024265861354214324,0.14865263761465464
0.0157460125,0.0150094485,-0.004328451266438993,0.0037977575355392645,-0.19844640408260084,0.004484849142061043,-0.0032423767296189954,0.19862795965185498
0.016233782000000002,0.015497218000000002,0.019852596970841296,0.03845548237894508,0.3973153784105321,0.0024671291017156483,0.008105150327358923,-0.38291443028745675
0.017409115,0.016672551,0.017644150031102257,0.06495142935193335,-5.2270160253442555e-05,0.0004993778982879671,-0.0003413637237035527,0.021137888706350694
0.018221468999999997,0.017484905,0.0026957470813072093,0.011352369630048348,-0.013865291518451173,0.00041291486446509706,-0.00028225949964863495,0.01747804314164192
0.018341945999999998,0.017605382,-0.05898028478401007,0.6203796973327327,0.32521766013771014,5.735994902555941e-06,-3.920999679385417e-06,0.00024279573102248264
0.018344599,0.017608035,-0.14284146075696375,-0.07581582273573095,0.051072586953061716,3.4868213442673657e-06,-2.3835142125006037e-06,0.00014759171714828767
0.018346777,0.017610213000000003,-0.04834480330743357,-0.62540575058109,-0.30355130346642234,4.084791299652224e-06,-2.7922732931673355e-06,0.00017290285408400052
0.018400726,0.017664162,0.12910051380566984,-0.3735787683694811,-0.22295093521135279,0.00018349842464715493,-0.00012543547831422863,0.007767202535957196
0.0184549065,0.0177183425,0.061496212173678844,0.4809090926839173,0.17294460576623116,4.891394774053648e-06,-3.3436496487126988e-06,0.00020704512295566246
0.01845699,0.017720426,-0.036599544380580024,0.5622804030466924,0.33370792264035565,2.354424392725374e-06,-1.609432617288853e-06,9.965911777598535e-05
0.018467463,0.017730899,-0.12076474579351246,-0.14321616592828235,0.028538964276235035,3.4069082994248046e-05,-2.328887416513936e-05,0.001442091224159725
0.0184787075,0.0177421435,-0.021076249157391813,-0.5751221674009539,-0.3034238437966348,5.037869377999549e-06,-3.4437764592776254e-06,0.00021324516482223999
0.0188165845,0.018080020500000002,0.008522967371349555,-0.03688657015193825,-0.07179166277865967,0.0011714499996237082,-0.0008007773979886168,0.049585654074782326
0.019640037,0.018903473,0.013368803449187172,-0.05410267045554806,-0.060299844366015876,0.00066512627341625,-0.00045466565942320347,0.02815375928999586
0.0204535145,0.0197169505,0.009936553636186007,-0.03693193369424924,0.000868380747769848,-0.0005295727138949768,0.0003620042340815588,-0.022415988225768402
0.0211657335,0.0204291695,0.011741177379100326,-0.04364146155775184,0.0009961843471817389,-0.0006250806027505718,0.0004272913216651075,-0.026458688417605458
0.02155307,0.020816506000000002,-0.004130762938779703,0.0026786573357149845,-0.1768686409201763,0.004176032378466921,-0.0028546436834856193,0.1767649468524244
0.022254612,0.021518048,0.023844971859309755,-0.08092408777930166,0.10934809334043472,-0.0036748286592612756,0.002512031868848491,-0.1555497739901508
0.023035082999999998,0.022298519,0.0026164590521824127,-0.009220643556837604,0.007249519531308479,-0.0002967964838704318,0.00020288353422023842,-0.012562932933152027
0.0231194215,0.022382857500000002,0.03971769312322246,0.510070099740217,0.13548054986122438,-1.414789656356552e-05,9.671190235038818e-06,-0.0005988584276863662
0.023125183,0.022388619000000002,-0.0034483551907011634,0.45640076264940127,0.2923587732840467,-7.0876221949789375e-06,4.844942303156019e-06,-0.0003000080092920854
0.0231285705,0.022392006500000002,-0.04924117737465633,-0.2278027099502012,-0.01210091442135841,-5.397657538985801e-06,3.6897197154550643e-06,-0.00022847443734441697
0.0235419085,0.0228053445,-0.0006269270998016663,-0.07590670378739203,0.017979859599373427,-0.001515757139265772,0.0010361381692380045,-0.0641596390739334
0.024482367499999998,0.0237458035,-0.007418900722171606,-0.09289487216882561,-0.2568991708596684,0.004669047138851523,-0.003191657706378248,0.19763349384123785
0.026082371,0.025345807,-0.008531191694462759,-0.195388724490345,-0.1278241254339516,0.01870780150326523,0.004754040279807831,0.007567392632168435
0.027154778,0.026418214000000002,0.0032301408851009294,-0.002185085972950085,0.1276113468816149,-0.003235436380483514,0.0020052546798053905,-0.1277221459894715
0.0276531925,0.0269166285,-0.0053457078148918535,-0.08878516451095073,-0.16161366198785032,0.002682295844774918,-0.0016624299361292227,0.10588636004089658
0.0284235905,0.0276870265,-0.0006030744949945266,-0.05016707971704623,0.0033097509156192473,-0.0008585277429542515,0.0005320972418701719,-0.033891256951628534
0.028705399,0.027968835,0.022864852902472643,-0.13465296015284572,-0.10955405344324909,-2.7767820840018942e-05,1.7209904983273017e-05,-0.0010961630055632554
0.0287147865,0.0279782225,0.00890471216783717,0.5384068654142421,0.12606823038962744,-1.7330854096275772e-06,1.0741294896310372e-06,-6.841531146761781e-05
0.0287159515,0.0279793875,0.013393370559333734,0.30982032229853584,0.2990317846021835,-1.92791362024769e-06,1.1948798723238063e-06,-7.610635348775929e-05
0.028717430000000002,0.027980866000000004,-0.027627451885861715,-0.29493472019139777,-0.05289503797313877,-2.7182367409173125e-06,1.6847053394275502e-06,-0.00010730516351564745
0.029061183,0.028324619000000002,0.007711908618944274,-0.09064211206309453,-0.017127238279817547,-0.0010764575964384848,0.0006671655316392855,-0.04249425985104516
0.029905616,0.029169052,0.012390888762313423,-0.1332712748951835,0.01879066056772416,-0.0026851618687427914,0.001664206236849819,-0.10599949925570229
0.030571937,0.029835373000000002,0.0020788156827027393,-0.04254989231237605,-0.07246468073470602,0.0011098729785640193,-0.0006878756750341442,0.04381336608966002
0.031155161,0.030418597000000002,0.005268963801467574,-0.10804897356724008,-0.1844256516138021,0.0028286984365387124,-0.0017531671498296486,0.11166575144271462
0.031574923500000004,0.030838359500000006,-0.004649742881067315,0.002552648405475255,-0.18478608237371397,0.0046751806344126345,-0.002897577557896658,0.18455751660502884
0.031770716000000004,0.031034152000000006,0.005015916921401742,-0.05180791012604674,0.0156256453091288,-0.0012524453389757273,0.0007762389927772895,-0.049441555208261434
0.031970037,0.031233473,0.00031778002887450363,-0.028801500636134958,-0.03848676076507118,-3.115326360747517e-05,1.930813043241053e-05,-0.0012298068064389156
0.031979235499999994,0.031242671499999996,-0.04754238150884463,0.477164248025476,0.11776072705787222,-2.801586567752201e-05,1.7363637899836526e-05,-0.0011059548281266984
0.031985731,0.031249167000000005,0.027011570932556517,0.18393005135598417,0.22847750733178174,-1.3764597696308556e-05,8.531005002143655e-06,-0.0005433715115046311
0.032400333,0.031663769,0.031070945678358608,-0.3039692129639135,0.03132298989337201,-0.0026466306773753057,0.0016403254236543874,-0.10447844123748062
0.0328787635,0.032142199499999996,0.005200352893336341,-0.048759457603676115,0.014125411341064265,-0.0006542142814342511,0.0004054681023415718,-0.025825774991519168
0.0329471385,0.0322105745,0.0501755403146025,-0.33880529778296015,-0.16267764783421512,-2.385075450239693e-05,1.4782190548179308e-05,-0.0009415328228641329
0.033368658499999995,0.03263209449999999,-0.014005852771022842,0.1785934852185157,0.13801516465096775,-0.004138064937866781,0.0025646846688284763,-0.16335432750161338
0.033799479,0.033062915,-0.0006075658770604564,0.005122695512555314,-0.0046852402358918965,0.00010075604006409833,-6.244645145117578e-05,0.003977447288413316
0.0343364005,0.0335998365,-0.044188111419299625,0.3892397187249662,-0.08927629412204219,0.0045395007848028635,-0.002813486071806426,0.17920141636945708
0.0349585375,0.034221973499999996,-0.007253320849201633,0.07127137984299259,0.019097054419640713,-6.338968377483933e-05,3.928757827156848e-05,-0.002502372321135482
0.035515446,0.034778882,-0.012243948985770053,-0.018654455257921254,0.07567656999450989,0.030104843860015384,0.007819909150224347,-0.012567984515404973
0.036354819499999996,0.035618255499999994,-0.0023588431441232127,-0.016635881813888587,0.20716858400776061,-0.004349484202803233,0.002317204412106977,-0.15453189474601992
0.0367433335,0.0360067695,-0.00022469647909031942,-0.00031071346557992596,-0.0009835235824890987,6.332176449969085e-05,-3.373491320798894e-05,0.002249745438895445
0.0367537025,0.0360171385,0.0368604622583783,-0.4582379964788876,-0.10636524500797684,8.621265817632118e-06,-4.593012472048352e-06,0.00030630311084678397
0.0372528215,0.036516257499999996,0.09102492395881348,-0.18909216098942278,-0.20713201720072938,0.0034645002407600045,-0.0018457258077775873,0.12308948868181524
0.037954944500000004,0.0372183805,-0.003729945573325788,0.15430805842810807,-0.02909274314341026,0.0014269803964542804,-0.0007602292861583204,0.05069888155643376
0.038475941,0.037739377,-0.004761652532713767,0.23875944128269777,-0.00877777143296754,0.0011901630835723376,-0.0006340639532851355,0.04228504985549009
0.039007731500000004,0.0382711675,-0.013242528564234024,0.1518547777282122,0.007748880432647098,0.0008093114014711134,-0.0004311637570838245,0.028753851831046617
0.0396306605,0.038894096499999996,-0.022091129683064203,0.28642512175004103,0.12225360522953466,-0.0014921781063686468,0.0007949636164900631,-0.05301527705906928
0.040123917499999995,0.03938735349999999,-0.0031249485083437722,-0.040173866985814766,0.003917711157797044,-0.0003118459251388317,0.00016613711418092536,-0.011079507232025776
0.0404902845,0.0397537205,-0.00989440754978227,-0.13244474304692394,0.02681059086097548,-0.001418126706026146,0.0007555124485824627,-0.050384320681267525
0.0409082585,0.0401716945,-0.00482431771429731,-0.06456086645012035,0.0130267793221428,-0.0006900890741961541,0.00036764760438570687,-0.02451802724339558
0.0412574055,0.040520841499999995,-0.004335186468780561,-0.3056691954623632,-0.03881207101724371,-0.0010673892767021909,0.0005686557361941902,-0.03792304550826486
0.041631782,0.040895218,-0.003944755398221367,-0.23334803357691844,-0.05207297855955595,-0.00018551091368207429,9.883165167054453e-05,-0.0065909776080737
0.042154001999999996,0.041417437999999994,0.044080889899021314,-0.04437293153761451,0.035574064420270446,-0.0004115401014979647,0.0002192495694858243,-0.014621520318998549
0.0429274175,0.0421908535,0.04880954479287486,-0.0499896559566792,-0.02338548558090814,0.001335396503935049,-0.0007114376157145441,0.04744501701081738
0.043417734,0.04268117,0.0026951401716770462,0.09000121004050499,0.015724310300194944,0.0002487835886317846,-0.0001325404122322904,0.00883897895483976
0.04390377,0.043167206,0.015176587595589819,0.4782728298775921,0.11351823428320529,0.00048228817560885817,-0.0002569408776580129,0.017135113525048595
0.0445768405,0.0438402765,0.0016179744906058557,0.22195646054078763,0.019291293575076196,0.00031135858863723387,-0.00016587748378821265,0.01106219275760445
0.044842749,0.044106185,0.002600275652435091,0.0002675731919133395,0.09210131730633186,-0.0025859637486154163,0.0013776821177965137,-0.09187615339780031
0.045057099,0.044320535,0.0005569065861155686,0.17899773674363545,-0.010946697285550755,0.000995562196351607,-0.0005303895833042027,0.03537111652010694
0.0452703135,0.0445337495,-0.06702188762113831,-0.363669266158082,-0.1607438339327807,3.858546168689081e-06,-2.0556552891015656e-06,0.00013708946224966212
0.045525944,0.04478938,-0.015678326992630942,-0.11753750270537502,-0.07895400041847012,0.035723219581291765,-0.00048485268758793887,0.04148693107193857
0.046299047999999995,0.04556248399999999,-0.017066920741689695,-0.24143211985597307,-0.010320754893138329,-0.0019976644378011388,0.000954585959685561,-0.06371444555619554
0.0473334965,0.0465969325,-0.02609935958577142,-0.23608374865616574,-0.3006141190379523,0.007113619194455967,-0.003399250082787547,0.2268851035720303
0.04785111,0.047114546,0.04372484250525921,-0.019582394591912022,0.11548039472870286,2.0240723898723445e-05,-9.672050261255727e-06,0.000645567131524416
0.047995876500000006,0.047259312500000004,0.0012900803364135904,0.04409057744549694,-0.0496714545203627,0.00198824347175669,-0.0009500841415911176,0.06341396885111727
0.048619720000000005,0.047883156,0.014353992932515047,0.14305445976201944,0.15327865587535072,-0.003360980339624342,0.0016060478337973638,-0.10719668169102015
0.049596888500000005,0.0488603245,0.0118132374269741,0.1492889425684136,0.062044209749714696,-0.00045208525895901186,0.00021602939543644006,-0.01441901906729015
0.050414314,0.04967775,0.007950235577779574,0.09627944807149699,0.050269138215584874,-0.0006115787499400005,0.0002922435204269769,-0.019505979197020906
0.051108833,0.050372269,0.009261282529822501,0.11216523299453848,0.058541261307784254,-0.0007117970817091535,0.0003401329510037965,-0.022702389626326536
0.051934023499999996,0.051197459499999994,0.012331467795139883,0.1349514841410363,0.10719495309387561,-0.0020035084667031078,0.0009573785347708752,-0.06390083775213107
0.0524636745,0.0517271105,0.0013156089906322666,0.023762568005730178,-0.007587697395095461,0.0004729762889270628,-0.00022601219510667847,0.015085327365282453
0.052543453500000004,0.0518068895,0.06256184748986665,0.33714583718824886,-0.026666217292786953,9.649333536365656e-06,-4.610943729971284e-06,0.0003077603648673488
0.052546697,0.051810133,-0.07257933673504496,-0.4813310243003552,-0.19175698227386562,9.979291618500419e-06,-4.768614531275306e-06,0.00031828420253532386
0.0525495715,0.0518130075,-0.07918083090641093,-0.560018926056334,-0.20246300791976246,7.416481618782722e-06,-3.5439731966846466e-06,0.00023654473963397038
0.052983602000000005,0.052247038,-0.005535921254003928,0.03719433949726453,-0.015492700899384815,0.00262430437318667,-0.0012540264827173853,0.08370079325851876
0.0540950765,0.0533585125,-0.002543293694371729,0.05539063333333322,0.17145641547143597,-0.00202233187071138,0.000966373317297764,-0.06450120021900752
0.054775765000000004,0.054039201,-0.003142959216637209,0.0016630344580037537,-0.09949162347297325,0.003129376761530689,-0.0014953758311938847,0.09980980865677225
0.0549216105,0.0541850465,0.0011552300144996863,0.010929033809078392,0.09037186991936963,-0.0021227966214216187,0.0010143804994133254,-0.06770547004947325
0.05506667,0.054330105999999996,0.10324725027452303,0.7077365464681847,0.2435286616500001,-1.816996893860834e-05,8.682537922050093e-06,-0.0005795215026065392
0.0550692105,0.0543326465,0.08545544977091857,0.2309624289499338,-0.07713108695028303,-1.926730249390829e-05,9.206899864472318e-06,-0.0006145203731566795
0.055422409,0.054685845,-0.06285621563609428,-0.44062246609568834,0.00948767127185235,-0.005165723579478143,0.0024684462051164924,-0.16475800816942865
0.0558804,0.055143835999999995,-0.020908348816915223,-0.13191892862349464,-0.059535475557256134,0.00039879400939718535,-0.00019056411826415265,0.012719322984915848
0.0563528645,0.0556163005,-0.05505099217924375,-0.26499470742519227,-0.11498857109817529,0.0013788550029191216,-0.000658887249190665,0.04397784750580236
0.057033236,0.056296672,-0.055862648569896034,-0.22712975049234824,-0.15652386666067564,0.04586920171333014,0.0038982458134839137,0.09467081874969807
0.0577726565,0.057036092499999996,-0.03679933370302374,0.17711946240929033,0.07633398665920943,0.00461756379546463,-0.001894721013330436,0.1307499648320647
0.0583064845,0.057569920499999996,-0.0076283535539620195,0.044420025383686834,0.06899951987145947,-0.0005730093403586434,0.00023512243384238296,-0.0162252119123778
0.058809808,0.058073243999999996,0.16693158951183812,0.6414673535069215,0.27846406966301274,-0.0020836656622760796,0.0008549887537985246,-0.059000638460474875
0.059464305499999995,0.05872774149999999,0.017135829362965815,0.03560916729832453,-0.005536432814380987,-0.0013666205897626127,0.0005607642608460583,-0.0386969410635416
0.060186936999999996,0.059450372999999994,0.03136339161107715,0.06319100444698239,0.012698346456129883,-0.0032349431706792386,0.0013273914717618074,-0.09159997014344867
0.0606530095,0.0599164455,-0.0035592683591817442,0.001958102944426221,-0.10651075099330676,0.003743301234206853,-0.0015359856023307583,0.10599453010461701
0.060737558,0.060000993999999995,0.004597725239382788,0.011503884307551782,-0.02392310743988979,0.000354305108582309,-0.00014538171297615032,0.010032428903844703
0.0608232935,0.0600867295,-0.06014345085633038,-0.578440474162089,-0.23257239468564883,1.8330550896006326e-05,-7.521559312856363e-06,0.0005190440221642945
0.061205841,0.060469276999999995,-0.10496458823411847,-0.41891026271170834,-0.11373489084061816,0.0016465041561295468,-0.0006756086458878652,0.04662206523735257
0.061607795,0.060871231,-0.006275752768163223,-0.026270940286787225,0.0007769622623516881,-0.00017543177704815172,7.198477142980608e-05,-0.004967489285583326
0.062177399999999994,0.06144083599999999,-0.04107507372060043,0.22865309595179184,0.28052092154898034,-0.004043570422781029,0.0016591948023435277,-0.11449688926742851
0.06297594200000001,0.062239378000000005,-0.01900765500940882,0.10577314476116143,0.12956004857260517,-0.0018632981810859928,0.000764565553219132,-0.05276075923151069
0.06342417850000001,0.06268761450000002,0.0889522389401664,0.22101661753483456,0.10449562744285323,-0.0014405119422710722,0.000591084036490247,-0.040789233053390106
0.063621366,0.062884802,-0.007321845745943967,0.004992889358644448,-0.22596656612965305,0.007997605070612201,-0.0032816504665274804,0.22645850237096
0.0639090655,0.0631725015,0.1258409490637059,0.3249966903710593,0.03229124944162187,0.002150147884253162,-0.0008822683472319015,0.06088313506918297
0.06470843949999999,0.0639718755,0.099556507766633,-0.010938199195938192,-0.2606864405224556,0.003870459547335281,-0.001588162364488499,0.10959511814326639
0.06526399050000001,0.06452742650000001,-0.005507027127605868,-0.03279157609589245,-0.02302159121178171,0.00032037507828386325,-0.00013145923258667258,0.009071673305268035
0.065860317,0.065123753,-0.05149875427913442,-0.43719046096290953,0.27972633829714866,-0.016320649620143013,0.006696838236834091,-0.46213208054994226
0.0664154585,0.0656788945,-0.01089859435709567,0.0034953194187159475,-0.3048986955595083,0.010754070092204693,-0.004412708407524724,0.3045099859233975
0.066489166,0.06575260200000001,-0.00832813465319221,-0.05658823393635787,-0.00827713013307907,-0.0005510786968506154,0.00022612365159896397,-0.015604228425319278
0.0665767445,0.06584018050000001,-0.17408185027009887,-0.26348780917014203,0.01538843854653571,-0.00011431619483676103,4.690726671366385e-05,-0.003236953319264657
0.0670996,0.066363036,-0.011313751320279564,0.2977114929821906,0.2873401711266155,0.04859529127680445,0.00978221892799877,-0.11079188190698197
0.06767440350000001,0.06693783950000001,-0.0014446234798485835,0.03985418990907716,0.00947361481223652,0.0005622159306242214,-0.00019224802730408164,0.01399641541394736
0.0682155065,0.0674789425,0.21345472262195364,0.36465219771455515,-0.007138866342401684,0.003988689508435339,-0.001363920244440403,0.09929877877229565
0.06870090100000001,0.06796433700000001,0.005210699476275782,0.008640878534030283,0.002995989751550354,-3.218135446264592e-05,1.1004316267881897e-05,-0.0008011576711162149
0.06934055650000001,0.06860399250000002,0.09053692172545647,-0.12222434571664803,-0.08834028660369242,-0.001789102363091044,0.0006117781108896658,-0.04453986187138881
0.07012966849999999,0.0693931045,-0.03151678855833412,-0.10562139493685332,-0.035329932408705744,-0.0004571029380676106,0.00015630495923663057,-0.01137961814960775
0.07050638149999999,0.0697698175,-0.043134982877627404,-0.1416323547960783,-0.06718134118597163,0.00017781425001861528,-6.0803041910778566e-05,0.004426701511315301
0.070888195,0.070151631,-0.033124994099834326,-0.10876478407495477,-0.05159167711648038,0.00013657464139621434,-4.6701283186734166e-05,0.003400037800190603
0.071448311,0.070711747,-0.20065174818803783,-0.04968275514837475,0.0876474458397265,0.0003247620261304651,-0.00011105138696007599,0.008084979419475502
0.07208481350000001,0.07134824950000002,0.01844497844994225,0.0857502902042662,0.042666283861368726,0.00019959014160553235,-6.824924180007241e-05,0.004968814262054977
0.0723314125,0.0715948485,0.008568482591672866,-0.001271305489517982,0.2058083600595353,-0.008232551006296662,0.002815095774471754,-0.20495008683354854
0.0726845605,0.0719479965,0.009414995977182039,0.12933037323049204,-0.3653473165933132,0.017430551991212517,-0.005960324232384573,0.43393513643867365
0.0732440975,0.0725075335,0.020810337600660533,0.07297759318383201,0.15568380162557993,-0.004588832874212467,0.0015691374428257188,-0.11423940104533514
0.0738118985,0.0730753345,0.09295274580396895,0.07701778821755761,0.18541848528034777,-0.007720427953292475,0.0026399768542950675,-0.1922007380469566
0.074599233,0.073862669,0.10035270990772471,0.0968055862938137,-0.06699853150598756,0.002362918547912818,-0.0008079928098304601,0.05882506664154796
0.0750361915,0.0742996275,0.08249667858173382,-0.21010236270021093,-0.1445783011896271,3.668664034472968e-05,-1.2544885070853162e-05,0.0009133171623858516
0.075277499,0.074540935,-0.03296173054188234,-0.04751431129086789,-0.03670869245702946,0.00129123931845454,-0.00044153535719765324,0.03214551725677062
0.075513532,0.074776968,0.008623572635594934,-0.003298807449795438,0.21935172970426642,-0.008812135670419663,0.003013282987362753,-0.21937889840708635
0.076141008,0.075404444,-0.1102862204181923,-0.1235437468540175,-0.3746961661368413,0.08133155949774723,-0.0006988563866764663,0.35885722131594733
0.0767950715,0.07605850750000001,-0.00265342811695668,-0.006046988525804986,0.023767656628654876,-0.0011226292221104828,0.0003242997464283359,-0.024287091948664852
0.07682633,0.076089766,-0.17027297097601912,0.16743452024140215,0.10134468707823885,-0.00013125990761753137,3.7917732692321904e-05,-0.00283969219996294
0.07729202199999999,0.07655545799999999,0.03242185381286211,0.0329244802953713,0.4124134916179507,-0.01837025954723137,0.005306712488553911,-0.3974243445272929
0.078309515,0.077572951,0.0005479808254553742,0.0506059801366055,-0.3350589161376778,0.0163192014360376,-0.0047142126566687426,0.3530515133578245
0.0794288165,0.0786922525,0.030850288486556354,0.0426893434920016,0.31478519581712305,-0.013705017645202933,0.003959039778760859,-0.2964959553443336
0.080365744,0.07962918000000001,0.0009599501102378616,0.03380799305433291,-0.21216516265921292,0.010365394565780117,-0.0029943054778071854,0.2242461588787279
0.0808815705,0.0801450065,0.00034019938824869644,0.012991240124424569,-0.0820914929063008,0.004008985667405485,-0.001158096555628707,0.08673086501535288
0.081328799,0.080592235,0.017311845002014215,0.022810719068295487,0.1844664212099083,-0.008071002364052227,0.0023315124606891613,-0.17460900952240976
0.0816339565,0.0808973925,0.11473680003330744,-0.0807800685069281,-0.1530979202283671,-2.7875058205228953e-05,8.052413147274784e-06,-0.0006030522708382335
0.0816360965,0.08089953250000001,0.026270969298547553,-0.2524237857209515,-0.11199751253596091,-2.8693717409766784e-05,8.288903492637001e-06,-0.0006207632398620433
0.08163994499999999,0.080903381,-0.1030549230317801,0.04201092803350148,0.15422836889894498,-7.303245764089805e-05,2.1097266156511196e-05,-0.0015799927340438558
0.08189087149999999,0.0811543075,-0.01851444790870771,0.13748072724970628,0.20448631314829235,-0.006537908183666397,0.0018886395653844312,-0.1414418706383973
0.08245933350000001,0.08172276950000001,-0.03570364763556777,0.18085387499783057,0.008480445430675942,0.0033691904013117835,-0.0009732755671191529,0.07288945936698887
0.08278064600000001,0.08204408200000002,0.09025264634432356,0.14211993676219536,-0.03196980401352434,1.0684267330918207e-05,-3.0864199131452885e-06,0.00023114468959306578
0.083173227,0.08243666300000001,0.048545868198632436,-0.21321694257441126,-0.2778515315759016,0.004134382033405382,-0.0011943204565355026,0.08944370466987372
0.083569194,0.08283263,-0.008272949228796067,0.000151534932712305,-0.19390166457134939,0.008864912037258144,-0.0025608532801127126,0.1917845442869872
0.083702683,0.082966119,0.018603381264420182,-0.07104265583308984,-0.03537026857471126,-0.0012361342231641537,0.0003570885268511237,-0.026742672422546576
0.08437581250000001,0.08363924850000001,-0.04056792804568565,-0.31738917253587307,0.08078451598968961,-0.005193247221789932,0.0015002003546636944,-0.11235131805196019
0.085173547,0.08443698300000001,-0.035250041676139876,0.06638807123572416,0.15255156406496084,-0.0024126280894817276,0.0006969484334051201,-0.052195078386624516
0.085810986,0.08507442200000001,-0.06432075409614801,0.09909682883898491,0.18865624018047988,0.06452726935906672,0.015164095561083168,-0.0401666448793776
0.0864006585,0.08566409450000001,0.019359591573672952,0.1610479393408852,0.09947128208694167,-0.0010406114463783478,0.00023840674783409677,-0.019870182471320774
0.086863806,0.086127242,0.01776260485873249,0.20263244923981097,0.0016770803732146788,0.005119273804111146,-0.0011728387412592578,0.09775109140146299
0.087385508,0.086648944,0.04899181954534715,0.028027335058395608,-0.18645711282533917,0.005287760720945944,-0.0012114395254760046,0.10096830162261305
0.0876526555,0.0869160915,0.013928621049542511,-0.0027954987994412983,0.25465594944290615,-0.013381581095217587,0.0030657545050959134,-0.2555175219743475
0.0879518805,0.0872153165,0.060432372698107084,0.030166861967229397,-0.10407687554756251,0.0004304655441250693,-9.862075877278831e-05,0.00821961832069995
0.088468083,0.08773151900000001,0.007412936319793673,-0.12237226497093279,-0.12447642990655972,0.000318924492843653,-7.306641821794302e-05,0.006089773362988993
0.089005161,0.088268597,0.007603726408786038,-0.1761438254924108,-0.23927579355782846,0.0035706030124091903,-0.0008180342960455445,0.06817965883052324
0.0896289035,0.0888923395,-0.09398793959237117,-0.1784228394800912,-0.07434849393870735,0.003456089297537046,-0.0007917989106477896,0.06599305169882896
0.09017871250000001,0.08944214850000001,-0.06909582680004478,-0.14312630241450394,0.04822001533009157,-0.0028731630045392142,0.0006582490037884692,-0.05486223832030035
