t,ax_b,ay_b,az_b,wx_b,wy_b,wz_b,px_w,py_w,pz_w,qx_w,qy_w,qz_w,qw_w,vx_w,vy_w,vz_w,rpm_avg,gx_b,gy_b,gz_b,vx_b,vy_b,vz_b,ax_tot_b,ay_tot_b,az_tot_b,dvx_b_dt,dvy_b_dt,dvz_b_dt,T_total,T_total_corr,F_aero_x_b,F_aero_y_b,F_aero_z_b,F_sum_x_b,F_sum_y_b,F_sum_z_b,F_thrust_x_b,F_thrust_y_b,F_thrust_z_b,V_b,F_aero_mag,F_D_x_b,F_D_y_b,F_D_z_b,F_L_x_b,F_L_y_b,F_L_z_b,F_D_mag,F_L_mag,roll_rad,roll_deg,pitch_rad,pitch_deg,yaw_rad,yaw_deg
1.466761842,-11.252070000000002,3.1293900000000003,23.61267,-0.413,-3.306,-1.645,0.42757549426235264,-1.3689852505575226,1.7982376531747895,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.498009235378406,-1.9574591580623724,-0.21480423212189154,12321.939854103537,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.736172384038241,-1.883589900855165,3.342753416774353,-12.46820021411621,-6.340175622476449,21.357796561439446,-12.058249064838558,-7.166861381774549,21.194045307535063,26.84112321676061,26.84112321676061,-28.130175000000005,7.823475000000001,32.1905517832394,-28.130175000000005,7.823475000000001,59.03167500000001,0.0,0.0,26.84112321676061,7.7522854505906595,43.4596954742629,-10.829902153113661,3.028291611300115,-5.374222980313666,-17.300272846886344,4.795183388699886,37.56477476355307,12.463530935141055,41.63418700232358,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.46723716,-10.50651,2.89395,23.86773,-0.611,-3.19,-1.273,0.4239857422597694,-1.3698816740128588,1.7981257667392385,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.501955334889205,-1.9483631086367128,-0.21716638048592873,12387.70471378077,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.73257932821928,-1.8876326751571368,3.351392600024061,-11.72264021411621,-6.57561562247645,21.612856561439447,-11.789472950296368,-7.148051024690916,20.64574063922162,27.152203286659137,27.152203286659137,-26.266275,7.234875,32.51712171334086,-26.266275,7.234875,59.669325,0.0,0.0,27.152203286659137,7.753877345340361,42.42197335298623,-9.128555745290075,2.5593994904120247,-4.544079272180521,-17.137719254709925,4.675475509587975,37.06120098552138,10.51331119002241,41.098590133765214,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.467554221,-10.241325240807322,3.005262121142606,23.697487932370134,-0.6567209348100288,-3.247067736149744,-1.0484000793638732,0.4215911972189946,-1.37047963352033,1.7980511328622504,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.504587581631371,-1.942295586415907,-0.21874205218876763,12431.573181152344,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.7301825793668995,-1.8903294088448102,3.3571553695390715,-11.457455454923531,-6.464303501333845,21.44261449380958,-11.51406202258936,-7.127906684362895,20.10019131559122,27.36070007700447,27.36070007700447,-25.603313102018305,7.513155302856514,31.883019753920866,-25.603313102018305,7.513155302856514,59.243719830925336,0.0,0.0,27.36070007700447,7.754946486003774,41.5752822363689,-8.894732303810626,2.4982938961036103,-4.43687789479843,-16.708580798207677,5.014861406752904,36.3198976487193,10.249079012336269,40.29218872725357,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.468187214,-9.711900000000002,3.2274900000000004,23.35761,-0.748,-3.361,-0.6,0.4168106337028422,-1.371673423303724,1.7979021308667469,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.509842702135198,-1.9301821473833125,-0.22188778489696842,12441.690352068425,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.725397616074932,-1.8957132736126652,3.368660388332344,-10.92803021411621,-6.24207562247645,21.102736561439446,-11.233236855304577,-7.114901659686095,19.58246516206701,27.408897189506387,27.408897189506387,-24.279750000000003,8.068725,30.985127810493612,-24.279750000000003,8.068725,58.394025,0.0,0.0,27.408897189506387,7.757098344224922,40.18318962726515,-8.2941817098821,2.3379123821017074,-4.154443049274599,-15.985568290117904,5.730812617898293,35.13957085976821,9.566539687504216,39.027811199555586,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.468471501,-9.99815888183511,3.266525302068424,23.385802162604975,-0.6752702776049866,-3.355031299377917,-0.826147434681151,0.414663608285,-1.3722095728601198,1.7978352117534302,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.512202858476059,-1.9247418135371899,-0.223300582375639,12446.234130859375,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.72324861464935,-1.8981312510046089,3.3738274711874183,-11.214289095951319,-6.203040320408026,21.13092872404442,-10.956523541538676,-7.105717527341688,19.086978470519206,27.430556985165403,27.430556985165403,-24.995397204587775,8.16631325517106,31.033948421347034,-24.995397204587775,8.16631325517106,58.46450540651244,0.0,0.0,27.430556985165403,7.758072311197133,40.67633843176552,-8.807673247869902,2.486613361878639,-4.41982316348654,-16.187723956717875,5.679699893292421,35.453771584833575,10.163325776988982,39.386181807409514,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.469473214,-11.00682,3.4040700000000004,23.48514,-0.419,-3.334,-1.623,0.4070983546069094,-1.3740987481674187,1.797599415724214,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.520519099769802,-1.90557226607986,-0.22827871222593743,12347.95280208347,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.715676398315069,-1.9066512304170236,3.3920341920997594,-12.222950214116208,-6.065495622476449,21.230266561439446,-10.680780332721351,-7.0989833476500195,18.607822892130482,26.963956302161037,26.963956302161037,-27.517049999999998,8.510175,31.748893697838966,-27.517049999999998,8.510175,58.71285,0.0,0.0,26.963956302161037,7.761541365071159,42.867276217061,-10.40415288641827,2.9538485367331355,-5.2550540314030885,-17.112897113581727,5.556326463266865,37.00394772924206,12.024442246311967,41.14627758297112,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.469995127,-10.977624692207023,3.1924040185009135,23.627467125490767,-0.45248085756075396,-3.2618301514801527,-1.5988193806505666,0.4031567024142217,-1.3750830472153082,1.7974765611610841,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.524852031899406,-1.8955845390341906,-0.23087241988926924,12296.746215820312,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.711731118435828,-1.9110903142814357,3.401520266785347,-12.193754906323232,-6.277161603975537,21.372593686930212,-10.406165201248703,-7.094723615108874,18.144759690536375,26.722424666540665,26.722424666540665,-27.444061730517557,7.981010046252283,32.34624314718626,-27.444061730517557,7.981010046252283,59.06866781372692,0.0,0.0,26.722424666540665,7.763371749495938,43.16425015407695,-9.958271315948846,2.835506298311263,-5.046874063578603,-17.48579041456871,5.145503747941021,37.393117210764856,11.518602405823147,41.59896981873826,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.469998651,-10.977427563059706,3.190974832182869,23.628428130083936,-0.4527069230966674,-3.2613428546582948,-1.5986561110968514,0.40313008805066464,-1.3750896932843748,1.7974757316368521,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.524881288217652,-1.8955171010701828,-0.23088993281921286,12364.02862548828,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.711704479577829,-1.9111202873450277,3.401584317550881,-12.193557777175915,-6.278590790293581,21.37355469152338,-10.129706787700202,-7.093111289747466,17.700601427779294,27.040005688314302,27.040005688314302,-27.443568907649265,7.977437080457173,32.031064636895536,-27.443568907649265,7.977437080457173,59.07107032520984,0.0,0.0,27.040005688314302,7.763384161774743,42.92759111031653,-10.076175857370583,2.8691346823256385,-5.106744774238406,-17.367393050278682,5.108302398131534,37.137809411133944,11.655045942560369,41.31510598572069,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.470723405,-10.936885526160475,2.897045064663447,23.826070559967683,-0.49920008467835386,-3.1611242619155484,-1.5650777166211889,0.3976565164146665,-1.3764565392379224,1.7973051297625042,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.530898210372605,-1.881647653236433,-0.23449168254345826,12310.573088818262,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.7062258703582875,-1.9172846170073803,3.4147571463033306,-12.153015740276684,-6.572520557813004,21.571197121407128,-9.765685357700624,-7.098245179738731,17.358845616946407,26.787536901703522,26.787536901703522,-27.342213815401188,7.242612661658617,32.77763949821569,-27.342213815401188,7.242612661658617,59.56517639991921,0.0,0.0,26.787536901703522,7.765952104868119,43.29463876242557,-9.487404337678434,2.7124130238977666,-4.830911214182799,-17.854809477722753,4.53019963776085,37.60855071239849,10.986615886528796,41.877440429553424,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.470763593,-10.93463744835903,2.88074650060297,23.837029939249728,-0.5017781555515707,-3.15556708692217,-1.563215776546088,0.3973530039167599,-1.3765323315828852,1.7972956697966036,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.5312318519496975,-1.880878584877316,-0.23469140150729725,12307.608950493124,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.705922078523657,-1.9176264324102221,3.4154875867588563,-12.15076766247524,-6.58881912187348,21.582156500689173,-9.412693725412643,-7.105479715174567,17.023273263533948,26.773571821943715,26.773571821943715,-27.336593620897574,7.201866251507425,32.81900302618061,-27.336593620897574,7.201866251507425,59.59257484812432,0.0,0.0,26.773571821943715,7.766095383963117,43.31562290826662,-9.454727869786234,2.703675327873662,-4.815520564853812,-17.88186575111134,4.498190923633763,37.63452359103442,10.949473854062362,41.90885598832729,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.470772981,-10.934112292730484,2.876939122296002,23.839590072938897,-0.5023803982448589,-3.1542689193388598,-1.5627808234898242,0.39728201263032675,-1.3765476068100786,1.7972929176180736,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.531309791312834,-1.8806989289164464,-0.2347380562707224,12306.916521643801,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.705851112122156,-1.9177062811959762,3.4156582191614766,-12.150242506846693,-6.592626500180448,21.584716634378342,-9.070699272235114,-7.114848432799712,16.693831469574263,26.770310071974315,26.770310071974315,-27.33528073182621,7.192347805740004,32.82866511037293,-27.33528073182621,7.192347805740004,59.598975182347246,0.0,0.0,26.770310071974315,7.766128867654322,43.32053430620979,-9.447094148042646,2.7016334666305832,-4.811923831059008,-17.888186583783565,4.490714339109421,37.640588941431936,10.940796231806605,41.916198186257134,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.47087617,-10.92834,2.83509,23.86773,-0.509,-3.14,-1.558,0.39650170587109196,-1.3767155057682003,1.7972626668138203,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.531614855727525,-1.8780788247302627,-0.23534068630557048,12299.305631088615,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.704222780286736,-1.9185909250068378,3.417629795678919,-12.14447021411621,-6.63447562247645,21.612856561439447,-8.73966937958638,-7.126384869359144,16.370467337088794,26.734471288235287,26.734471288235287,-27.32085,7.087725000000001,32.93485371176472,-27.32085,7.087725000000001,59.669325,0.0,0.0,26.734471288235287,7.765808885463674,43.37475394066769,-9.360729252594437,2.6788206156099146,-4.771844291484261,-17.96012074740556,4.408904384390086,37.70669800324898,10.842962232395942,41.9976124254737,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.470878029,-9.64323,3.07053,23.53419,-0.783,-3.228,-0.562,0.3964876482654795,-1.3767185305495548,1.7972621218308753,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.531620351611262,-1.8780316222795892,-0.23535154297861588,12299.168517195241,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.70419344509711,-1.9186068622951586,3.4176653145883593,-10.85936021411621,-6.39903562247645,21.279316561439444,-8.419571428855631,-7.140122561599285,16.053127968101748,26.73382585396923,26.73382585396923,-24.108075000000003,7.676325,32.101649146030766,-24.108075000000003,7.676325,58.835474999999995,0.0,0.0,26.73382585396923,7.765803129353041,40.87347701879678,-7.408172534380844,2.1200716801995148,-3.7765399406479703,-16.69990246561916,5.5562533198004855,35.87818908667874,8.581257375912232,39.96252176045025,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.471113195,-9.743185481380795,3.1478765034494245,23.5092011296548,-0.7564354516499272,-3.234914060529471,-0.6561282626468333,0.3947093422508612,-1.3771011694586024,1.7971931807554407,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.532315588294874,-1.8720604487916308,-0.2367249267188913,12281.823425292969,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.70048250415952,-1.9206229507001757,3.4221585043983356,-10.959315695497004,-6.321689119027026,21.254327691094247,-8.1103728014649,-7.156095046263438,15.741760464643148,26.65224001681,26.65224001681,-24.357963703451986,7.869691258623561,32.120762807327,-24.357963703451986,7.869691258623561,58.773002824137,0.0,0.0,26.65224001681,7.765077406988931,41.07293317513739,-7.60127302114598,2.1788250935493325,-3.88222207839811,-16.756690682306008,5.690866165074229,36.002984885725105,8.80898851153092,40.1171728940739,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.472175788,-10.194832381131917,3.4973651758758892,23.396289404717024,-0.6364040562741009,-3.2661551086409877,-1.081444987814145,0.38667410108933464,-1.3788301159316543,1.79688167184612,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.535457001736226,-1.845079817449979,-0.24293053445440851,12498.855895996094,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.68371468966382,-1.9297326069708642,3.4424608952190847,-11.410962595248126,-5.972200446600561,21.14141596615647,-7.812040878804153,-7.174335860097737,15.436311928746964,27.68202001146993,27.68202001146993,-25.487080952829793,8.743412939689723,30.80870350032263,-25.487080952829793,8.743412939689723,58.49072351179256,0.0,0.0,27.68202001146993,7.761858476057593,40.92938769027488,-9.004195699990154,2.5997055303226615,-4.637629376677509,-16.482885252839637,6.143707409367061,35.44633287700014,10.456654115133274,39.57111524100996,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.472816754,-10.46727,3.708180000000001,23.328180000000003,-0.5640000000000001,-3.285,-1.338,0.38182716873956457,-1.3798730325564073,1.7966937667690381,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.537351931599165,-1.828804849189757,-0.24667381487109083,12355.428201363771,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.673600187699238,-1.9352276365270522,3.454707486561971,-11.683400214116208,-5.76138562247645,21.07330656143945,-7.524543042285736,-7.194878539850704,15.136729462441817,26.999306691554413,26.999306691554413,-26.168174999999998,9.270450000000002,31.321143308445595,-26.168174999999998,9.270450000000002,58.32045000000001,0.0,0.0,26.999306691554413,7.759964515907577,41.85365747675239,-9.350477929742322,2.7114754848105544,-4.840440721389691,-16.817697070257676,6.558974515189448,36.16158402983529,10.872598732438094,40.416769304147714,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.472994762,-10.577916038177142,3.5548284734036115,23.407767501144964,-0.559646739202931,-3.268972085247155,-1.4397080022587956,0.3804810868355042,-1.3801626696081997,1.796641582086916,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.537878188335157,-1.8242849923641753,-0.24771339241562962,12315.595703125,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.670791205216997,-1.9367537068977705,3.458108589322125,-11.79404625229335,-5.914737149072838,21.15289406258441,-7.440656554746779,-7.316370181348605,15.167708160435847,26.811208436578177,26.811208436578177,-26.444790095442855,8.887071183509029,31.70821031628423,-26.444790095442855,8.887071183509029,58.51941875286241,0.0,0.0,26.811208436578177,7.75944490542501,42.23408053781333,-9.303291046999073,2.7010564215430537,-4.822784837491341,-17.141499048443784,6.186014761965975,36.53099515377557,10.821561055885997,40.82415186122345,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.47371635,-11.02644,2.93319,23.730390000000003,-0.542,-3.204,-1.852,0.3750244975306018,-1.3813367663955836,1.796430041929152,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.540011466309244,-1.8059629256758367,-0.2519275102148781,12360.029292511339,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.659404480736105,-1.9429399123866586,3.471895581696029,-12.242570214116208,-6.53637562247645,21.47551656143945,-10.786749200345804,-9.098475492597595,20.99840425031414,27.02107622171402,27.02107622171402,-27.5661,7.332975,32.30489877828599,-27.5661,7.332975,59.32597500000001,0.0,0.0,27.02107622171402,7.757366980580047,43.09604247069478,-9.479718873820168,2.7657914775157795,-4.942272866732172,-18.08638112617983,4.567183522484221,37.24717164501816,11.042677823471907,41.65726999123839,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.474261719,-10.16302799260087,2.7815985788535884,23.743571862708386,-0.6400913331001026,-3.208703009121238,-1.092799956143042,0.3709004618584093,-1.3822241370154371,1.796270161991709,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.541623776485481,-1.7921152907543096,-0.25511249833837635,12393.611755371094,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.650798508154215,-1.9476153846800868,3.4823156527670083,-11.37915820671708,-6.687967043622862,21.48869842414783,-10.21259566762205,-8.836227163877762,20.215649530978734,27.18023191069815,27.18023191069815,-25.407569981502178,6.953996447133971,32.178697746072814,-25.407569981502178,6.953996447133971,59.35892965677097,0.0,0.0,27.18023191069815,7.755826763680002,41.58570989636697,-7.791288144442584,2.2815956066008196,-4.079468747601594,-17.616281837059596,4.672400840533151,36.25816649367441,9.085808424375337,40.58102207757148,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.474528082,-9.74133,2.7075600000000004,23.750010000000003,-0.6880000000000001,-3.211,-0.722,0.3688862466871185,-1.3826575366043685,1.7961920752288436,-0.1816486840867204,0.5933603164377034,0.7144759200671104,-0.3231894956380352,-7.542411242908165,-1.7853519844780068,-0.2566680744557189,12390.818194752965,-1.2161302141162083,-9.46956562247645,-2.2548734385605536,6.646595275710073,-1.9498989263307744,3.4874049068145947,-10.957460214116209,-6.762005622476449,21.49513656143945,-9.66075496659038,-8.573088951359127,19.465532216665327,27.166974810185685,27.166974810185685,-24.353324999999998,6.768900000000001,32.20805018981432,-24.353324999999998,6.768900000000001,59.37502500000001,0.0,0.0,27.166974810185685,7.755083981883876,40.94216582931615,-6.934106217771618,2.0342454607561407,-3.638259145491133,-17.41921878222838,4.734654539243861,35.846309335305456,8.090544681521502,40.13482315336057,1.3370316640590052,76.60627142593432,-0.12428816559162299,-7.121187331823096,-2.3902037468860895,-136.94858687292862
1.476034002,-9.991204572149362,3.6607852196808968,23.29653392461783,-0.5512090725198876,-3.3713755701490973,-0.9852046121858714,0.3574986030926589,-1.3851078210243664,1.7957506009327355,-0.1723767260357823,0.5953667435807686,0.721274187155363,-0.3091734980598868,-7.546863293062459,-1.747114698565126,-0.2654627388296338,12375.0244140625,-1.1721132361101034,-9.47090713598786,-2.272480711299824,6.761684230882932,-1.8986037359544294,3.2791700192993574,-11.163317808259466,-5.810121916306963,21.024053213318005,-9.13131016116258,-8.308937009470926,18.7482455252931,27.09208443615794,27.09208443615794,-24.978011430373407,9.151963049202243,31.149250375386636,-24.978011430373407,9.151963049202243,58.241334811544576,0.0,0.0,27.09208443615794,7.7510015997819774,40.96260833514331,-9.468209700767892,2.6585651883259502,-4.5917360715235915,-15.509801729605515,6.493397860876293,35.74098644691023,10.85352495500078,39.498560450597786,1.3353049588055166,76.50733850244636,-0.11976759621251463,-6.862177785404112,-2.426150233925543,-139.00816886861102
1.47603724,-9.991741847611934,3.6628348260751515,23.295558869148717,-0.5509149473185704,-3.3717204065920208,-0.9857705496421991,0.3574741176020898,-1.3851130895784407,1.7957496516832596,-0.1723767260357823,0.5953667435807686,0.721274187155363,-0.3091734980598868,-7.546872865774422,-1.7470324814939788,-0.2654816489465337,12442.306823730469,-1.1721132361101034,-9.47090713598786,-2.272480711299824,6.7616356011562075,-1.8986325105031627,3.2792333916209766,-11.163855083722037,-5.808072309912708,21.023078157848893,-8.624344315254662,-8.043647492625782,18.06398267479129,27.411835357202087,27.411835357202087,-24.979354619029834,9.157087065187879,30.82706181566971,-24.979354619029834,9.157087065187879,58.238897172871795,0.0,0.0,27.411835357202087,7.750993036346029,40.72011960799968,-9.588860709205683,2.6925027841002303,-4.650370720932208,-15.390493909824151,6.464584281087649,35.47743253660192,10.991895595621328,39.20849872291414,1.3353049588055166,76.50733850244636,-0.11976759621251463,-6.862177785404112,-2.426150233925543,-139.00816886861102
1.476124375,-10.006200000000002,3.71799,23.269320000000004,-0.543,-3.381,-1.001,0.35681520987485105,-1.3852548670519695,1.7957241072567354,-0.1723767260357823,0.5953667435807686,0.721274187155363,-0.3091734980598868,-7.547130468695025,-1.744820009444986,-0.2659905226451506,12441.902791742521,-1.1721132361101034,-9.47090713598786,-2.272480711299824,6.760326968902231,-1.8994068373419366,3.2809387490157875,-11.178313236110105,-5.752917135987859,20.99683928870018,-8.139940492782177,-7.777096555251008,17.412936883085305,27.409909681281782,27.409909681281782,-25.015500000000003,9.294974999999999,30.76339031871823,-25.015500000000003,9.294974999999999,58.17330000000001,0.0,0.0,27.409909681281782,7.750762938898429,40.72539728968192,-9.659256658435517,2.713901002875943,-4.687854537677195,-15.356243341564486,6.581073997124056,35.45124485639543,11.074406440679454,39.190757920574455,1.3353049588055166,76.50733850244636,-0.11976759621251463,-6.862177785404112,-2.426150233925543,-139.00816886861102
1.476126919,-11.07549,3.17844,23.622480000000003,-0.44,-3.2920000000000003,-1.971,0.35679597235539173,-1.385259006397728,1.7957233614597414,-0.1723767260357823,0.5953667435807686,0.721274187155363,-0.3091734980598868,-7.547137989689229,-1.7447554139449843,-0.2660053797598494,12441.890995594276,-1.1721132361101034,-9.47090713598786,-2.272480711299824,6.760288761976724,-1.899429444646439,3.280988538758283,-12.247603236110104,-6.2924671359878595,21.34999928870018,-7.678181757661252,-7.509160351768941,16.79530136810022,27.409853460113546,27.409853460113546,-27.688725,7.9461,31.64634653988646,-27.688725,7.9461,59.056200000000004,0.0,0.0,27.409853460113546,7.750756230972684,42.793658953847455,-11.078299526561436,3.1126552516094943,-5.3766599409211056,-16.610425473438568,4.833444748390506,37.02300648080757,12.701409970388692,40.86528393908844,1.3353049588055166,76.50733850244636,-0.11976759621251463,-6.862177785404112,-2.426150233925543,-139.00816886861102
1.477061006,-10.03563,2.38383,23.877540000000003,-0.649,-3.153,-1.02,0.3497324830317765,-1.3867788605885365,1.7954495252660334,-0.1723767260357823,0.5953667435807686,0.721274187155363,-0.3091734980598868,-7.549899492406821,-1.7210377186580454,-0.27146050464101007,12437.559773610847,-1.1721132361101034,-9.47090713598786,-2.272480711299824,6.746260227217813,-1.907730226580788,3.2992699661163645,-11.207743236110103,-7.08707713598786,21.60505928870018,-7.234426778084089,-7.237382355901266,16.203508626463602,27.38921446466149,27.38921446466149,-25.089074999999998,5.959575,32.30463553533852,-25.089074999999998,5.959575,59.69385000000001,0.0,0.0,27.38921446466149,7.7483316901168084,41.334824247930534,-8.320363133421765,2.352860356871119,-4.069087652819648,-16.768711866578233,3.606714643128881,36.373723188158166,9.556247634781606,40.21499504848953,1.3353049588055166,76.50733850244636,-0.11976759621251463,-6.862177785404112,-2.426150233925543,-139.00816886861102
1.477618058,-9.912694248812734,2.727419663574666,23.691560273844907,-0.6939855071126199,-3.1947722566045753,-0.9277797104191294,0.3455201014712814,-1.387685240633113,1.7952862203497062,-0.1723767260357823,0.5953667435807686,0.721274187155363,-0.3091734980598868,-7.551546341802904,-1.7068934370279845,-0.2747137221949425,12434.976806640625,-1.1721132361101034,-9.47090713598786,-2.272480711299824,6.737894172081064,-1.9126804797992705,3.3101722757220795,-11.084807484922838,-6.743487472413193,21.419079562545082,-6.801985481879103,-6.970336012666748,15.656731342977162,27.376909875037573,27.376909875037573,-24.781735622031835,6.818549158936666,31.851990809574698,-24.781735622031835,6.818549158936666,59.22890068461227,0.0,0.0,27.376909875037573,7.746922291266915,40.928918280432825,-8.373455346250179,2.3769658858113143,-4.113685823978046,-16.408280275781657,4.441583273125351,35.96567663355275,9.627415661347255,39.780513059662695,1.3353049588055166,76.50733850244636,-0.11976759621251463,-6.862177785404112,-2.426150233925543,-139.00816886861102
1.478794615,-9.65304,3.45312,23.29875,-0.789,-3.283,-0.733,0.3366230738837829,-1.3895996180810113,1.7949413018457976,-0.1723767260357823,0.5953667435807686,0.721274187155363,-0.3091734980598868,-7.555024674498788,-1.6770191101037133,-0.28158488662052916,12345.072175759868,-1.1721132361101034,-9.47090713598786,-2.272480711299824,6.720224114826933,-1.9231359760114328,3.333199190054619,-10.825153236110104,-6.017787135987859,21.026269288700174,-6.392378392143579,-6.7026768566732065,15.146779610581085,26.95034026381886,26.95034026381886,-24.132600000000004,8.6328,31.296534736181137,-24.132600000000004,8.6328,58.246874999999996,0.0,0.0,26.95034026381886,7.744035186923652,40.45220272238574,-8.344064684396518,2.3878327130973487,-4.138616387276555,-15.788535315603486,6.244967286902651,35.43515112345769,9.615264225395215,39.29284157411917,1.3353049588055166,76.50733850244636,-0.11976759621251463,-6.862177785404112,-2.426150233925543,-139.00816886861102
1.478985079,-9.77874788663242,3.4688334858290526,23.308178091497428,-0.7548286410785133,-3.290581770260705,-0.8633850913847977,0.3351828007287837,-1.3899095223068472,1.7948854655727327,-0.1723767260357823,0.5953667435807686,0.721274187155363,-0.3091734980598868,-7.555587755725273,-1.672182979084725,-0.282697207962509,12330.518188476562,-1.1721132361101034,-9.47090713598786,-2.272480711299824,6.717363641611567,-1.924828537978728,3.3369268447381026,-10.950861122742523,-6.002073650158807,21.035697380197604,-6.0043351171984245,-6.433620962717771,14.671643819451424,26.881599284196806,26.881599284196806,-24.44686971658105,8.672083714572631,31.388845944546762,-24.44686971658105,8.672083714572631,58.27044522874357,0.0,0.0,26.881599284196806,7.743579273268669,40.71994750269864,-8.532784852585356,2.445028834072258,-4.238757994071568,-15.914084863995692,6.227054880500373,35.62760393861833,9.836343460466418,39.51405410673868,1.3353049588055166,76.50733850244636,-0.11976759621251463,-6.862177785404112,-2.426150233925543,-139.00816886861102
